nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
bg,10036.0,Маслодайни култури,Oil crops,3310604000,oilseed_crops,Oil crops,Oilseed crops,Oil crops,1,,,
bg,10037.0,Медицински и Ароматни култури,Medicinal and Aromatic Crops,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Medicinal and Aromatic Crops,Medicinal and Aromatic Crops,Medical and Fragrant crops,1,,,
bg,10038.0,Медицински и ароматни култури,Medical and aromatic crops,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Medicinal and aromatic crops,Medicinal and aromatic crops,Medical and aromatic crops,1,,,
bg,10039.0,Многогодишни тревни видове,Perennial grass species,3320100000,permanent_grassland,Perennial grass species,Multiyear trevni vidove,Multi-annual herbaceous species,0,1,,
bg,10040.0,Многогодишни фуражни култури,Perennial forage crops,3330000000,permanent_crops_perennial,Perennial forage crops,Perennial forage crops,Multi-annual feed crops,1,,,
bg,10041.0,ОВОЩНИ ВИДОВЕ,FRUIT TYPES,3330100000,orchards_fruits,FRUIT TYPES,FOOD SPECIES,THE MARKETING AUTHORISATION NUMBER (S),0,1,,
bg,10042.0,ОРАНЖЕРИЙНИ ПЛОЩИ,GREENHOUSE AREAS,3350000000,greenhouse_foil_film,GREENHOUSE AREAS,GREENHOUSES,RENEWABLE PLOCKS,0,1,,
bg,10043.0,Овощен посадъчен материал,Fruit planting material,3330100000,orchards_fruits,Fruit planting material,Fruit planting material,Organic planting material,0,1,,
bg,10044.0,ПЛОЩИ С УГАРИ,AREA WITH FALLOW LAND,3311100000,fallow_land_not_crop,AREA WITH FALLOW LAND,FIRE AREAS,UGARI FLOWERS,0,3,Угар is fallow,1
bg,10045.0,"ПОСТОЯННО ЗАТРЕВЕНИ ПЛОЩИ (постоянни пасища, мери и ливади)","PERMANENT GRASSLANDS (permanent pastures, meadows and pastures)",3320100000,permanent_grassland,"PERMANENT GRASSLANDS (permanent pastures, meadows and pastures)","PERMANENTLY FARMED AREAS (permanent pastures, meadows and meadows)","RESPONSELY CLOSED PLOCKS (constant pastures, meres and meadows)",1,,,
bg,10046.0,ПРЕСНИ ЗЕЛЕНЧУЦИ,FRESH VEGETABLES,3310700000,fresh_vegetables,FRESH VEGETABLES,FRESH VEGETABLES,REGULAR REGULAR EARTHS,0,1,,
bg,10047.0,Плодови зеленчукови култури,Fruiting vegetables,3310700000,fresh_vegetables,Fruit and vegetable crops,Fruit vegetable crops,Fruiting vegetables,0,1,,
bg,10048.0,Площи за производство на посевен и посадъчен материал,Areas for the production of seed and seed material,3311000000,seed_seedlings,Areas for the production of seed and planting material,Areas for the production of seeds and planting material,Areas for the production of seed and seed material,1,,,
bg,10049.0,Полски бряст,Field elm,3369900000,other_tree_wood_forest,Polish elm,Field elm,Polish elm,0,1,,
bg,10050.0,Постоянни или временни пасища за паша на животни (пасища и мери за паша),Permanent grassland kept in a state suitable for grazing or mowing,3320100000,permanent_grassland,Permanent or temporary pastures for grazing animals (pastures and pastures),Permanent or temporary grazing land for livestock (grazing pastures and meadows),Permanent or temporary pastures for grazing animals (pastures and grazing meters),1,,,
bg,10051.0,Постоянно затревени площи (ливади за косене),Permanent grassland (mowed meadows),3320100000,permanent_grassland,Permanently grassed areas (mowing meadows),Permanent grassland (mowed meadows),Permanent grassland (mows for mowing),1,,,
bg,10052.0,Постоянно затревени площи (пасища и мери за паша),Permanent grassland (pastures and grazing measures),3320100000,permanent_grassland,Permanently grassed areas (pastures and grazing lands),Permanent grassland (grazing pastures and meadows),Permanent grassland (pastures and grazing measures),1,,,
bg,10053.0,"Постоянно затревени площи поддържани в състояние, годно за паша или косене",Permanent grassland kept in a state suitable for grazing or mowing,3320100000,permanent_grassland,Permanently grassed areas maintained in a condition suitable for grazing or mowing,Permanent grassland maintained in a condition suitable for grazing or mowing,Permanent grassland kept in a state suitable for grazing or mowing,1,,,
bg,10054.0,РАЗСАДНИЦИ,NURSERIES,3330700000,nurseries_nursery,NURSERIES,DISPOSERS,DISCLOSURES,0,1,,
bg,10055.0,Разсадници за горски фиданки,Nurseries for forest saplings,3330700000,nurseries_nursery,Nurseries for forest saplings,Nurseries for forest saplings,Wood sapphires,0,1,,
bg,10056.0,Разсадници за декоративни растения,Nurseries for ornamental plants,3330700000,nurseries_nursery,Nurseries for ornamental plants,Nurseries for ornamental plants,Decorative seedlings,1,,,
bg,10057.0,СЕМЕЙНИ ГРАДИНИ,FAMILY GARDENES,3311200000,kitchen_gardens,FAMILY GARDENS,FAMILY GARDENS,FAMILY GARDENES,1,,,
bg,10058.0,Саксийни култури,Potted plants,3310000000,arable_crops,Potted crops,Pot crops,Saxe crops,0,1,,
bg,10059.0,Семкови овощни видове,Pome fruits,3330100000,orchards_fruits,Seed fruit species,Family fruit species,Pome fruits,0,1,,
bg,10060.0,Спелта,Spelt,3310110000,spelt,Spelled,Spelta,Spelt,1,,,
bg,10061.0,Сребролистна липа,Silver Linden,3369900000,other_tree_wood_forest,Silver-leaved linden,Silver lime,Silver-billed linden,0,3,Silver Linden,1
bg,10062.0,ТЕХНИЧЕСКИ КУЛТУРИ,Industrial Crop,3310600000,industrial_nonfood_crops,TECHNICAL CULTURES,TECHNICAL CROPS,TECHNICAL CULTURES,1,,,
bg,10063.0,ТОПОЛИ,POPLARS,3360700000,populus,POPLARS,POPLARS,TOPOLS,0,1,,
bg,10064.0,Тикви за семки,Pumpkins for seeds,3310702040,pumpkin_squash_gourd,Pumpkins for seeds,Pumpkins for seeds,Pumpkins for seeds,1,,,
bg,10065.0,Трепетлика,Aspen,3360200000,aspen,Aspen,Aspen,Twigs,0,1,,
bg,10066.0,Тритичинкова върба,Almond Willow,3360800000,willows_osiers,Tritium willow,Triticinkova willow,Threetichin's willow,0,1,,
bg,10067.0,ФУРАЖНИ КУЛТУРИ,FORAGE CROPS,3310000000,arable_crops,FORAGE CROPS,FORAGE CROPS,FEEDING CULTURES,1,,,
bg,10068.0,ЦВЕТЯ И ДЕКОРАТИВНИ РАСТЕНИЯ,FLOWERS AND DECORATIVE PLANTS,3310800000,flowers_ornamental_plants,FLOWERS AND DECORATIVE PLANTS,FLOWERING AND ORNAMENTAL PLANTS,FLOWERS AND DECORATIVES,1,,,
bg,10069.0,Цветя,Flowers,3310800000,flowers_ornamental_plants,Flowers,Blossoming,Flowers,1,,,
bg,10070.0,Цветя и декоративни растения,Flowers and ornamental plants,3310800000,flowers_ornamental_plants,Flowers and ornamental plants,Flowers and ornamental plants,Flowers and ornamental plants,1,,,
bg,10071.0,"Цветя,отглеждани за луковици",Flowers grown for bulbs,3310800000,flowers_ornamental_plants,Flowers grown for bulbs,Flowers grown for bulbs,Flowers grown for bulbs,1,,,
bg,10072.0,"Цветя,отглеждани за рязан цвят",Flowers grown for cut flowers,3310800000,flowers_ornamental_plants,Flowers grown for cut color,Flowers grown for cut flowers,Flowers grown for cut flowers,1,,,
bg,10073.0,ЧЕРНИЦИ,Mulberries,3330299000,other_berries_berry_species,BLUEBERRIES,CHERNICE,BLACKS,0,3,черница is the singular for mulberries,1
bg,10074.0,Черна елша,Black alder,3369900000,other_tree_wood_forest,Black alder,Black alder,Black salsa,0,1,,
bg,10075.0,Черна топола,Black poplar,3360700000,populus,Black poplar,Black poplar,Black poplar,1,,,
bg,10076.0,Черна черница,Black mulberry,3330299000,other_berries_berry_species,Black mulberry,Black mulberry,Black mulberry,1,,,
bg,10077.0,Ягодоплодни,Berry fruit,3330200000,berries_berry_species,Strawberry,Berry fruit,Berries and small fruits,0,1,,
bg,10078.0,Ягодоплодни видове,Berry fruit species,3330200000,berries_berry_species,Strawberry species,Berry fruit species,Berries and small fruits,0,1,,
bg,10079.0,Ядкови(черупкови) видове,other pome fruit species,3330300000,nuts,Nut (shell) species,Yadkovi (czerupkovi) vidove,Nuts(shells) species,0,1,,
bg,10080.0,актинидия(киви),actinidia (kiwi),3330107000,kiwi,actinidia (kiwi),actinidia,Actinidea(kiwis),1,,,
bg,10081.0,анасон,anise,3310612050,anise_aniseed,anise,anason,anise,1,,,
bg,10082.0,арония,aronia,3330201000,aronia_chokeberries,aronia,chokeberry,aronia,1,,,
bg,10083.0,арпаджик,Onion sets,3310708040,onions,arpajik,arpeggio,arpadjik,0,3,"Onion sets, from Turkish arpaçik soğanı",1
bg,10084.0,артишок,artichoke,3310713000,artichoke,artichoke,artichoke,Cardoons,0,1,,
bg,10085.0,аспержи,asparagus,3310706000,asparagus,asparagus,asperger's,asparagus,0,1,,
bg,10086.0,бадеми,almonds,3330301000,almond,almonds,bademi,almonds,0,1,,
bg,10087.0,бакла за зърно,broad beans for grain,3310201010,beans,grain cob,broad beans for grain,Grain beans,0,1,,
bg,10088.0,бамя,okra,3310799000,other_fresh_vegetables,okra,bamya,Okra/lady's fingers,0,1,,
bg,10089.0,беладона,belladonna,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,belladonna,belladonna,belladonna,1,,,
bg,10090.0,блатно кокиче,Leucojum,3310899000,other_flowers_ornamental_plants,marsh snowdrop,marsh snowdrop,Swimming wedge,0,1,,
bg,10091.0,бодливо грозде,gooseberry,3330206030,gooseberry_gooseberries,prickly grapes,bunched,Sponge grapes,0,3,Not the common name,2
bg,10092.0,боровинки,blueberries,3330204010,blueberry,blueberries,holes,blueberries,0,1,,
bg,10093.0,босилек,basil,3310612070,basil,basil,bosilek,basil,0,1,,
bg,10094.0,броколи,broccoli,3310707030,broccoli,broccoli,broccoli,broccoli,1,,,
bg,10095.0,бурчак,bitter vetch,3310202050,vetches,burchak,grouse,burschak,0,3,bitter vetch,1
bg,10096.0,бял риган,Oregano,3310612260,oregano,white oregano,Bial Regan,white oregano,0,1,,
bg,10097.0,бял трън,milk thistle,3310612400,marian_thistles,white thorn,milk thistle,white thorn,0,3,milk thistle,1
bg,10098.0,валериана,valerian,3310612380,valerian,valerian,valerian,valeriana,1,,,
bg,10099.0,вигна,vigna,3310201010,beans,rose,wigna,vigna,0,3,Vigna,1
bg,10100.0,вишни,sour cherries,3330104000,cherry_cherries,sour cherries,cherries,Soursops/guanabanas,0,1,,
bg,10101.0,главесто зеле,cabbage,3310707000,brassicaceae_cruciferae,cabbage,cabbage head,Head brassica,0,1,,
bg,10102.0,грах за зърно - зимен,peas for grain - winter,3310201080,peas,peas for grain - winter,peas for grain - winter,peas for grain - winter,1,,,
bg,10103.0,грах за зърно - пролетен,peas for grain - spring,3310201080,peas,peas for grain - spring,peas for grain - spring,peas for grain - spring,1,,,
bg,10104.0,грах полски,field peas,3310201080,peas,field peas,grah polsky,field peas,0,1,,
bg,10105.0,двузърнест лимец,emmer,3310112000,emmer,two-grain spelled,two-grain spelt,Two-grained einkorn,0,1,,
bg,10106.0,детелина,clover,3310202030,clover,clover,clover,clover,1,,,
bg,10107.0,дини,watermelons,3310702050,watermelon,watermelons,watermelons,watermelons,1,,,
bg,10108.0,домати,tomatoes,3310714000,tomato,tomatoes,domati,tomatoes,1,,,
bg,10109.0,домати - градински,tomatoes - garden,3310714000,tomato,tomatoes - garden,tomatoes - garden,tomatoes - garden,1,,,
bg,10110.0,домати - неотопляеми оранжерии,tomatoes - non-heated greenhouses,3310714000,tomato,tomatoes - unheated greenhouses,domati - unheated greenhouses,tomatoes - non-heated greenhouses,1,,,
bg,10111.0,домати - оранжерийно производство,tomatoes - greenhouse production,3310714000,tomato,tomatoes - greenhouse production,domati - greenhouse production,tomatoes - greenhouse production,1,,,
bg,10112.0,домати - отопляеми оранжерии,tomatoes - heated greenhouses,3310714000,tomato,tomatoes - heated greenhouses,domati - heated greenhouses,tomatoes - heated greenhouses,1,,,
bg,10113.0,домати - полски,tomatoes - field,3310714000,tomato,tomatoes - Polish,tomatoes - field,tomatoes - Polish,1,,,
bg,10114.0,домати на открито,tomatoes outdoors,3310714000,tomato,tomatoes outdoors,outdoor tomatoes,tomatoes in the open air,1,,,
bg,10115.0,други зърнено-бобови,other cereals and legumes,3310100000,cereal,other cereals and legumes,other cereal legumes,Other cereals,0,1,,
bg,10116.0,други зърнено-житни,Other cereals,3310100000,cereal,other cereals,other cereals,Other cereals,1,,,
bg,10117.0,други индустриални култури,Other industrial crops,3310600000,industrial_nonfood_crops,other industrial crops,other industrial crops,Other industrial crops,1,,,
bg,10118.0,други кореноплодни култури,other root crops,3310715000,root_vegetables,other root crops,other root crops,other root crops,1,,,
bg,10119.0,други костилкови овощни видове,other stone fruit species,3330100000,orchards_fruits,other stone fruit species,other stone fruit species,Other stone orchards,1,,,
bg,10120.0,други листностъблени култури,other leafy crops,3310717000,salads_lettuce_leaf_vegetables,other leafy crops,other leafy crops,other leafy crops,1,,,
bg,10121.0,други луковични зеленчукови култури,other bulbous vegetable crops,3310708000,alliums,other bulbous vegetable crops,other bulbous culms of the green bulbous cultivars.,Other bulb vegetables,1,,,
bg,10122.0,други маслодайни,other oilseeds,3310604000,oilseed_crops,other oilseeds,other oils,Other oil,1,,,
bg,10123.0,други медицински и ароматни култури,other medicinal and aromatic crops,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,other medicinal and aromatic crops,other medicinal and aromatic crops,other medicinal and aromatic crops,1,,,
bg,10124.0,други многогодишни ароматни култури,other perennial aromatic crops,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,other perennial aromatic crops,other perennial aromatic crops,other multi-annual aromatic crops,1,,,
bg,10125.0,други многогодишни зеленчукови култури,other perennial vegetable crops,3310700000,fresh_vegetables,other perennial vegetable crops,other perennial vegetable crops,other multiannual vegetable crops,1,,,
bg,10126.0,други плодови зеленчукови култури,Other fruiting vegetables,3310700000,fresh_vegetables,other fruit and vegetable crops,other fruit vegetable crops,Other fruiting vegetables,0,1,,
bg,10127.0,други семкови овощни видове,other pome fruit species,3330100000,orchards_fruits,other pome fruit species,other pome fruit species,Other pome fruit species,1,,,
bg,10128.0,други фуражни зеленчуци,other fodder vegetables,3310000000,arable_crops,other fodder vegetables,other forage vegetables,Other feed vegetables,1,,,
bg,10129.0,други фуражни култури,Other feed crops,3310000000,arable_crops,other forage crops,other forage crops,Other feed crops,1,,,
bg,10130.0,други ягодоплодни култури,other berry crops,3330200000,berries_berry_species,other berry crops,other berry crops,other berry crops,1,,,
bg,10131.0,други ядкови (черупкови) видове,other nut (shell) species,3330300000,nuts,other nut (shell) species,other yadkovi (cherupkovi) species,Other nut species,0,1,,
bg,10132.0,дрян,dogwood,3360400000,dogwood_cornus,dogwood,trash,lysine,0,3,Dogwood,1
bg,10133.0,дюли,quinces,3330115000,quinces,quinces,duli,quinces,0,1,,
bg,10134.0,едногодишни зърнено-бобови,annual cereal and legumes,3310100000,cereal,annual legumes,annual cereal legumes,one-year grain-worms,0,1,,
bg,10135.0,едногодишни зърнено-житни,annual cereals,3310100000,cereal,annual cereals,annual cereals,1 year old cereal,1,,,
bg,10136.0,едногодишни фуражни зеленчуци,annual forage vegetables,3310000000,arable_crops,annual forage vegetables,annual fodder vegetables,one-year feed vegetables,1,,,
bg,10137.0,еднозърнест лимец,einkorn,3310113000,einkorn,einkorn,monograin spelt,"Edible offal of bovine animals of the species Gallus domesticus, fresh, chilled, frozen, frozen or in brine, whether or not salted or in brine, but not further prepared",0,3,einkorn,1
bg,10138.0,еспарзета,Sainfoin,3310202060,onobrychis_sainfoins,asparagus,esparzet,esparzes,0,3,Sainfoin,1
bg,10139.0,ехинацея,echinacea,3310815000,echinacea,echinacea,echinacea,echinacea,1,,,
bg,10140.0,ечемик,Barley,3310104000,barley,barley,echemist,Barley,0,1,,
bg,10141.0,ечемик-зимен,barley-winter,3310104001,winter_barley,winter barley,echemik zimen,barley-winter,0,1,,
bg,10142.0,ечемик-пролетен,barley-Spring,3310104002,spring_barley,spring barley,Etchemik-Proleten,barley-Spring,0,1,,
bg,10143.0,жълт мак,Yellow horned poppy,3310606000,poppy,yellow poppy,yellow poppy,Yellow poppy,1,,,
bg,10144.0,захарна царевица,sweet corn,3310106000,maize_corn_popcorn,sweet corn,sugar corn,sugar corn,1,,,
bg,10145.0,захарно цвекло,sugar beet,3310719010,sugar_beet,sugar beet,zaharno blossom,sugar beet,0,1,,
bg,10146.0,звездан,Bird’s foot Trefoil,3310202080,birdsfoot_treifoil,starry,star,Star,0,2,"Lit. Trans is star, possibly Lotus corniculatus",1
bg,10147.0,зелен грах,green peas,3310201080,peas,green peas,green peas,green peas,1,,,
bg,10148.0,зелен фасул,green beans,3310201010,beans,green beans,green faculus,green beans,0,1,,
bg,10149.0,зелена бакла,green broad beans,3310201010,beans,green beans,green broad beans,green beans,0,1,,
bg,10150.0,зим-зелен,Periwinkle,3310899000,other_flowers_ornamental_plants,winter-green,wintergreen,winter-green,0,2,ЗИМЗЕЛЕН,3
bg,10151.0,изкуствени ливади-бобови,Cultivated grasslands – leguminous crops,3320000000,grassland_grass,artificial bean meadows,izkustveni livadi bebovi,artificial meadows-boobs,0,3,бобови: legumes,1
bg,10152.0,изкуствени ливади-житни,Cultivated grasslands – grass crops,3320201000,poaceae_grasses,artificial wheat meadows,artificial meadows-meadows,artificial meadows,0,3,житни: grass,1
bg,10153.0,изкуствени ливади-смесени насаждения,cultivated grasslands mixed plantations,3320000000,grassland_grass,artificial meadows-mixed plantations,artificial meadows-mixed plantations,artificial meadows mixed plantations,1,,,
bg,10154.0,кайсии/зарзали,apricots,3330103000,apricots,apricots/greens,apricots/zarzali,apricots/zarsals,1,,,
bg,10155.0,карфиол,cauliflower,3310707050,cauliflower,cauliflower,carphiol,cauliflower,0,1,,
bg,10156.0,касис,blackcurrant,3330206010,blackcurrant_cassis,blackcurrant,casis,curassow,0,1,,
bg,10157.0,кестени,chestnuts,3330305000,sweet_chestnuts,chestnuts,kesteni,chestnuts,0,1,,
bg,10158.0,кимион,cumin,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,cumin,kimion,Cumin,0,1,,
bg,10159.0,коноп,hemp,3310610000,hemp_cannabis,hemp,hemp,hemp,1,,,
bg,10160.0,копър,dill,3310612030,anethum_dill,dill,dill,fennel,0,1,,
bg,10161.0,кориандър,coriander,3310612150,coriander,coriander,Coriander,coriander,1,,,
bg,10162.0,корнишони на открито,gherkins outdoors,3310702010,cucumber_pickle,gherkins outdoors,gherkins outdoors,Gherkins in the open air,1,,,
bg,10163.0,краставици,cucumbers,3310702010,cucumber_pickle,cucumbers,cucumbers,cucumbers,1,,,
bg,10164.0,краставици - градински,cucumbers - garden,3310702010,cucumber_pickle,cucumbers - garden,cucumbers - garden,cucumbers - garden cucumbers,1,,,
bg,10165.0,краставици - неотопляеми оранжерии,cucumbers - non-heated greenhouses,3310702010,cucumber_pickle,cucumbers - unheated greenhouses,cucumbers - unheated greenhouses,cucumbers - non-heated greenhouses,1,,,
bg,10166.0,краставици - оранжерийно производство,cucumbers - greenhouse production,3310702010,cucumber_pickle,cucumbers - greenhouse production,cucumbers - greenhouse production,cucumbers - greenhouse production,1,,,
bg,10167.0,краставици - отопляеми оранжерии,cucumbers - heated greenhouses,3310702010,cucumber_pickle,cucumbers - heated greenhouses,cucumbers - heated greenhouses,cucumbers - heated greenhouses,1,,,
bg,10168.0,краставици - полски,cucumbers - field,3310702010,cucumber_pickle,cucumbers - Polish,cucumbers - field,cucumbers - Polish,1,,,
bg,10169.0,краставици на открито,cucumbers outdoors,3310702010,cucumber_pickle,cucumbers outdoors,cucumbers outdoors,Outdoor cucumbers,1,,,
bg,10170.0,круши,pears,3330112000,pears,pears,smash,pears,0,1,,
bg,10171.0,къпини,brambles,3330202000,rubus_brambles,blackberries,blackberries,Dewberries,0,1,,
bg,10172.0,лавандула,lavender,3310612190,lavender_lavandula,lavender,lavender,lavender,1,,,
bg,10173.0,лайка,chamomile,3310612130,chamomile,chamomile,like,Chamomile,0,1,,
bg,10174.0,левзея,Maral root,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,leuzeia,lewesia,lesolium,0,3,Maral root,1
bg,10175.0,лен влакнодаен,flax fiber,3310607000,flax_linseed,flax fiber,flax vlaknodaen,flax fibreedaen,1,,,
bg,10176.0,лен маслодаен,oilseed flax,3310607000,flax_linseed,oiled flax,oilseed flax,linseed oildane,1,,,
bg,10177.0,лешници,Hazelnuts,3330302000,hazelnuts_hazel,hazelnuts,Hazelnuts,Hazelnuts/cobnuts,1,,,
bg,10178.0,леща,Lentil,3310201070,lentils,lens,bream,Lens,0,3,Lentil,1
bg,10179.0,лук,onions,3310708040,onions,onion,onion,onions,1,,,
bg,10180.0,лупина,lupin,3310201090,lupins,lupine,lupina,lupin,1,,,
bg,10181.0,люцерна,alfalfa,3310202010,alfalfa_lucerne,alfalfa,alfalfa,alfalfa,1,,,
bg,10182.0,магданоз,parsley,3310612270,parsley,parsley,magdanosis,parsley,0,1,,
bg,10183.0,малини,raspberry,3330202020,raspberry_raspberries,raspberries,raspberries,raspberry,1,,,
bg,10184.0,малини-неотопляеми оранжерии,raspberries-unheated greenhouses,3330202020,raspberry_raspberries,raspberries-unheated greenhouses,raspberry greenhouses,raspberry-unheated greenhouses,1,,,
bg,10185.0,малини-отопляеми оранжерии,raspberry-heated greenhouses,3330202020,raspberry_raspberries,raspberry-heated greenhouses,raspberry greenhouses,raspberry-heated greenhouses,1,,,
bg,10186.0,марули,lettuce,3310717000,salads_lettuce_leaf_vegetables,lettuce,marbles,lettuces,0,1,,
bg,10187.0,маслодайна роза,Gallic rose,3310837000,roses,butter rose,butter rose,Oil rose,0,3,Oil rose,1
bg,10188.0,маточина,lemon balm,3310612200,lemon_balm_melissa,lemon balm,lemon balm,urinary tract infection,0,1,,
bg,10189.0,мащерка,thyme,3310612370,thyme,thyme,masher,thyme,0,1,,
bg,10190.0,медицинска ружа,Marsh Mallow,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,medicinal blush,medical rouge,medical rouge,0,3,Marsh Mallow,1
bg,10191.0,мека пшеница,soft wheat,3310101000,common_soft_wheat,soft wheat,soft wheat,common wheat,1,,,
bg,10192.0,мека пшеница-зимна,soft winter wheat,3310101001,winter_common_soft_wheat,soft wheat-winter,soft winter wheat,Common wheat-winter,1,,,
bg,10193.0,мека пшеница-пролетна,soft spring wheat,3310101002,spring_common_soft_wheat,soft wheat-spring,soft spring wheat,common wheat spring,1,,,
bg,10194.0,мента,mint,3310612220,mints_peppermint,mint,menta,mint,1,,,
