nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
at,144.0,WINTERROGGEN / FELDGEMÜSE,WINTER RYE / FIELD VEGETABLES,3310103001,winter_rye,WINTER RYE / FIELD VEGETABLES,WINTER RYE / FIELD VEGETABLES,winter rye/field vegetables,1,,,
at,145.0,WINTERDINKEL (SPELZ),WINTER SPELT (SPELT),3310110001,winter_spelt,WINTER Spelled (Spelt),WINTER DINKEL (SPELZ),winter dinner (spelt),1,,,
at,146.0,SOMMERDINKEL (SPELZ),SUMMER SPELT (SPELT),3310110002,spring_spelt,SUMMER Spelled (Spelt),SUMMER SPELT (SPELZ),Summer dinner (spelt),1,,,
at,147.0,SOMMERDINKEL (SPELZ) / FELDGEMÜSE,SUMMER SPELT (SPELT) / FIELD VEGETABLES,3310110002,spring_spelt,SUMMER SPELLED / FIELD VEGETABLES,SUMMER SPELT / FIELD VEGETABLES,summer dinner (spelt) / field vegetables,0,1,,
at,148.0,WINTERDINKEL (SPELZ) / FELDGEMÜSE,WINTER SPELT (SPELT) / FIELD VEGETABLES,3310110001,winter_spelt,WINTER SPELLED / FIELD VEGETABLES,WINTER SPELT / FIELD VEGETABLES,winter dinkel (spelt) / field vegetables,0,1,,
at,149.0,EMMER ODER EINKORN (SOMMERUNG),EMMER OR EINKORN (SUMMER),3310112002,spring_emmer,EMMER OR EINKORN (SUMMERING),EMMER OR EINKORN (SUMMER HARVEST),emmer or einkorn (summering),1,,,
at,150.0,EMMER ODER EINKORN (WINTERUNG),EMMER OR EINKORN (WINTERING),3310112001,winter_emmer,EMMER OR EINKORN (WINTERING),EMMER OR EINKORN (WINTER CROP),emmer or einkorn (wintering),1,,,
at,151.0,EMMER ODER EINKORN (SOMMERUNG) / FELDGEMÜSE,EMMER OR EINKORN (SUMMER) / FIELD VEGETABLES,3310112002,spring_emmer,EMMER OR EINKORN (SUMMERING) / FIELD VEGETABLES,EMMER OR EINKORN (SUMMER CROP) / FIELD VEGETABLES,emmer or einkorn (summering) / field vegetables,1,,,
at,152.0,EMMER ODER EINKORN (WINTERUNG) / FELDGEMÜSE,EMMER OR EINKORN (WINTERING) / FIELD VEGETABLES,3310112001,winter_emmer,EMMER OR EINKORN (WINTERING) / FIELD VEGETABLES,EMMER OR EINKORN (WINTER CROP) / FIELD VEGETABLES,emmer or einkorn (wintering) / field vegetables,1,,,
at,153.0,WINTERGERSTE / BUCHWEIZEN,WINTER BARLEY / BUCKWHEAT,3310104001,winter_barley,WINTER BARLEY / BUCKWHEAT,WINTER BARLEY / BUCKWHEAT,winter barley / buckwheat,1,,,
at,154.0,SUDANGRAS,SUDAN GRASS (Sorghum sudanense),3310116000,sorghum,SUDAN GRASS,Sudanese grass,sudangras,1,,,
at,155.0,SOMMERHAFER,SUMMER OATS,3310105002,spring_oats,SUMMER OATS,SUMMER OATS,summer grass,0,1,,
at,156.0,SOMMERHAFER / FELDGEMÜSE,SUMMER OATS / FIELD VEGETABLES,3310105002,spring_oats,SUMMER OATS / FIELD VEGETABLES,SUMMER OATS / FIELD VEGETABLES,summer sharks / field vegetables,0,1,,
at,157.0,SOMMERTRITICALE,SUMMER TRITICALE,3310108002,spring_triticale,SUMMER TRITICALE,SUMMER TRITICALE,summer triticale,1,,,
at,158.0,SOMMERTRITICALE / FELDGEMÜSE,summer triticale / field vegetables,3310108002,spring_triticale,SUMMER TRITICALS / FIELD VEGETABLES,SUMMER TRITICALE / FIELD VEGETABLES,summer triticale / field vegetables,1,,,
at,159.0,FRÜHKARTOFFELN / MAIS,EARLY POTATOES / CORN,3310300000,potatoes,EARLY POTATOES / CORN,EARLY POTATOES / CORN,Early potatoes / mais,1,,,
at,160.0,WINTERWEICHWEIZEN / BUCHWEIZEN,WINTER WHEAT / BUCKWHEAT,3310101001,winter_common_soft_wheat,WINTER SOFT WHEAT / BUCKWHEAT,WINTER SOFT WHEAT / BUCKWHEAT,winter soft wheat / buckwheat,1,,,
at,161.0,SOMMERGERSTE / BUCHWEIZEN,SUMMER BARLEY / BUCKWHEAT,3310104002,spring_barley,SUMMER BARLEY / BUCKWHEAT,SUMMER BARLEY / BUCKWHEAT,summer barley / buckwheat,1,,,
at,162.0,WINTERTRITICALE / FUTTERRÜBE,WINTER TRITICALE / FORAGE BEET,3310108001,winter_triticale,WINTER RITICALE / FED BEET,WINTER TRITICALE / FODDER BEET,winter triticale / beet,1,,,
at,163.0,SOMMERHAFER / FUTTERRÜBE,SUMMER Oats/ FODDER Rape,3310105002,spring_oats,SUMMER OATS / FEED BEET,SUMMER OATS / FODDER BEET,summer sharks / fodder beet,0,1,,
at,164.0,ERBSEN - GETREIDE GEMENGE / BUCHWEIZEN,PEAS - GRAIN MIX / BUCKWHEAT,3310201080,peas,PEAS - CEREAL MIXTURE / BUCKWHEAT,PEAS - CEREAL MIX / BUCKWHEAT,peas - grain quantity / buckwheat,1,,,
at,165.0,WINTERHARTWEIZEN (DURUM),HARD WINTER WHEAT (DURUM),3310102001,winter_durum_hard_wheat,WINTER DURUM WHEAT,WINTER HARD WHEAT (DURUM),Hardy wheat (durum),0,1,,
at,166.0,SOMMERHARTWEIZEN (DURUM),SUMMER HARD WHEAT (DURUM),3310102002,spring_durum_hard_wheat,SUMMER DURUM WHEAT (DURUM),SUMMER HARD WHEAT (DURUM),Summer hard wheat (durum),1,,,
at,167.0,WINTERHARTWEIZEN (DURUM) / FELDGEMÜSE,WINTER DURUM WHEAT (DURUM) / FIELD VEGETABLES,3310102001,winter_durum_hard_wheat,WINTER HARD WHEAT (DURUM) / FIELD VEGETABLES,WINTER HARD WHEAT (DURUM) / FIELD VEGETABLES,hardy wheat (durum) / field vegetables,0,1,,
at,168.0,SOMMERHARTWEIZEN (DURUM) / FELDGEMÜSE,SUMMER HARD WHEAT / FIELD VEGETABLES,3310102002,spring_durum_hard_wheat,SUMMER DURUM WHEAT / FIELD VEGETABLES,SUMMER HARD WHEAT (DURUM) / FIELD VEGETABLES,summer hard wheat (durum) / field vegetables,1,,,
at,169.0,WINTERHARTWEIZEN (DURUM) / BUCHWEIZEN,WINTER HARD WHEAT (DURUM) / BUCKWHEAT,3310102001,winter_durum_hard_wheat,WINTER DURAL WHEAT (DURUM) / BUCKWHEAT,WINTER HARD WHEAT (DURUM) / BUCKWHEAT,hardy wheat (durum) / buckwheat,0,1,,
at,170.0,SOMMERHARTWEIZEN (DURUM) / BUCHWEIZEN,SUMMER HARD WHEAT (DURUM) / BUCKWHEAT,3310102002,spring_durum_hard_wheat,SUMMER DURUM WHEAT / BUCKWHEAT,SUMMER HARD WHEAT (DURUM) / BUCKWHEAT,summer hard wheat (durum) / buckwheat,1,,,
at,171.0,WINTERTRITICALE / HIRSE,WINTER TRITICALE / MILLET,3310108001,winter_triticale,WINTER RITICALE / MILLET,WINTER TRITICALE / MILLET,winter triticale/brain,0,1,,
at,172.0,MAIS / KÄFERBOHNEN IN GETRENNTEN REIHEN,CORN / BEETLE BEANS IN SEPARATED ROWS,3310106000,maize_corn_popcorn,CORN / BEETLE BEANS IN SEPARATE ROWS,CORN / BEANS IN SEPARATE ROWS,mais / beetle beans in separate rows,1,,,
at,173.0,SAATMAISVERMEHRUNG,SEED CORN PROPAGATION,3310106000,maize_corn_popcorn,SEED CORN PROPAGATION,SEED CORN PROPAGATION,Saatmais multiplication,0,1,,
at,174.0,WINTERGERSTE / SILOMAIS,WINTER BARLEY / SILO CORN,3310104001,winter_barley,WINTER BARLEY / SILO CORN,WINTER BARLEY / SILO MAIZE,winter barley / silomais,1,,,
at,175.0,WINTERGERSTE / KÖRNERMAIS,WINTER BARLEY / GRAIN CORN,3310104001,winter_barley,WINTER BARLEY / GRAIN CORN,WINTER BARLEY / GRAIN CORN,Winter barley/grain maize,1,,,
at,176.0,WINTERGERSTE / KLEEGRAS,WINTER BARLEY / CLOVER GRASS,3310104001,winter_barley,WINTER BARLEY / CLOVER GRASS,WINTER BARLEY / CLOVER GRASS,winter barley / clover grass,1,,,
at,177.0,WINTERGERSTE / FUTTERGRÄSER,WINTER BARLEY / FORAGE GRASS,3310104001,winter_barley,WINTER BARLEY / FORAGE GRASSES,WINTER BARLEY / FORAGE GRASSES,winter barley / food grass,1,,,
at,178.0,WINTERGERSTE / KLEE,WINTER BARLEY / CLOVER,3310104001,winter_barley,WINTER BARLEY / CLOVER,WINTER BARLEY / CLOVER,winter barley / clover,1,,,
at,179.0,REIS,rice,3310107000,rice,RICE,RICE,rice,1,,,
at,180.0,KRESSE,cress,3310718000,cress,CRESS,KRESSE,wreaths,0,1,,
at,181.0,SOMMERGERSTE (HERBSTANBAU),summer barley planted in autumn,3310104001,winter_barley,SUMMER BARLEY (AUTUMN CULTIVATION),SUMMER BARLEY (AUTUMN CROP),summer barley (autumn),1,,,
at,183.0,SOMMERGERSTE (HERBSTANBAU) / BUCHWEIZEN,summer barley planted in autumn/ buckwh,3310104001,winter_barley,SUMMER BARLEY (AUTUMN CULTIVATION) / BUCKWHEAT,SUMMER BARLEY (AUTUMN CROP) / BUCKWHEAT,summer barley (autumn) / buckwheat,1,,,
at,184.0,KLEEGRAS / SILOMAIS,clover maize mix,3310202030,clover,CLOVER GRASS / SILO CORN,KLEEGRAS / SILOMAIS,cleavage / silomais,0,1,,
at,201.0,KÖRNERERBSEN,GRAIN PEAS,3310201080,peas,GRAIN PEAS,GRAIN PEAS,Grain peas,1,,,
at,202.0,ACKERBOHNEN (PUFFBOHNEN),FARM BEANS (PUFF BEANS),3310201010,beans,FIELD BEANS (BEANS),FIELD BEANS (LUPIN BEANS),Sugar beans (puff beans),0,1,,
at,203.0,SÜSSLUPINEN,SWEET LUPINES,3310201090,lupins,SWEET LUPINS,SWEET LUPINS,Sweet lupins,1,,,
at,204.0,KÖRNERERBSEN / FELDGEMÜSE,GRAIN PEAS / FIELD VEGETABLES,3310201080,peas,GRAIN PEAS / FIELD VEGETABLES,GRAIN PEAS / FIELD VEGETABLES,Grain peas / field vegetables,1,,,
at,205.0,ACKERBOHNEN / FELDGEMÜSE,Field beans / field vegetables,3310201010,beans,FIELD BEANS / FIELD VEGETABLES,FIELD BEANS / FIELD VEGETABLES,ackerbean/field vegetables,0,1,,
at,206.0,ACKERBOHNEN - GETREIDE GEMENGE,FIELD BEANS - GRAIN MIX,3310201010,beans,FAR BEANS - GRAIN MIXTURE,FIELD BEANS - CEREAL MIX,Poultrymeat and goatmeat,0,1,,
at,207.0,BITTERLUPINEN,BITTER LUPINES,3310201090,lupins,BITTER LUPINS,BITTER LUPINS,bitter lupins,1,,,
at,208.0,ACKERBOHNEN / ERBSENGEMENGE,FIELD BEANS / PEAS MIX,3310201010,beans,FIELD BEANS / PEA MIXTURE,FIELD BEANS / PEA MIX,Poultrymeat and goatmeat,0,1,,
at,209.0,ESPARSETTE,ESPARSETTE,3310202060,onobrychis_sainfoins,ESPARSET,ESPARSETTE,esparsette,1,,,
at,210.0,PELUSCHKEN,Field Pea,3310201080,peas,PLUSCHKEN,PLUSH TOYS,plutonium,0,3,Field Pea,1
at,211.0,WINTERACKERBOHNEN,winter broad beans,3310201010,beans,WINTER FIELD BEANS,WINTER FIELD BEANS,Strawberry beans,0,1,,
at,212.0,SOMMERACKERBOHNEN,summer broad beans,3310201010,beans,SUMMER BEANS,SUMMER GREEN BEANS,Summer awnings,0,1,,
at,213.0,WINTERKÖRNERERBSEN,winter peas,3310201080,peas,WINTER GRAIN PEAS,WINTER GRAIN PEAS,Winter peas,1,,,
at,214.0,SOMMERKÖRNERERBSEN,summer peas,3310201080,peas,SUMMER GRAIN PEAS,SUMMER GRAIN PEAS,Sommemornerpeas,0,1,,
at,301.0,WINTERRAPS,WINTER RAPE,3310604011,winter_rapeseed_rape,WINTER RAPS,WINTER RAPESEED,winterraps,0,1,,
at,302.0,SOMMERRAPS,SUMMER RAPES,3310604012,spring_rapeseed_rape,SUMMER RAP,SUMMER RAPESEED,summer rape,1,,,
at,303.0,WINTERRÜBSEN,WINTER BEETS,3310715990,other_root_vegetables,WINTER BEETS,WINTER RAPESEED,Winter rubies,0,1,,
at,304.0,SOMMERRÜBSEN,Summer Brassica rapa L. var. silvestris,3310604012,spring_rapeseed_rape,SUMMER BEETS,SUMMER TURNSIP,summer peaches,0,1,,
at,307.0,SONNENBLUMEN,SUNFLOWERS,3310604020,sunflower,SUNFLOWERS,SUNFLOWERS,Sunflowers,1,,,
at,308.0,SOJABOHNEN,SOYBEANS,3310201030,soy_soybeans,SOYBEANS,SOYBEANS,Soya beans,1,,,
at,309.0,SOJABOHNEN / SOMMERWICKEN IN GETRENNTEN REIHEN,SOYBEANS / SUMMER VETCHETS IN SEPARATE ROWS,3310201030,soy_soybeans,SOYBEANS / SUMMER VETCH IN SEPARATE ROWS,SOYBEANS / SUMMER WICKERS IN SEPARATE ROWS,soja beans / summer wraps in separate rows,0,1,,
at,310.0,ÖLLEIN (NICHT ZUR FASERGEWINNUNG),FLAX (NOT FOR FIBER RECOVERY),3310607000,flax_linseed,OILLIN (NOT FOR FIBER PRODUCTION),OILSEEDS (NOT FOR FIBER PRODUCTION),Incense (not for fibre production),0,1,,
at,311.0,ÖLLEIN (NICHT ZUR FASERGEWINNUNG) / FELDGEMÜSE,OIL FLAX (NOT FOR FIBER PRODUCTION) / FIELD VEGETABLES,3310607000,flax_linseed,OILLIN (NOT FOR FIBER PRODUCTION) / FIELD VEGETABLES,OILSEEDS (NOT FOR FIBER PRODUCTION) / FIELD VEGETABLES,omega (not for fibre production) / field vegetables,0,1,,
at,350.0,LSE FELDGEHÖLZ / BAUM- / GEBÜSCHGRUPPE,LANDSCAPE ELEMENT FIELD WOOD / TREE / BRUSH GROUP,3360000000,tree_wood_forest,LSE FIELD TREE / TREE / BUSHES GROUP,LSE FIELD GROVE / TREE / SHRUB GROUP,Ise feldgewölz / tree/ bushes group,0,2,LSE: LANDSCAPE ELEMENT,4
at,351.0,LSE HECKE / UFERGEHÖLZ,(Landscape Element) HEDGE / SHORE WOOD,3360000000,tree_wood_forest,LSE HEDGE / BANK TREES,LSE HEDGE / RIVERBANK WOODLAND,Ise hecke / ufergewölz,0,2,LSE: LANDSCAPE ELEMENT,4
at,353.0,LSE RAIN / BÖSCHUNG / TROCKENSTEINMAUER,LANDSCAPE ELEMENET RAIN / EMBANKMENT / DRY STONE WALL,3390000000,not_known_and_other,LSE RAIN / EMBARK / DRY STONE WALL,LSE RAIN / EMBANKMENT / DRY STONE WALL,Ise rain / böschung / dry stone wall,0,2,LSE: LANDSCAPE ELEMENT,4
at,359.0,GLÖZ FELDGEHÖLZ / BAUM- / GEBÜSCHGRUPPE,Group of woody plants/trees/shrubs (good agricultural and ecological condition),3360000000,tree_wood_forest,GLÖZ FIELD TREES / TREE / BUSHES GROUP,GLÖZ FIELD GROVE / TREE / SHRUB GROUP,glöz feldgewölz / tree / bushes group,0,2,Gute Landwirtschaftliche und Ökologische Zustandsanforderungen: Good Agricultural and Ecological Conditions,4
at,360.0,GLÖZ HECKE / UFERGEHÖLZ,HEDGE / RIPARIAN WOODLAND (good agricultural and ecological condition),3360000000,tree_wood_forest,GLÖZ HEDGE / RIVER TREES,GLÖZ HEDGE / RIVERBANK WOODLAND,seam heck / shore groves,0,2,Gute Landwirtschaftliche und Ökologische Zustandsanforderungen: Good Agricultural and Ecological Conditions,4
at,361.0,GLÖZ RAIN / BÖSCHUNG / TROCKENSTEINMAUER,RAIN / EMBANKMENT / DRY STONE WALL (good agricultural and ecological condition),3390000000,not_known_and_other,GLÖZ RAIN / EMBARK / DRY STONE WALL,GLÖZ RAIN / EMBANKMENT / DRY STONE WALL,glöz rain / böschung / dry stone wall,0,2,Gute Landwirtschaftliche und Ökologische Zustandsanforderungen: Good Agricultural and Ecological Conditions,4
at,362.0,GLÖZ GRABEN / UFERRANDSTREIFEN,DITCH / RIPARIAN STRIP (good agricultural and ecological condition),3390000000,not_known_and_other,GLÖZ GRABEN / BURNER EDGE,GLÖZ DITCH / BANK EDGE STRIP,seam digging / shoreside strips,0,2,Gute Landwirtschaftliche und Ökologische Zustandsanforderungen: Good Agricultural and Ecological Conditions,4
at,363.0,GLÖZ NATURDENKMAL FLÄCHE,Natural Site Area (good agricultural and ecological condition),3390000000,not_known_and_other,GLÖZ NATURAL MONUMENT AREA,GLÖZ NATURAL MONUMENT AREA,seam natural monument area,0,2,Gute Landwirtschaftliche und Ökologische Zustandsanforderungen: Good Agricultural and Ecological Conditions,4
at,364.0,GLÖZ STEINRIEGEL / STEINHAGE,Clearance cairn (good agricultural and ecological condition),3390000000,not_known_and_other,GLÖZ STEINRIEGEL / STEINHAGE,GLÖZ STONE ROW / STONE HEDGE,Seamstone bars / stonehage,0,2,Gute Landwirtschaftliche und Ökologische Zustandsanforderungen: Good Agricultural and Ecological Conditions,4
at,365.0,GLÖZ TEICH / TÜMPEL,Pond (good agricultural and ecological condition),3390000000,not_known_and_other,GLÖZ POND / POND,GLÖZ POND / POOL,Seams ponds/dumps,1,,,
at,366.0,LSE MEHRNUTZENHECKE,Multiple use hedge LANDSCAPE ELEMENT,3390000000,not_known_and_other,LSE MULTI-USE HEDGE,LSE MULTI-PURPOSE HEDGE,Ise multi-use hedges,0,2,LSE: LANDSCAPE ELEMENT,4
at,506.0,SENF,MUSTARD,3310707010,mustard,MUSTARD,MUSTARD,senf,0,1,,
at,509.0,SOMMERMOHN,SUMMER POPPY,3310606002,summer_poppy,SUMMER POPPY,SUMMER POPPY,summer poppy,1,,,
at,510.0,WINTERMOHN,WINTER POPPY,3310606001,winter_poppy,WINTER POPPY,WINTER POPPY,Winter poppy,1,,,
at,513.0,FRÜHKARTOFFELN,EARLY POTATOES,3310300000,potatoes,EARLY POTATOES,EARLY POTATOES,Early potatoes,1,,,
at,519.0,STÄRKEINDUSTRIEKARTOFFELN,STARCH POTATOES,3310300000,potatoes,STARCH INDUSTRIAL POTATOES,STARCH INDUSTRY POTATOES,starch-producing potatoes,1,,,
at,520.0,FRÜHKARTOFFELN / FELDGEMÜSE,EARLY POTATOES / FIELD VEGETABLES,3310300000,potatoes,EARLY POTATOES / FIELD VEGETABLES,EARLY POTATOES / FIELD VEGETABLES,Early potatoes / field vegetables,1,,,
at,524.0,SPEISEKARTOFFELN,EDIBLE POTATOES,3310300000,potatoes,TABLE POTATOES,TABLE POTATOES,"Potatoes, whether or not containing added sugar or other sweetening matter, whether or not containing added sugar or other sweetening matter, but not containing added sugar or other sweetening matter, but not containing added sugar or other sweetening matter",1,,,
at,525.0,SPEISEINDUSTRIEKARTOFFELN,FOOD INDUSTRY POTATOES,3310300000,potatoes,FOOD INDUSTRIAL POTATOES,FOOD INDUSTRY POTATOES,food-industrial potatoes,1,,,
at,526.0,SPEISEKARTOFFELN / FELDGEMÜSE,EDIBLE POTATOES / FIELD VEGETABLES,3310300000,potatoes,TABLE POTATOES / FIELD VEGETABLES,TABLE POTATOES / FIELD VEGETABLES,edible potatoes / field vegetables,1,,,
at,527.0,SAATKARTOFFELN,SEED POTATOES,3310300000,potatoes,SEED POTATOES,SEED POTATOES,Seed potatoes,1,,,
at,528.0,FUTTERKARTOFFELN,FEED POTATOES,3310300000,potatoes,FEED POTATOES,FEED POTATOES,Forage potatoes,1,,,
at,529.0,FRÜHKARTOFFELN / BUCHWEIZEN,EARLY POTATOES / BUCKWHEAT,3310300000,potatoes,EARLY POTATOES / BUCKWHEAT,EARLY POTATOES / BUCKWHEAT,Early potatoes / buckwheat,1,,,
at,535.0,SOMMERKÜMMEL,SUMMER CARAWAY,3310612110,caraway,SUMMER CUMMIN,SUMMER CUMIN,memorabilia,0,1,,
at,536.0,WINTERKÜMMEL,WINTER CARAWAY,3310612110,caraway,WINTER CUMMIN,WINTER CUMIN,Winter cumin,1,,,
at,537.0,JOHANNISKRAUT,ST. JOHNs WORT,3310612340,st_johns_wort,ST. JOHN'S WORD,ST. JOHN'S WORT,John's wort,0,1,,
at,538.0,HEILPFLANZEN,MEDICINAL PLANTS,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,MEDICINAL PLANTS,MEDICINAL PLANTS,medicinal plants,1,,,
at,539.0,GEWÜRZPFLANZEN,SPICE PLANTS,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,SPICE PLANTS,SPICE PLANTS,seasonings,1,,,
at,540.0,GEWÜRZFENCHEL,SPICE FENNEL,3310704000,fennel,SPICED FENNEL,SPICE FENNEL,Flavouring parrots,0,1,,
at,622.0,LINSEN,LENTILS,3310201070,lentils,LENSES,LENSES,lenses,0,2,Lentils,1
at,623.0,KICHERERBSEN,CHICKPEAS,3310201040,chickpeas,CHICKPEAS,CHICKPEAS,Peas,0,1,,
at,624.0,SOMMERWICKEN,SUMMER VETCHES,3310202050,vetches,SUMMER VETCH,SUMMER WEEKS,Summer wrappers,0,1,,
at,625.0,WINTERWICKEN,WINTER VETCHES,3310202050,vetches,WINTER VET,WINTER WICKEN,Winter wrappers,0,1,,
