nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
fi,2181.0,Seos (herne/härkäpapu/makea lupiini/linssi/vilja),Mixture (pea/fava bean/sweet lupine/lentil/cereal),3310200000,legumes,Mixture (pea/fava bean/sweet lupine/lentil/cereal),Mixture (peas/fava beans/sweet lupins/lentils/cereals),Mixture of peas/cattle beans/sweet lupins/ lentils/cereals,1,,,
fi,2185.0,Seoskasvusto (valkuaiskasvit+vilja),Mixed crops (protein crops + cereals),3310200000,legumes,Mixed cropping (protein crops + grain),Mixed crops (protein crops + cereals),Mixed crops (protein crops + cereals),1,,,
fi,2195.0,Seoskasvusto (valkuaiskasvit),Mixed crops (protein crops),3310200000,legumes,Mixed crops (protein crops),Mixed crops (protein crops),Mixed crops (protein crops),1,,,
fi,2196.0,Seoskasvusto (typensitojakasvia yli 50 %),Mixed crops (nitrogen-fixing plants over 50%),3310201020,peanuts,Mixed vegetation (nitrogen-fixing plants more than 50%),Mixed stands (more than 50% nitrogen-fixing plants),Mixed crops (more than 50 % nitrogen binding plants),1,,,
fi,2197.0,Seoskasvusto (apila yli 50 % + nurmiheinä),Mixed crops (over 50% clover + forage grass),3310202030,clover,Mixed vegetation (over 50% clover + grass hay),Mixed cover (clover over 50% + grassland),Mixed crops (clover over 50 % + grasses),1,,,
fi,2200.0,Härkäpapu,Broad bean,3310201010,beans,Broad bean,Broad bean,Broad bean,1,,,
fi,2300.0,Soijapapu,Soybean,3310201030,soy_soybeans,Soybean,Soybean,Soya bean,1,,,
fi,2400.0,Virna,Vetch,3310202050,vetches,Vetch,Virna,Virna,0,1,,
fi,2410.0,Mesikkä,sweet yellow clover,3310202040,melilot,Honeycomb,Mesikkä,Strawberry,0,3,,1
fi,2420.0,Mailanen,Lucerne,3310202010,alfalfa_lucerne,Mailanen,Mailanen,Creep,0,3,,1
fi,2430.0,Apila,Clover,3310202030,clover,Clover,Apila,Clover,0,1,,
fi,2440.0,Vuohenherne,galega,3310202070,galega,Goat pea,Mountain heron,Goat pea,0,2,,1
fi,2450.0,Linssi,Lentil,3310201070,lentils,Lens,Lens,Lentil,0,1,,
fi,2500.0,Makealupiini,Sweet lupin,3310201090,lupins,Sweet lupine,Sweet lupin,Sweet lupine,1,,,
fi,2510.0,Muut lupiinit,Other lupins,3310201090,lupins,Other lupins,Other lupins,Other lupins,1,,,
fi,3110.0,Ruokaperuna,Potatoes,3310300000,potatoes,Food potato,Food potato,Food potatoes,1,,,
fi,3120.0,Ruokateollisuusperuna,Industrial potatoes,3310300000,potatoes,Food industry potato,Potato for the food industry,Food industry potato,1,,,
fi,3130.0,Tärkkelysperuna,Starch potato,3310300000,potatoes,Starch potato,Starch potato,Starch potatoes,1,,,
fi,3150.0,Varhaisperuna (katteenalainen),Early potato (under cover),3310300000,potatoes,Early potatoes (undercover),Early potato (under cover),Early potatoes (cathed),1,,,
fi,3160.0,Siemenperuna (sertifioidun siemenen tuotantoon),Seed potatoes,3310300000,potatoes,Seed potato (for the production of certified seed),Seed potato (for certified seed production),Seed potatoes (for the production of certified seed),1,,,
fi,3190.0,Tärkkelysperunan oma siemenlisäys,Seed potatoes,3310300000,potatoes,The starch potato's own seed addition,Starch potato own seed multiplication,Starch potato seed supplementation,1,,,
fi,3210.0,"Sokerijuurikas, sokerintuotantoon",Sugar beet for sugar production,3310719010,sugar_beet,"Sugar beet, for sugar production","Sugar beet, for sugar production",Sugar beet for sugar production,1,,,
fi,3230.0,"Sokerijuurikas, energiantuotantoon","Sugar beet, for energy production",3310719010,sugar_beet,"Sugar beet, for energy production","Sugar beet, for energy production",Sugar beet for energy production,1,,,
fi,3330.0,Rehujuurikasvit,Fodder root vegetables,3310715000,root_vegetables,Fodder root crops,Fodder root crops,Edible root and tuber vegetables,0,1,,
fi,3340.0,Rehukaali,Fodder cabbage,3310707990,other_brassicaceae_cruciferae,Fodder cabbage,Forage cabbage,"FRUITS, FRESH or FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN",0,1,,
fi,4010.0,Tupakka,Tobacco,3310601000,tobacco,Tobacco,Tobacco,Tobacco,1,,,
fi,4020.0,Kuitunokkonen,Stinging nettle,3310612250,nettles,Stinging nettle,Fibre optic cones,Fiber-toed,0,1,,
fi,4030.0,"Ruistankio (Camelina, Kitupellava)",Camelina,3310615000,camelina,"Ruitankio (Camelina, Kitupellava)","Rye duck (Camelina, Kitupellava)","Rye (Camelia, Kitupella)",0,3,,1
fi,4110.0,Kevätrypsi,Spring rape,3310604012,spring_rapeseed_rape,Spring tripe,Spring fling,Spring rape,0,1,,
fi,4120.0,Syysrypsi,Winter Rape,3310604011,winter_rapeseed_rape,Fall rapeseed,Autumn crop,Autumn rape,0,1,,
fi,4210.0,Kevätrapsi,Spring rape,3310604012,spring_rapeseed_rape,Spring trap,Spring rape,Spring rape,0,1,,
fi,4220.0,Syysrapsi,Winter Rape,3310604011,winter_rapeseed_rape,Autumn rape,Autumn crab,Autumn rape,0,1,,
fi,4300.0,Auringonkukka,Sunflower,3310604020,sunflower,Sunflower,Sunflower,Sunflower,1,,,
fi,4390.0,Seoskasvusto (öljykasvit),Mixed cropping (oil crops),3310604000,oilseed_crops,Mixed cropping (oil crops),Mixed crops (oilseeds),Mixed crops (oil crops),1,,,
fi,4400.0,Humala,Hops,3310602000,hops,Hop,Humala,Hops,0,1,,
fi,4525.0,Kuituhamppu,Hemp,3310610000,hemp_cannabis,Fiber hemp,Fibre bush,"Copper-wrapped sawn or chipped sawn lengthwise, sliced or peeled, but not further worked than hot-rolled, hot-drawn or extruded, but not further worked than hot-rolled, hot-drawn or extruded, but not further worked than hot-rolled, hot-drawn or extruded, but not further worked than hot-rolled, hot-drawn or extruded, not further worked than hot-rolled, hot-drawn or extruded",0,1,,
fi,4530.0,Öljyhamppu,Oil hemp,3310610000,hemp_cannabis,Oil hemp,Oilseed rape,Oil hemp,0,1,,
fi,4610.0,Öljypellava,Oil flax,3310607000,flax_linseed,Oil flax,Oil flax,Oil linseed,1,,,
fi,4620.0,Kuitupellava,Flax,3310607000,flax_linseed,Fiber linen,Fibre flax,Fibre flax,1,,,
fi,4810.0,"Siemenmausteet ja lääkekasvit (pl kumina, sinappi)",Seed spices and medicinal plants (not caraway/mustard),3310612000,aromatic_medicinal_culinary_plants_spices_herbs,"Seed spices and medicinal plants (including cumin, mustard)","Seed spices and medicinal plants (e.g. caraway, mustard)","Seed spices and medicinal plants, except in the form of cumin, mustard",1,,,
fi,4904.0,Ruokohelpi (kuivike/rehu),reed canary grass (feed),3320209900,other_poaceae_grasses,Reed help (bedding/fodder),Food barley (bedding/feed),Cane help (dried/feed),0,3,,1
fi,4905.0,Ruokohelpi (energia),reed canary grass (energy),3320209900,other_poaceae_grasses,Reed helper (energy),Broad beans (energy),Cane Help (Energy),0,3,,1
fi,4913.0,"Energiapuu, lyhytkiertoinen (haapa ja paju)","Energy wood, short rotation (aspen and willow)",3360000000,tree_wood_forest,"Energy wood, short rotation (aspen and willow)","Energy wood, short rotation (aspen and willow)","Energy tree, short rotational (wax and willow)",1,,,
fi,4914.0,"Energiapuu, lyhytkiert. (hybriidihaapa ja poppeli)","Energy trees, short cycle time (hybrid aspen and poplar)",3360000000,tree_wood_forest,"Energy tree, short cycle. (hybrid aspen and poplar)","Energy tree, short-rotation (hybrids and poplar)","Energy tree, short spiral. (hybrid soak and poplar)",1,,,
fi,4930.0,"Ahdekaunokki, energiantuotantoon",Brown knapweed for energy production,3310617990,other_energy_crops,"Ahdekaunokki, for energy production","Narrow-leaved cabbage, for energy production","Charcoal, for energy production",0,3,,1
fi,5101.0,Tarhaherne,Garden pea,3310201080,peas,Garden pea,Tarhaherne,Terrestrial pea,0,1,,
fi,5102.0,Pensaspapu,Bush bean,3310201010,beans,Bush bean,Brushwood,Peas (without pods),0,1,,
fi,5103.0,Valko- eli keräkaali,White cabbage/head cabbage,3310707130,white_cabbage,White cabbage,White cabbage,Head cabbage,1,1,,
fi,5104.0,Kiinankaali,Chinese cabbage,3310707060,chinese_cabbage,Chinese cabbage,Chinese cabbage,Chinese cabbage,1,,,
fi,5105.0,Kukkakaali,Cauliflower,3310707050,cauliflower,Cauliflower,Cauliflower,Cauliflower,1,,,
fi,5106.0,Porkkana,Carrot,3310715020,carrots_daucus,Carrot,Carrot,Carrot,1,,,
fi,5108.0,Lanttu,Rutabaga Swede,3310715070,swede_rutabaga,Swede,Lance,Swedes,0,1,,
fi,5109.0,Nauris,Turnip,3310715050,turnips,Turnip,Nauris,Turnip,0,1,,
fi,5110.0,Mukulaselleri,Celeriac,3310711010,celeriac,Celery,Celeriac,Celery,0,1,,
fi,5111.0,Palsternakka,Parsnip,3310715030,parsnips,Parsnip,Palsternakka,Parsnips,0,1,,
fi,5113.0,Sipulin pikkuistukkaat,Onion seedlings,3310708040,onions,Onion seedlings,The little onion blossoms,Onions,0,1,,
fi,5114.0,Purjo,Leeks,3310708030,leek,Leek,Purjo,Leek,0,1,,
fi,5115.0,Avomaankurkku,Open field cucumber,3310702010,cucumber_pickle,Open field cucumber,Open cucumber,Cucumbers,1,,,
fi,5116.0,Kurpitsa,Pumpkin,3310702040,pumpkin_squash_gourd,Pumpkin,Pumpkin,Pumpkin,1,,,
fi,5117.0,Pinaatti,Spinach,3310717070,spinach,Spinach,Spinach,Spinach,1,,,
fi,5119.0,Raparperi,Rhubarb,3310709000,rhubarb,Rhubarb,Raparperi,Rhubarb,0,1,,
fi,5120.0,Punajuurikas ja keltajuurikas,Beetroot and yellow beetroot,3310719020,mangelwurzel_beets,Beetroot and yellow beetroot,Beetroot and yellow beetroot,Beetroot and yellow beet,1,,,
fi,5121.0,Ruokasipuli (sis. punasipuli ja jättisipuli),Onion (incl. red onion and giant onion),3310708040,onions,Onion (incl. red onion and giant onion),Chives (incl. red onion and giant onion),Onions (incl. Red onion and giant onion),0,1,,
fi,5122.0,"Tarhaherne, tuoretuotanto","Garden pea, fresh production",3310201080,peas,"Garden pea, fresh production","Tarhaherne, fresh produce","Farm pea, fresh production",0,1,,
fi,5123.0,"Tarhaherne, teollisuuden sopimustuotanto","Garden pea, industrial contract production",3310201080,peas,"Garden pea, industrial contract production","Tarhaherne, industrial contract manufacturing","Farm pea, industrial contract production",0,1,,
fi,5124.0,Punakaali,Red cabbage,3310707110,red_cabbage,Red cabbage,Red cabbage,Red cabbage,1,,,
fi,5125.0,Savoijinkaali (kurttukaali),Savoy cabbage,3310707120,savoy_cabbage,Savoy cabbage (kale),Savoy cabbage (gourd cabbage),Savoy cabbage,1,,,
fi,5127.0,Ruusukaali,Brussels sprouts,3310707040,brussels_sprouts,Sprout,Brussels sprouts,Brussels sprouts,0,1,,
fi,5128.0,Parsakaali,Broccoli,3310707030,broccoli,Broccoli,Broccoli,Broccoli,1,,,
fi,5129.0,Kyssäkaali,Kohlrabi,3310707100,kohlrabi,Kohlrabi,Swede cabbage,Lamb's lettuces/corn salads,0,1,,
fi,5131.0,Lehtiselleri,Leaf celery,3310711020,leaf_celery,Celery,Leaf celery,Celery,1,,,
fi,5133.0,Lamopinaatti,New Zealand spinach,3310717990,other_salads_lettuce_leaf_vegetables,Lamb spinach,Lamopinate,Lamopinate,0,1,,
fi,5134.0,Retiisi,Radish,3310715040,radish,Radish,Radish,Radish,1,,,
fi,5140.0,Salaatti (Lactuca-suku),Lettuce,3310717000,salads_lettuce_leaf_vegetables,Lettuce (genus Lactuca),Lettuce (genus Lactuca),Lettuce (Lactuca family),1,,,
fi,5141.0,Salaattisikurit (Cichorium-suku),Radicchio,3310717010,chicory_chicories,Salad chicory (genus Cichorium),Lettuce cicadas (genus Cichorium),Chicory roots (Cichorium family),0,1,,
fi,5142.0,Salaattifenkoli,Fennel,3310704000,fennel,Salad fennel,Salad fennel,"FRUITS, FRESH or FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN, FROZEN or FROZEN",0,1,,
fi,5143.0,Kesäkurpitsa,Zucchini,3310702060,zucchini_courgette,Zucchini,Courgette,Courgettes,1,,,
fi,5148.0,Lehtikaali,Kale,3310707090,kale,Kale,Leafy cabbage,Kale,0,1,,
fi,5149.0,Tilli,Dill,3310612030,anethum_dill,Dill,Dill,Dill,1,,,
fi,5150.0,Persilja,Parsley,3310612270,parsley,Parsley,Parsley,Parsley,1,,,
fi,5157.0,Valkosipuli,Garlic,3310708020,garlic,Garlic,Garlic,Garlic,1,,,
fi,5158.0,Piparjuuri,Horseradish,3310715060,horseradish,Horseradish,Piparjuuri,Horseradish,0,1,,
fi,5165.0,Maa-artisokka,Jerusalem artichoke,3310705000,topinambur_jerusalem_artichoke,Ground artichoke,Jerusalem artichoke,Jerusalem artichokes,1,,,
fi,5173.0,Meloni,Melon,3310702030,melon,Melon,Meloni,Melon,0,1,,
fi,5175.0,Lehtimangoldi,Swiss chard,3310719030,other_beta_vulgaris,Leaf chard,Leafy chard,Chinese cabbages/pe-tsai/pe-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t,0,1,,
fi,5176.0,Latva-artisokka,Artichoke,3310713000,artichoke,Top artichoke,Globe artichoke,Globe artichokes,1,,,
fi,5198.0,Muut vihannekset,Other vegetables,3310700000,fresh_vegetables,Other vegetables,Other vegetables,Other vegetables,1,,,
fi,5210.0,Omena,Apple,3330102000,apples,Apple,Apple,Apple,1,,,
fi,5212.0,Pihlaja (marjantuotanto),Rowan (berry production),3330213000,rowan_rowanberries,Rowan (berry production),Elderberry (berry production),Pihlaja (berry production),0,1,,
fi,5213.0,Päärynä,Pear,3330112000,pears,Pear,Pear,Pears,1,,,
fi,5220.0,Muut hedelmät,Other fruits,3330100000,orchards_fruits,Other fruits,Other fruit,Other fruit,1,,,
fi,5221.0,Luumu,Plum,3330113000,plums,Plum,Plum,Plum,1,,,
fi,5222.0,Viinirypäle,Grapevine,3330600000,vineyards_wine_vine_rebland_grapes,Grape,Grape,Grape,1,,,
fi,5301.0,Mustaherukka,Blackcurrant,3330206010,blackcurrant_cassis,Blackcurrant,Blackcurrant,Blackcurrant,1,,,
fi,5302.0,Punaherukka,Redcurrants,3330206020,redcurrant,Redcurrant,Redcurrant,Redcurrant,1,,,
fi,5303.0,Valkoherukka,White currant,3330206990,other_ribes,White currant,White Currant,Whitecurrant,1,,,
fi,5305.0,Karviainen,Gooseberry,3330206030,gooseberry_gooseberries,Gooseberry,Karviainen,Beans (without pods),0,1,,
fi,5310.0,Vadelma ja mesivadelma,Raspberries and field raspberries,3330202020,raspberry_raspberries,Raspberry and honey raspberry,Raspberry and honeydew,Raspberry and nectar raspberries,0,1,,
fi,5311.0,Mansikka,Strawberry,3310701000,strawberries,Strawberry,Strawberry,Strawberry,1,,,
fi,5312.0,Mesimarja,Arctic raspberries,3330202020,raspberry_raspberries,Honey berry,Mesimaria,Strawberry,0,1,,
fi,5313.0,Pensasmustikka,Bush blueberry,3330204010,blueberry,Bush blueberry,Bramble,Blueberry,0,1,,
fi,5314.0,Marja-aronia,Aronia berry,3330201000,aronia_chokeberries,Aronia berry,Marja-aronia,Marja-aronia,0,1,,
fi,5318.0,Saskatoon (Marjatuomipihlaja),Serviceberry,3330101000,amelanchier_serviceberry,Saskatoon (Berry Rowan),Saskatoon (Cranberry hawthorn),Saskatoon (Marjatuomipihlaja),1,,,
fi,5319.0,Muut marjakasvit,Other berry plants,3330200000,berries_berry_species,Other berry plants,Other berry crops,Other berry plants,1,,,
fi,5410.0,"Koristekasvit, alle 5 v.","Ornamental plants, under 5 years",3310800000,flowers_ornamental_plants,"Ornamental plants, less than 5 years old.","Ornamental plants, under 5 yrs.","Ornamental plants, less than 5 years old",1,,,
fi,5420.0,"Koristekasvit, 5 v. ja yli, jatkuva sato avomaalta","Ornamentals, 5 years -, continuous outdoor harvest",3310800000,flowers_ornamental_plants,"Ornamental plants, 5 years and over, continuous harvest from open ground","Ornamental plants, 5 years old and over, continuous harvest from the open ground","Ornamental plants, 5 years and over, continuous crop from open land",1,,,
fi,5440.0,"Leikkovihreä ja leikkohavu, alle 5 v. kasveista","Ornamental leaves and conifers, under 5 years old",3360900000,conifers,"Cut green and cut cone, from plants less than 5 years old",Cut foliage and cut foliage of plants under 5 years old,"Cut green and cut straw, less than 5 years from plants",1,,,
fi,5441.0,"Leikkovihreä ja leikkohavu, väh. 5 v. kasveista","Cut greens and conifers for decoration, at least 5 years old",3360900000,conifers,"Cutting green and cutting cone, min. 5 years from plants","Play green and play bean, min. 5 years old plants","Cut green and cut bark, min. 5 years for plants",0,1,,
fi,5442.0,"Koristepaju punontatarkoitukseen, alle 5 v.","Ornamental willow for braiding, under 5 years",3360800000,willows_osiers,"Decorative willow for braiding purposes, less than 5 years old.","Ornamental willow for blush, under 5 years.","Decorative workshop for braiding purposes, less than 5 years.",0,1,,
fi,5443.0,"Koristepaju punontatarkoitukseen, 5 - 20 v.","Ornamental willow for braiding, 5 - 20 years",3360800000,willows_osiers,"Decorative willow for braiding, 5 - 20 years.","Ornamental willow for blush, 5 - 20 years.","Decorative workshop for braiding purposes, 5 - 20 years.",0,1,,
fi,5451.0,Tyrni,Sea buckthorn,3330208000,hippophae_sea_buckthorns_seaberry,Buckthorn,Tyrni,Tyrn,0,1,,
fi,5452.0,Kirsikka,Cherry,3330104000,cherry_cherries,Cherry,Cherry,Cherries,1,,,
fi,5512.0,"Taimitarhat, alle 5 v. marja-, hedelmä-, koristek.","Nursery (berries, fruits, ornamental plants under 5 years)",3330700000,nurseries_nursery,"Nurseries, less than 5 years berry, fruit, ornamental.","Nurseries, under 5 yrs. berry, fruit, ornamental.","Nurseries, under 5 years of age, berry, fruit, ornamental",1,,,
fi,5534.0,Metsäpuiden taimitarhat pellolla,Nursery for forest trees in fields,3330700000,nurseries_nursery,Forest tree nurseries in the field,Forest tree nurseries in the field,Forest tree nurseries in the field,1,,,
fi,5537.0,"Taimitarhat, väh. 5 v. marja-, hedelmä-, koristek.","Nursery (berries, fruits, ornamental plants at least 5 years old)",3330700000,nurseries_nursery,"Nurseries, min. 5 years berry, fruit, decorative","Plantations, min. 5 v. berry, fruit, ornamental.","I don't know. I don't know. I don't know. I don't know. 5 years berry, fruit, ornamental",0,1,,
fi,5806.0,Kumina,Caraway,3310612110,caraway,Cumin,Kumina,Carobs/Saint John's breads/Saint John's breads,0,1,,
fi,5816.0,Parsa,Asparagus,3310706000,asparagus,Asparagus,Parsa,Parsnips,0,1,,
fi,5824.0,Sinappi,Mustard,3310707010,mustard,Mustard,Mustard,Mustard,1,,,
fi,5831.0,Korianteri,Coriander,3310612150,coriander,Coriander,Coriander,Coriander,1,,,
fi,5838.0,Ruisvirna,hairy Vetch,3310202050,vetches,Rye malt,Ruisvirna,Raspberries (red and yellow),0,1,,
fi,5845.0,Ratamot,Plantaginaceae,3310800000,flowers_ornamental_plants,Railways,Ratamot,Radars,0,3,,1
fi,5846.0,Yrttikasvit alle 5 v. (ei tilli eikä persilja),Herbs less than 5 years old (no dill or parsley),3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Herbs less than 5 years old (no dill or parsley),Herbs under 5 years (not dill or parsley),Herbal plants less than 5 years old (excluding dill and parsley),1,,,
fi,5847.0,Yrttikasvit väh. 5 v.,Herbs at least 5 years,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Herbs min. 5 years,Herbaceous plants min. 5 v.,Peas (with pods) 5 years,0,1,,
fi,5850.0,Saneerauskasvi (valkosinappi),white mustard,3310707010,mustard,Renovation plant (white mustard),Redevelopment plant (white mustard),Harvesting plant (white mustard),1,,,
fi,5851.0,Saneerauskasvi (öljyretikka),oil radish,3310715040,radish,Renovation plant (oil nettle),Renovation plant (oil radish),Reindeer plant (oil raspberries),0,1,,
fi,5852.0,Saneerauskasvi (samettikukka),Tagetes,3310847000,tagetes,Renovation plant (velvet flower),Redevelopment plant (velvet flower),Reindeer plant (sammet flower),0,1,,
fi,5853.0,Saneerauskasviseos,Remediation crop (mixture),3311100000,fallow_land_not_crop,Renovation plant mixture,Restoration face mix,Renovation plant mixture,0,1,,
fi,5854.0,Maanparannus- ja saneerauskasviseos,Soil improvement and renovation plant mixture,3311100000,fallow_land_not_crop,Soil improvement and renovation plant mixture,Soil improvement and renovation mixture,Land improvement and renovation plant mixture,1,,,
fi,5855.0,Öljyretikka,Oil radish,3310715040,radish,Oil rig,Oil radish,Beans (without pods),0,1,,
fi,5856.0,Samettikukka,Marigold,3310612100,calendula_marigold,Marigold,Velvet flower,Sweet peppers/bell peppers,0,1,,
fi,5858.0,Morsinko,woad,3310614000,isatis_tinctoria_woad,The bride,Morsinko,Ms Morsiko,0,3,,1
fi,5859.0,Sikuri,Chicory,3310717010,chicory_chicories,Chicory,Safe,Witloof,0,1,,
