nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
be3,393.0,Mélange de céréales d'hiver uniquement,Mixture of winter cereals only,3310198001,winter_unspecified_cereals,Winter Cereal Mix Only,Winter cereal blend only,Mixture of winter cereals only,1,,,
be3,394.0,Mélange de céréales de printemps uniquement,Mixture of spring cereals only,3310198002,spring_unspecified_cereals,Spring cereal mix only,Spring cereal blend only,Mixture of spring cereals only,1,,,
be3,397.0,"Mélange froment ou épeautre ( plus de 50%) et de  pois ou féverole (plus de 20%), commercialisé à l'état sec","Mixture of wheat or spelt (more than 50%) and peas or fava beans (more than 20%), marketed in a dry state.",3310100000,cereal,"Mixture of wheat or spelled (more than 50%) and peas or fava beans (more than 20%), marketed in a dry state","Mixture of wheat or spelt (more than 50%) and peas or field beans (more than 20%), sold in dry form.","Wheat or spelt mixture (more than 50%) and peas or spelt (more than 20%), marketed in the dry state",1,,,
be3,4111.0,Colza d'hiver,Winter rapeseed,3310604011,winter_rapeseed_rape,Winter rapeseed,Winter rapeseed,Winter Colza,0,1,,
be3,4112.0,Navette d'hiver (graines),Winter turnip (seeds),3310604011,winter_rapeseed_rape,Winter shuttle (seeds),Winter shuttle (seeds),Winter shuttle (seeds),0,2,Winter turnip rape,1
be3,4121.0,Colza de printemps,Spring rapeseed,3310604012,spring_rapeseed_rape,Spring rapeseed,Spring rapeseed,Spring rape,1,,,
be3,4122.0,Navette de printemps (graines),Spring turnip (seeds),3310604012,spring_rapeseed_rape,Spring shuttle (seeds),Spring shuttle (seeds),Spring shuttle (seeds),0,2,Spring turnip rape,1
be3,42.0,Tournesol,Sunflower,3310604020,sunflower,Sunflower,Sunflower,Sunflower,1,,,
be3,43.0,Soja,Soy,3310201030,soy_soybeans,Soy,Soldier,Soybeans,1,,,
be3,45.0,Lin oléagineux,Oilseed flax,3310607000,flax_linseed,Oilseed flax,Oilseed flax,Oilseeds,1,,,
be3,46.0,Autres oléagineux,Other oilseeds,3310604000,oilseed_crops,Other oilseeds,Other oilseeds,Other oilseeds,1,,,
be3,48.0,Cameline,Camelina,3310615000,camelina,Cameline,Cameline,Camelin,1,,,
be3,51.0,Pois protéagineux,Protein peas,3310201080,peas,Protein peas,Protein peas,Proteaginous peas,1,,,
be3,511.0,Pois protéagineux d'hiver,Winter protein peas,3310201080,peas,Winter protein peas,Winter protein peas,Winter protein peas,1,,,
be3,512.0,Pois protéagineux de printemps,Spring protein peas,3310201080,peas,Spring protein peas,Spring protein peas,Spring protein crops,1,,,
be3,521.0,Fèves et Féveroles d'hiver,Winter Broad Beans,3310201010,beans,Winter beans and fava beans,Winter beans and fava beans,Winter beans and feferoles,1,,,
be3,522.0,Fèves et Féveroles de printemps,Spring Broad Beans,3310201010,beans,Spring beans and fava beans,Spring beans and broad beans,Spring beans and feferoles,1,,,
be3,53.0,Lupin doux,Sweet lupine,3310201090,lupins,Sweet lupine,Sweet lupin,Soft lupine,0,1,,
be3,54.0,Mélange protéagineux (culture principale) & céréales,Protein crop mix (main crop) & cereals,3310200000,legumes,Protein mix (main crop) & cereals,Protein crop mix (main crop) & cereals,Protein mix (main crop) & cereals,1,,,
be3,541.0,Mélange d'hiver de légumineuses prépondérantes  (plus de 50%) et de céréales ou autres espèces,Winter mixture of predominant legumes (more than 50%) and cereals or other species,3310200000,legumes,Winter mixture of predominant legumes (more than 50%) and cereals or other species,Winter mixture of predominantly legumes (more than 50%) and cereals or other species,Winter mixture of predominant legumes (over 50%) and cereals or other species,1,,,
be3,542.0,Mélange de printemps de légumineuses prépondérantes  (plus de 50%) et  de céréales ou autres espèces,Spring mixture of predominant legumes (more than 50%) and cereals or other species,3310200000,legumes,Spring mixture of predominant legumes (more than 50%) and cereals or other species,Spring mixture of predominantly legumes (more than 50%) and cereals or other species,Spring mixture of predominant legumes (more than 50%) and cereals or other species,1,,,
be3,543.0,Mélange légumineuses fourragères + céréales ou autres espèces,Mixture of forage legumes + cereals or other species,3310200000,legumes,Mixture of fodder legumes + cereals or other species,Mixture of forage legumes + cereals or other species,Mixture of fodder legumes + cereals or other species,1,,,
be3,55.0,Autres protéagineux,Other protein crops,3310200000,legumes,Other protein crops,Other protein crops,Other protein crops,1,,,
be3,56.0,Luzerne lupuline,Lupulin alfalfa,3310202010,alfalfa_lucerne,Alfalfa lupulin,Alfalfa lupuline,Lucerne lupulin,1,,,
be3,58.0,Sainfoin (Onobrychis sativa),Sainfoin,3310202060,onobrychis_sainfoins,Sainfoin (Onobrychis sativa),Sainfoin (Onobrychis sativa),Sainfoin (Onobrychis sativa),1,,,
be3,59.0,Fenugrec,Fenugreek,3310201060,fenugreek,Fenugreek,Fenugreek,Fenugrec,0,1,,
be3,6.0,Prairie et fourrage,Meadow and fodder,3320100000,permanent_grassland,Meadow and forage,Pasture and forage,Prairie and forage,1,,,
be3,60.0,Prairies,Meadows,3320000000,grassland_grass,Grasslands,Grasslands,Prairies,1,,,
be3,614.0,Prairie avec moins de 90 % couvert herbacé (pratiques locales établies),Pasture with less than 90% herbaceous cover (established local practices).,3320000000,grassland_grass,Grassland with less than 90% grass cover (established local practices),Grassland with less than 90% herbaceous cover (established local practices),Prairie with less than 90% grass cover (established local practices),1,,,
be3,700.0,Mélange graminées/trèfle,Grass/clover mix,3310202030,clover,Grass/clover mixture,Grass/clover mixture,Mixture of grasses/throat,0,1,,
be3,71.0,Betterave fourragère,Fodder beet,3310719020,mangelwurzel_beets,Fodder beet,Fodder beet,Feed beet,1,,,
be3,72.0,Trèfles,Clover,3310202030,clover,Clovers,Clovers,Trifles,0,1,,
be3,722.0,Trèfle pérenne,Perennial clover,3310202030,clover,Perennial clover,Perennial clover,Permanent clover,1,,,
be3,723.0,Trèfle violet,Red clover,3310202030,clover,Purple clover,Purple clover,Purple clover,0,2,Literal translation ,1
be3,73.0,Luzerne,Lucerne,3310202010,alfalfa_lucerne,Alfalfa,alfalfa,alfalfa,1,,,
be3,732.0,Luzerne pérenne,Perennial alfalfa,3310202010,alfalfa_lucerne,Perennial alfalfa,Perennial alfalfa,Perennial alfalfa,1,,,
be3,742.0,Carottes fourragères,Foraged carrots,3310715020,carrots_daucus,Fodder carrots,Fodder carrots,Forage carrots,1,,,
be3,743.0,Autres fourrages,Other fodder,3310000000,arable_crops,Other fodder,Other fodder,Other fodder,1,,,
be3,7431.0,Ortie,Nettle,3310612250,nettles,Nettle,Nettle,Extirpated,0,1,,
be3,7433.0,Carotte,Carrot,3310715020,carrots_daucus,Carrot,Carrot,Carrots,1,,,
be3,745.0,Mélange de graminées et de légumineuses (autre que le mélange graminées/trèfle),Mixture of grasses and legumes (other than grass/clover),3320000000,grassland_grass,Mixture of grasses and legumes (other than the grass/clover mixture),Mixture of grasses and legumes (other than grass/clover mixture),Mixture of grasses and legumes (other than grassy/frozen),1,,,
be3,746.0,Navets fourragers,Foraged turnips,3310715050,turnips,Foraged turnips,Fodder turnips,Forage Navets,0,1,,
be3,747.0,Vesce,Vetch,3310202050,vetches,Vetch,Vesce,Vesce,0,1,,
be3,748.0,Silphie,Cup plant,3310844000,silphium_rosinweeds,Silphie,Silphie,Silphia,0,2,Silphie,1
be3,77.0,Autres mélanges (avec moins de 50 % de graminées) que ceux déjà listés *,Other mixtures (with less than 50% grasses) than those already listed*.,3320201000,poaceae_grasses,Other mixtures (with less than 50% grasses) than those already listed *,Other mixtures (with less than 50% grasses) than those already listed *,Other mixtures (with less than 50% grasses) than those already listed *,1,,,
be3,80.0,Jachère,Fallow land,3311100000,fallow_land_not_crop,Fallow,Fallow land,The following table shall be used for the purposes of this Regulation:,0,1,,
be3,81.0,Couvert naturel/spontané,Natural/spontaneous cover,3370000000,unmaintained,Natural/spontaneous cover,Natural/spontaneous cover,Natural/spontaneous cover,1,,,
be3,812.0,Jachère non herbacée,non-herbaceous fallow,3311100000,fallow_land_not_crop,Non-grassy fallow,Non-herbaceous fallow land,Non-herbaceous heather,0,1,,
be3,813.0,Jachère mellifère,Honey fallow,3311100000,fallow_land_not_crop,Honey fallow,Honey fallow land,Melliferous heather,0,1,,
be3,817.0,Jachère Maïs - Dérogation SIE,Maize fallow - SIE exemption,3311100000,fallow_land_not_crop,Fallow Corn - SIE Exemption,Corn fallow land - SIE exemption,Maize - Derogation SIE,0,1,,
be3,818.0,"Jachère Fauche, pâturage - Dérogation SIE","Fallow Mowing, grazing - SIE exemption",3311100000,fallow_land_not_crop,"Fallow Hay, pasture - SIE exemption","Fallow land, pasture - SIE derogation","Fowl Fauche, Pasture - Derogation SIE",0,1,,
be3,819.0,Jachère Légumineuses - Dérogation SIE,Leguminous fallow - SIE exemption,3311100000,fallow_land_not_crop,Fallow Legumes - SIE exemption,Legume fallow land - SIE exemption,Leguminous Jachère - Derogation SIE,0,1,,
be3,831.0,Pois (autres que récoltés secs) (transformation industrielle),Peas (other than harvested dry) (industrial processing),3310201080,peas,Peas (other than dry harvested) (industrial processing),Peas (other than dry peas) (industrial processing),Peas (other than dried harvested) (industrial processing),1,,,
be3,8410.0,Haricots verts (transformation industrielle),Green beans (industrial processing),3310201010,beans,Green beans (industrial processing),Green beans (industrial processing),Green beans (industrial processing),1,,,
be3,8456.0,Courges butternut (transformation industrielle),Butternut squash (industrial processing),3310702040,pumpkin_squash_gourd,Butternut squash (industrial processing),Butternut squash (industrial processing),Butternut squash (industrial processing),1,,,
be3,85.0,Autres couverts semés,Other Cover Crops,3310000000,arable_crops,Other sown cutlery,Other cutlery scattered,Other sown cutlery,0,2,Same word as cutlery ,1
be3,851.0,Couvert favorisant la faune,Wildlife-friendly cover,3390000000,not_known_and_other,Cover favoring wildlife,Cover promoting wildlife,Wildlife-promoting cover,1,,,
be3,8511.0,Asperge - industrie,Asparagus - industry,3310706000,asparagus,Asparagus - industry,Asparagus - industry,Asparagus - industry,1,,,
be3,8512.0,Chou de Bruxelles (transformation industrielle),Brussels sprouts (industrial processing),3310707040,brussels_sprouts,Brussels sprouts (industrial processing),Brussels sprouts (industrial processing),Chou de Bruxelles (industrial transformation),0,1,,
be3,8514.0,Oignons (non-hâtifs) (transformation industrielle),Onions (non-early) (industrial processing),3310708040,onions,Onions (non-early) (industrial processing),Onions (non-early) (industrial processing),Onions (non-early) (industrial processing),1,,,
be3,8516.0,Cultures fruitières annuelles - Fraise sous serre,Annual fruit crops - Greenhouse strawberries,3350000000,greenhouse_foil_film,Annual fruit crops - Strawberry in greenhouse,Annual fruit crops - Strawberries in greenhouses,Annual fruit crops - Strawberry under greenhouse,1,,,
be3,8517.0,Rhubarbe (transformation industrielle),Rhubarb (industrial processing),3310709000,rhubarb,Rhubarb (industrial processing),Rhubarb (industrial processing),Rhubarb (industrial transformation),1,,,
be3,8518.0,Laitues pommées pour l’industrie,Lettuce heads for industry,3310717000,salads_lettuce_leaf_vegetables,Head lettuces for industry,Head lettuce for industrial use,Pumped lettuce for industry,0,1,,
be3,8519.0,Epinards (transformation industrielle),Spinach (industrial processing),3310717070,spinach,Spinach (industrial processing),Spinach (industrial processing),Spinach (industrial transformation),1,,,
be3,8523.0,Chou-fleur (transformation industrielle),Cauliflower (industrial processing),3310707050,cauliflower,Cauliflower (industrial processing),Cauliflower (industrial processing),Chou-fleur (industrial processing),0,1,,
be3,8524.0,Chou frisé (transformation industrielle),Kale (industrial processing),3310707090,kale,Kale (industrial processing),Kale (industrial processing),Chou frisé (industrial transformation),0,1,,
be3,8525.0,Brocoli (transformation industrielle),Broccoli (industrial processing),3310707030,broccoli,Broccoli (industrial processing),Broccoli (industrial processing),Broccoli (industrial processing),1,,,
be3,8526.0,Chou chinois (transformation industrielle),Chinese cabbage (industrial processing),3310707060,chinese_cabbage,Chinese cabbage (industrial processing),Chinese cabbage (industrial processing),Chinese cabbage (industrial processing),1,,,
be3,8527.0,Choux rouge (transformation industrielle),Red cabbage (industrial processing),3310707110,red_cabbage,Red cabbage (industrial processing),Red cabbage (industrial processing),Red cabbage (industrial processing),1,,,
be3,8529.0,Choux-rave pour l’industrie,Kohlrabi for industry,3310707100,kohlrabi,Kohlrabi for industry,Kohlrabi for industrial use,Rave-cooks for industry,1,,,
be3,8533.0,Scorsonère pour l’industrie,black salsify for industry,3310715090,salsify,Scorzonera for industry,Salsify for industry,Scorsoner for industry,0,1,,
be3,8535.0,Carotte (non hâtive)(consommation) (transformation industrielle),Carrot (non-early)(consumption) (industrial processing),3310715020,carrots_daucus,Carrot (non-early)(consumption) (industrial processing),Carrot (non-early variety) (consumption) (industrial processing),Carrot (non-early) (consumption) (industrial processing),1,,,
be3,8538.0,Poireau (transformation industrielle),Leek (industrial processing),3310708030,leek,Leek (industrial processing),Leek (industrial processing),Pear (industrial transformation),0,1,,
be3,8539.0,Céleri à côtes pour l’industrie,Ribbed celery for industry,3310711000,celery,Ribbed celery for industry,Celery for industry,Coast celery for industry,0,1,,
be3,8540.0,Chou blanc pour l’industrie,White cabbage for industry,3310707130,white_cabbage,White cabbage for industry,White cabbage for industry,Chou blanc pour l'industrie,0,1,,
be3,8541.0,Courgettes (transformation industrielle),Zucchinis (industrial processing),3310702060,zucchini_courgette,Zucchini (industrial processing),Zucchini (industrial processing),Courgettes (industrial processing),1,,,
be3,8543.0,Céleri-rave (transformation industrielle),Celeriac (industrial processing),3310711010,celeriac,Celeriac (industrial processing),Celeriac (industrial processing),Céleri-rave (industrial transformation),0,1,,
be3,8546.0,Chou de Milan pour l’industrie,Savoy cabbage for industry,3310707120,savoy_cabbage,Savoy cabbage for industry,Savoy cabbage for industrial use,Milan Chou for Industry,0,1,,
be3,8548.0,Céleri vert (transformation industrielle),Green celery (industrial processing),3310711000,celery,Green celery (industrial processing),Green celery (industrial processing),Green celery (industrial transformation),1,,,
be3,8551.0,Céleri-branche (transformation industrielle),Celery (industrial processing),3310711000,celery,Branch celery (industrial processing),Celery (industrial processing),Céleri-branche (industrial transformation),0,1,,
be3,8561.0,Endives de Bruxelles (pour la racine) (transformation industrielle),Belgian endive (root) (industrial processing),3310717020,endive,Endives from Brussels (for the root) (industrial processing),Brussels sprouts (for the root) (industrial processing),Brussels Endives (for root) (industrial transformation),0,1,,
be3,8563.0,Oignons (hâtifs) (transformation industrielle),Onions (early) (industrial processing),3310708040,onions,Onions (early) (industrial processing),Onions (early) (industrial processing),Onions (early) (industrial processing),1,,,
be3,8564.0,Carotte (hâtive)(consommation) (transformation industrielle),Carrot (early) (consumption) (industrial processing),3310715020,carrots_daucus,Carrot (early)(consumption) (industrial processing),Carrot (early)(consumption) (industrial processing),Carrot (early) (consumption) (industrial processing),1,,,
be3,859.0,Persil (transformation industrielle),Parsley (industrial processing),3310612270,parsley,Parsley (industrial processing),Parsley (industrial processing),Persil (industrial transformation),0,1,,
be3,860.0,Cerfeuil (transformation industrielle),Chervil (industrial processing),3310612140,chervil,Chervil (industrial processing),Chervil (industrial processing),Cerfeuil (industrial transformation),0,1,,
be3,872.0,Chanvre non textile (culture soumise à autorisation préalable au semis),Non-textile hemp (crop subject to prior authorization for sowing),3310610000,hemp_cannabis,Non-textile hemp (crop subject to authorization prior to sowing),Non-textile hemp (cultivation subject to prior authorization before sowing),Non-textile hemp (culture subject to prior authorisation for sowing),1,,,
be3,881.0,Angélique,Angelica,3310612040,angelica,Angelic,angelica,Angelic,0,1,,
be3,883.0,Cultures forestières à rotation courte (taillis à très courte rotation),Short rotation forest crops (very short rotation coppice),3360100000,afforestation_reforestation,Short rotation forest crops (very short rotation coppice),Short rotation forest crops (very short rotation coppice),Short rotational forest crops (very short rotational detail),1,,,
be3,884.0,Miscanthus,miscanthus,3310617030,miscanthus_silvergrass,Miscanthus,Miscanthus,Miscanthus,1,,,
be3,885.0,Cultures permanentes sous serre,Permanent crops under glass,3350000000,greenhouse_foil_film,Permanent crops in greenhouses,Permanent crops in greenhouses,Permanent crops under greenhouse,1,,,
be3,89.0,Terre en jachère à activité minimale avec EAG,Fallow land with minimal activity with EAG,3311100000,fallow_land_not_crop,Minimum activity fallow land with EAG,Minimum tillage fallow land with EAG,Minimum activity set-aside land with EAG,1,,,
be3,895.0,Boisement de terre agricole (art 31 du R.(CE) 1257/1999) – dérogation,Afforestation of agricultural land (art 31 of R.(EC) 1257/1999) - derogation,3360100000,afforestation_reforestation,Afforestation of agricultural land (art 31 of R.(CE) 1257/1999) – exemption,Afforestation of agricultural land (Article 31 of Regulation (EC) No. 1257/1999) – derogation,Agricultural land afforestation (Art 31 of R.(EC) 1257/1999) – derogation,1,,,
be3,901.0,Pomme de terre (non hâtives),Potato (not early),3310300000,potatoes,Potato (not early),Potatoes (non-early varieties),Potato (non-early),1,,,
be3,902.0,Pomme de terre (plants),Potato (plants),3310300000,potatoes,Potato (plants),Potato (seedlings),Potato (plants),1,,,
be3,903.0,Pomme de terre féculière,Starch potato,3310300000,potatoes,Starchy potato,Starch potato,Pelagic potato,1,,,
be3,904.0,Pomme de terre (arrachage avant le 1er août),Potatoes (uprooted before August 1),3310300000,potatoes,Potato (grubbing before August 1),Potato (harvested before August 1),Potato (scratch before 1 August),1,,,
be3,905.0,"Pomme de terre (primeur, arrachage avant le 20 juin)","Potatoes (early, harvested before June 20)",3310300000,potatoes,"Potato (early, harvested before June 20)","Potatoes (early potatoes, harvested before June 20)","Potato (primier, grubbing up before 20 June)",1,,,
be3,91.0,Betterave sucrière,Sugar beet,3310719010,sugar_beet,Sugar beet,Sugar beet,Sugar beet,1,,,
be3,9201.0,Noisetier,Hazel,3330302000,hazelnuts_hazel,Hazel,Hazel tree,Noise tree,0,1,,
be3,9202.0,Noyer,Walnut,3330306000,walnuts,Walnut,Walnut,Walnut,1,,,
be3,921.0,Lin textile,Textile linen,3310607000,flax_linseed,Textile linen,Textile flax,Textile linen,1,,,
be3,922.0,Chanvre textile,Hemp textile,3310610000,hemp_cannabis,Textile hemp,Textile hemp,Textile hemp,1,,,
be3,923.0,Lin d'hiver (fibre),Winter flax (fiber),3310607000,flax_linseed,Winter linen (fiber),Winter flax (fiber),Winter linen (fibre),1,,,
be3,931.0,"Pois récoltés à l'état frais, pois de conserverie","Peas harvested fresh,canning peas",3310201080,peas,"Peas harvested fresh, canning peas","Peas harvested fresh, peas for canning","Freshly harvested peas, canned peas",1,,,
be3,933.0,Pois chiche,Chickpea,3310201040,chickpeas,Chickpea,"Well, chiche",Chickpeas,0,1,,
be3,934.0,lentille,lentil,3310201070,lentils,lens,lens,lens,0,2,Lentils,1
be3,94.0,Haricots nains (p. ex. haricots rouges) pour consommation en produit frais,Dwarf beans (e.g. kidney beans) for consumption as fresh product,3310201010,beans,Dwarf beans (e.g. kidney beans) for fresh consumption,"Dwarf beans (e.g., red beans) for fresh consumption","Dwarf Beans (e.g., Dwarf Beans) red beans) for consumption as a fresh product",1,,,
be3,9410.0,Haricots de conserverie,Canning beans,3310201010,beans,Canning beans,Canned beans,Canning beans,1,,,
be3,9456.0,Courges butternut (consommation au frais),Butternut squash (store in a cool place),3310702040,pumpkin_squash_gourd,Butternut squash (consumption chilled),Butternut squash (consumed fresh),Butternut squash (fresh consumption),1,,,
be3,951.0,Autres légumes,Other vegetables,3310700000,fresh_vegetables,Other vegetables,Other vegetables,Other vegetables,1,,,
be3,9511.0,Asperges (consommation au frais),Asparagus (consumption chilled),3310706000,asparagus,Asparagus (consumption chilled),Asparagus (consumed fresh),Asparagus (fresh consumption),1,,,
be3,9512.0,Chou de Bruxelles (consommation au frais),Brussels sprouts (store in a cool place),3310707040,brussels_sprouts,Brussels sprouts (consumption chilled),Brussels sprouts (consumed fresh),Brussels Chou (fresh consumption),0,1,,
be3,9513.0,Echalotes (consommation au frais),Shallots (store in a cool place),3310708060,shallot,Shallots (consumption chilled),Shallots (consume when fresh),Shallots (fresh consumption),1,,,
be3,9514.0,Oignons (non-hâtifs) (consommation au frais),Onions (non-early) (store in a cool place),3310708040,onions,Onions (non-early) (consumption chilled),Onions (non-early) (for fresh consumption),Onions (non-early) (fresh consumption),1,,,
be3,9515.0,Endives (chicons),Endives (chicons),3310717010,chicory_chicories,Endives (chicons),Endives (chicory),Endives (chicons),1,,,
be3,9516.0,Cultures fruitières annuelles - Fraises,Annual fruit crops - Strawberries,3310701000,strawberries,Annual fruit crops – Strawberries,Annual fruit crops - Strawberries,Annual fruit crops - Strawberries,1,,,
be3,9517.0,Rhubarbe (consommation au frais),Rhubarb (consumption chilled),3310709000,rhubarb,Rhubarb (consumption chilled),Rhubarb (consumed chilled),Rhubarb (fresh consumption),1,,,
be3,9518.0,Laitues pommées (consommation au frais),Lettuce heads (fresh consumption),3310717000,salads_lettuce_leaf_vegetables,Head lettuce (consumption chilled),Head lettuce (consumed fresh),Apple lettuce (fresh consumption),1,,,
be3,9519.0,Epinards (consommation au frais),Spinach (store in a cool place),3310717070,spinach,Spinach (consumption chilled),Spinach (consumed fresh),Spinach (fresh consumption),1,,,
be3,952.0,Cultures maraîchères sous verre,Market vegetables under glass,3350000000,greenhouse_foil_film,Market gardening under glass,Greenhouse vegetable crops,Vegetable crops under glass,1,,,
be3,9520.0,Pépinières de plants fruitiers ou de plantes ornementales,Fruit and ornamental plant nurseries,3330700000,nurseries_nursery,Nurseries for fruit plants or ornamental plants,Nurseries for fruit trees or ornamental plants,Plants of fruit or ornamental plants,0,1,,
be3,9521.0,Autres cultures de légumes sous serre,Other greenhouse vegetable crops,3350000000,greenhouse_foil_film,Other greenhouse vegetable crops,Other greenhouse vegetable crops,Other vegetable crops under greenhouse,1,,,
be3,9523.0,Chou-fleur (consommation au choix),Cauliflower (consumption as desired),3310707050,cauliflower,Cauliflower (consumption of your choice),Cauliflower (consumption as desired),Chou-fleur (consumption of choice),0,1,,
be3,9524.0,Chou frisé (consommation au choix),Kale (consumption as desired),3310707090,kale,Kale (consumption of your choice),Kale (consumption as desired),Chou frisé (consumption of choice),0,1,,
be3,9525.0,Brocoli (consommation au frais),Broccoli (consumption in a cool place),3310707030,broccoli,Broccoli (consumption chilled),Broccoli (fresh consumption),Broccoli (fresh consumption),1,,,
be3,9526.0,Chou chinois,Chinese cabbage,3310707060,chinese_cabbage,Chinese cabbage,Chinese cabbage,Chinese cabbage,1,,,
be3,9527.0,Choux rouge (consommation au frais),Red cabbage (store in a cool place),3310707110,red_cabbage,Red cabbage (consumption chilled),Red cabbage (consumed fresh),Red cabbage (fresh consumption),1,,,
be3,9529.0,Choux-rave (consommation au frais),Kohlrabi (eat cool),3310707100,kohlrabi,Kohlrabi (consumption chilled),Kohlrabi (consumed fresh),Cauliflower (fresh consumption),1,,,
be3,953.0,Plantes aromatiques,Aromatic plants,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,Aromatic plants,Aromatic plants,Aromatic plants,1,,,
be3,9530.0,Navette,Turnip,3310604010,rapeseed_rape,Shuttle,Shuttle,Shuttle,0,2,Turnip rape,1
be3,9533.0,Scorsonère,black salsify,3310715090,salsify,Scorzonera,Black salsify,Scorsonary,0,1,,
be3,9534.0,Fenouil (de Florence)(consommation au frais),Fennel (from Florence)(eat fresh),3310704000,fennel,Fennel (from Florence)(consumption chilled),Fennel (Florentine) (consumed fresh),Fennel (from Florence)(fresh consumption),1,,,
be3,9535.0,Carotte (non hâtive)(consommation) (consommation au frais),Carrot (not early) (consumption) (consumption in a cool place),3310715020,carrots_daucus,Carrot (not hasty)(consumption) (consumption chilled),Carrot (non-early) (consumption) (consumption when fresh),Carrot (non-early) (consumption) (fresh consumption),1,,,
be3,9536.0,Champignons,Mushrooms,3349900000,other_mushrooms,Mushrooms,Mushrooms,Mushrooms,1,,,
be3,9537.0,Scaroles (consommation au frais),Scaroles (consumption chilled),3310717020,endive,Escaroles (consumption chilled),Escarole (consumed fresh),Scaroles (fresh consumption),0,1,,
be3,9538.0,Poireau (consommation au frais),Leek (store in a cool place),3310708030,leek,Leek (consumption chilled),Leek (consumed fresh),Pears (fresh consumption),0,1,,
be3,954.0,Autres plantes ornementales,Other ornamental plants,3310800000,flowers_ornamental_plants,Other ornamental plants,Other ornamental plants,Other ornamental plants,1,,,
