nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
fr,CCN,Concombre / Cornichon,Cucumber / Pickle,3310702010,cucumber_pickle,Cucumber / Pickle,Cucumber / Gherkin,Cucumber / Cornichon,0,1,,
fr,CCT,Courgette / Citrouille,Zucchini / Pumpkin,3310702060,zucchini_courgette,Zucchini / Pumpkin,Zucchini / Pumpkin,Courgette / Pumpkin,1,,,
fr,CEE,Chênaie entretenue par des porcins ou des petits ruminants,Oak grove maintained by pigs or small ruminants,3360600000,oak,Oak grove maintained by pigs or small ruminants,Oak forest maintained by pigs or small ruminants,Oak maintained by pigs or small ruminants,1,,,
fr,CEL,Céleri,Celery,3310711000,celery,Celery,Celery,Celery,1,,,
fr,CES,Chicorée / Endive / Scarole,Chicory / Endive / Escarole,3310717010,chicory_chicories,Chicory / Endive / Escarole,Chicory / Endive / Escarole,Chicorea / Endive / Scarole,1,,,
fr,CGF,Autre céréale de genre Fagopyrum,Other cereal of the genus Fagopyrum,3310703020,buckwheat,Other cereal of the Fagopyrum genus,Other cereals of the genus Fagopyrum,Other cereal of the genus Fagopyrum,1,,,
fr,CGH,Autre céréale de genre Phalaris,Other cereal of the genus Phalaris,3320201100,canary_seed_canaryseed,Other cereal of the Phalaris genus,Other cereal of the genus Phalaris,Other cereal of the genus Phalaris,1,,,
fr,CGO,Autre céréale de genre Sorghum,Other cereal of the genus Sorghum,3310116000,sorghum,Other Sorghum type cereal,Other cereals of the genus Sorghum,Other cereals of the genus Sorghum,1,,,
fr,CGP,Autre céréale de genre Panicum,Other cereal of the genus Panicum (millet),3310109000,millet,Other cereal of the Panicum genus,Other cereal of the genus Panicum,Other cereal of the genus Panicum,1,,,
fr,CGS,Autre cereale de genre Setaria,Other cereals of the Setaria genus,3320201060,setaria,Other cereals of the Setaria genus,Other cereals of the genus Setaria,Other cereal of the genus Setaria,1,,,
fr,CHA,Autre céréale d'hiver de genre Avena,Other winter cereal of the genus Avena,3310105001,winter_oats,Other winter cereal of the Avena type,Other winter cereal of the genus Avena,Other winter cereal of the genus Avena,1,,,
fr,CHF,Chou fourrager,Forage cabbage,3310707000,brassicaceae_cruciferae,Foraged cabbage,Fodder cabbage,Chou forage,0,1,,
fr,CHH,Autre céréale d'hiver de genre Hordeum,Other winter cereal of the genus Hordeum,3310104001,winter_barley,Other winter cereal of the Hordeum type,Other winter cereal of the genus Hordeum,Other winter cereal of the genus Hordeum,1,,,
fr,CHR,Chardon Marie,Milk thistle,3310612400,marian_thistles,Milk thistle,Chardon Marie,Thistle Mary,0,1,,
fr,CHS,Autre céréale d'hiver de genre Secale,Other Secale winter cereal,3310103001,winter_rye,Other winter cereal of the Secale type,Other winter cereal of the genus Secale,Other winter cereal of the genus Secale,1,,,
fr,CHT,Autre céréale d'hiver de genre Triticum,Other winter cereal of the genus Triticum,3310198001,winter_unspecified_cereals,Other winter cereal of the Triticum genus,Other winter cereal of the genus Triticum,Other winter cereal of the genus Triticum,1,,,
fr,CHU,Chou,Cabbage,3310707000,brassicaceae_cruciferae,Cabbage,Chou,Chou,0,1,,
fr,CHV,Chanvre,Hemp,3310610000,hemp_cannabis,Hemp,Hemp,Hemp,1,,,
fr,CIB,Ciboulette,Chive,3310708010,chives,Chives,Chives,Chopstick,0,1,,
fr,CID,Cultures conduites en interrangs : 2 cultures représentant chacune plus de 25%,Inter-row cultivation: 2 crops each representing more than 25% of the total,3310000000,arable_crops,Crops grown in inter-rows: 2 crops each representing more than 25%,Crops grown in inter-rows: 2 crops each representing more than 25%,Interranged culture: 2 cultures each representing more than 25%,1,,,
fr,CIT,Cultures conduites en interrangs : 3 cultures représentant chacune plus de 25%,Crops managed in inter-rows: 3 crops representing each more than 25%,3310000000,arable_crops,Crops grown in inter-rows: 3 crops each representing more than 25%,Crops grown in inter-rows: 3 crops each representing more than 25%,Interrange culture: 3 cultures each representing more than 25%,1,,,
fr,CMB,Courge musquée / Butternut,Butternut squash / Butternut,3310702040,pumpkin_squash_gourd,Butternut / Butternut Squash,Butternut squash,Musk squash / Butternut,1,,,
fr,CML,Cameline,Camelina,3310615000,camelina,Cameline,Cameline,Camelin,0,1,,
fr,CMM,Camomille,Chamomile,3310612130,chamomile,Chamomile,Chamomile,Camomille,0,1,,
fr,CNE,Autre,Other,3390000000,not_known_and_other,Other,Other,Other,1,,,
fr,CPA,Autre céréale de printemps de genre Avena,Other spring cereal of the genus Avena,3310105002,spring_oats,Other spring cereal of the Avena type,Other spring cereals of the genus Avena,Other spring cereal of the genus Avena,1,,,
fr,CPH,Autre céréale de printemps de genre Hordeum,Other spring cereal of the genus Hordeum,3310104002,spring_barley,Other spring cereal of the Hordeum type,Other spring cereals of the genus Hordeum,Other spring cereal of the genus Hordeum,1,,,
fr,CPL,Fourrage composé de céréales et/ou de protéagineux (en proportion < 50%) et/ou de légumineuses fourragères (en proportion < 50%),Fodder composed of cereals and / or protein crops (in proportion <50%) and / or fodder legumes (in proportion <50%),3310100000,cereal,Fodder composed of cereals and/or protein crops (in proportion <50%) and/or fodder legumes (in proportion <50%),Feed composed of cereals and/or protein crops (in a proportion of < 50%) and/or fodder legumes (in a proportion of < 50%),Forage consisting of cereals and/or protein crops (in proportion < 50%) and/or forage legumes (in proportion < 50%),1,,,
fr,CPS,Autre céréale de printemps de genre Secale,Other spring cereal of the genus Secale,3310103002,spring_rye,Other spring cereal of Secale type,Other spring cereals of the genus Secale,Other spring cereal of the genus Secale,1,,,
fr,CPT,Autre céréale de printemps de genre Triticum,Other spring cereal of the genus Triticum,3310198002,spring_unspecified_cereals,Other spring cereals of the Triticum genus,Other spring cereals of the genus Triticum,Other spring cereal of the genus Triticum,1,,,
fr,CPZ,Autre céréale de printemps de genre Zea,Other spring cereal of the genus Zea,3310106000,maize_corn_popcorn,Other spring cereal of the Zea genus,Other spring cereal of the genus Zea,Other spring cereal of the genus Zea,1,,,
fr,CRA,Cresson alénois de 5 ans ou moins,Garden cress 5 years old or less,3310718000,cress,Garden cress 5 years or less,Watercress aged 5 years or less,Alenian Cresson 5 years of age or younger,0,1,,
fr,CRD,Coriandre,Coriander,3310612150,coriander,Coriander,Coriander,Coriander,1,,,
fr,CRF,Cerfeuil,Chervil,3310612140,chervil,Chervil,Chervil,Chervil,1,,,
fr,CRN,Cornille,Blacked eye bean,3310201010,beans,Cornille,Cornille,Cornilla,0,2,,1
fr,CRS,Cresson,Cress,3310718000,cress,Cress,Watercress,Cresson,0,1,,
fr,CSE,Chanvre sans étiquette conforme,Hemp without conforming label,3310610000,hemp_cannabis,Hemp without compliant label,Hemp without a compliant label,Hemp without label conforming,1,,,
fr,CSS,Culture sous serre hors sol,Off-ground cultivation in greenhouse,3350000000,greenhouse_foil_film,Above-ground greenhouse cultivation,Soilless greenhouse cultivation,Cultivation under greenhouse above ground,0,1,,
fr,CTG,Châtaigne,Chestnut,3330305000,sweet_chestnuts,Chestnut,Chestnut,Chestnut,1,,,
fr,CUM,Cumin,Cumin,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,Cumin,Cumin,Cumin,1,,,
fr,CZH,Colza d'hiver,Winter rapeseed,3310604011,winter_rapeseed_rape,Winter rapeseed,Winter rapeseed,Winter Colza,0,1,,
fr,CZP,Colza de printemps,Spring rapeseed,3310604012,spring_rapeseed_rape,Spring rapeseed,Spring rapeseed,Spring rape,1,,,
fr,DOL,Dolique,cowpea,3310201010,beans,Cowpea,Dolique,Dolic,0,1,,
fr,DTY,Dactyle de 5 ans ou moins,Dactylis Orchard grass 5 years or less,3320201030,cocksfoot_catgrass,Orchard grass 5 years or less,Cocksfoot aged 5 years or less,Type 5 years or less,0,1,,
fr,EPE,Épeautre,Spelt,3310110000,spelt,Spelled,Spelt,Sword,0,1,,
fr,EPI,Épinard,Spinach,3310717070,spinach,Spinach,Spinach,Spinach,1,,,
fr,EST,Estragon,Tarragon,3310612360,tarragon,Tarragon,Tarragon,Estragon,1,,,
fr,FAG,Autre fourrage annuel d'un autre genre,Other annual fodder of a different type,3310000000,arable_crops,Another annual forage of another kind,Other annual fodder of a different kind,Other annual fodder of another genus,1,,,
fr,FET,Fétuque de 5 ans ou moins,Fescue 5 years or less,3320201020,festuca_fescue,Fescue 5 years or less,Fescue grass aged 5 years or less,Fescue of 5 years or less,1,,,
fr,FEV,Fève,Faba bean,3310201010,beans,Bean,Broad bean,Bean,0,1,,
fr,FF5,Feverole fourragere implantee pour la recolte 2015,Fodder faba bean implanted for the 2015 harvest,3310201010,beans,Fodder bean planted for the 2015 harvest,Fodder vetch planted for the 2015 harvest,Feverole forage implanted for harvest 2015,0,1,,
fr,FF6,Féverole fourragère implantée pour la récolte 2016,Fodder faba bean implanted for the 2016 harvest,3310201010,beans,Fodder bean planted for the 2016 harvest,Field beans planted for the 2016 harvest,Feverola forage implanted for the 2016 harvest,0,1,,
fr,FF7,Féverole fourragère implantée pour la récolte 2017,Feed faba bean planted for the 2017 harvest,3310201010,beans,Fodder bean planted for the 2017 harvest,Field beans planted for the 2017 harvest,Feverola forage implanted for harvest 2017,0,1,,
fr,FF8,Féverole fourragère implantée pour la récolte 2018,Faba bean planted for the 2018 harvest,3310201010,beans,Fodder bean planted for the 2018 harvest,Fodder field beans planted for the 2018 harvest,Feverola forage implanted for harvest 2018,0,1,,
fr,FFO,Autre féverole fourragère,Other fodder bean,3310201010,beans,Other forage fava bean,Other fodder field beans,Other forage flasks,0,1,,
fr,FLA,Autre légume ou fruit annuel,Other vegetables or annual fruits,3310700000,fresh_vegetables,Other annual vegetable or fruit,Other annual vegetable or fruit,Other vegetable or annual fruit,1,,,
fr,FLO,Fléole de 5 ans ou moins,Timothy 5 years or less,3320201090,timothy,Timothy 5 years or less,Timothy grass aged 5 years or less,Wheat of 5 years or less,0,1,,
fr,FLP,Autre légume ou fruit pérenne,Other perennial vegetable or fruit,3330000000,permanent_crops_perennial,Other perennial vegetable or fruit,Other perennial vegetable or fruit,Other vegetable or perennial fruit,1,,,
fr,FNO,Fenouil,Fennel,3310704000,fennel,Fennel,Fennel,Fennel,1,,,
fr,FNU,Fenugrec,Fenugreek,3310201060,fenugreek,Fenugreek,Fenugreek,Fenugrec,0,1,,
fr,FRA,Fraise,Strawberry,3310701000,strawberries,Strawberry,Strawberry,Strawberry,1,,,
fr,FSG,Autre plante fourragère sarclée d'un autre genre,Another root fodder plant of another type,3310715000,root_vegetables,Another hoed forage plant of another genus,Other forage crop of a different genus,Other forage plants of another genus,1,,,
fr,FVL,Féverole semée avant le 31/05,Faba bean sown before 31 May,3310201010,beans,Faba bean sown before 05/31,Field beans sown before May 31,Feverola sown before 31/05,0,1,,
fr,FVP,Féverole de printemps,Spring beans,3310201010,beans,Spring fava bean,Spring field bean,Spring fever,0,1,,
fr,FVT,Feverole semee tardivement (apres le 31/05),Faba bean sown after 31 May,3310201010,beans,Faba bean sown late (after 05/31),Late-sown fevereole (after May 31),Feverole somee late (after 31/05),0,1,,
fr,GAI,Gaillet,Galium,3310612170,galium_bedstraw,Cleavers,Bedstraw,Gaillet,0,3,,1
fr,GES,Gesse,Lathyrus sativus,3310201080,peas,Gesse,He/She/It has gone,Gesse,0,3,,1
fr,GFP,Autre graminée fourragère pure de 5 ans ou moins,Other pure forage grass 5 years or less,3320201000,poaceae_grasses,Other pure forage grass 5 years or less,Other pure forage grasses aged 5 years or less,Other pure forage grass of 5 years or less,1,,,
fr,GRA,Graminée pure exclusivement pour gazon ou pour production de semences certifiées,Pure grass exclusively for turf or certified seed production,3320201070,sod_turf,Pure grass exclusively for lawn or for certified seed production,Pure grass exclusively for turf or for the production of certified seeds,Pure grass exclusively for grass or for the production of certified seed,1,,,
fr,HAR,Haricot / Flageolet,Bean / Flageolet,3310201010,beans,Bean / Flageolet,Bean / Flageolet,Bean/Flageolet,1,,,
fr,HBL,Houblon,Hop,3310602000,hops,Hop,Hops,Hops,1,,,
fr,HPC,Horticulture ornementale de plein champ,Field ornamental horticulture,3310800000,flowers_ornamental_plants,Ornamental horticulture in the field,Ornamental field horticulture,Field ornamental horticulture,1,,,
fr,HSA,Horticulture ornementale sous abris,Ornamental horticulture under cover,3350000000,greenhouse_foil_film,Ornamental horticulture under shelter,Ornamental horticulture under cover,Ornamental horticulture under shelter,1,,,
fr,J5M,Jachère de 5 ans ou moins,Fallow land 5 years or less,3311100000,fallow_land_not_crop,Fallow 5 years or less,Fallow land for 5 years or less,Five-year-old or under-year-old,0,1,,
fr,J6P,Jachère de 6 ans ou plus,Fallow 6 years or more,3370000000,unmaintained,Fallow for 6 years or more,Fallow land for 6 years or more,6-year-old or older,0,1,,
fr,J6S,Jachère de 6 ans ou plus déclarée comme Surface d'intérêt écologique,Fallow land 6 years or more declared as Ecological Focus Area (EFA),3370000000,unmaintained,Fallow land of 6 years or more declared as an area of ​​ecological interest,Fallow land for 6 years or more declared as an Ecological Focus Area,6 or more years of age declared as an area of ecological interest,1,,,
fr,JAC,Jachère (terre arable),Fallow (arable land),3311100000,fallow_land_not_crop,Fallow (arable land),Fallow land (arable land),Jachère (arable land),0,1,,
fr,JNO,Jachère noire,Black fallow,3311100000,fallow_land_not_crop,Black fallow,Black fallow,Black fallow,1,,,
fr,JO5,Jarosse implantee pour la recolte 2015,Jarosse planted for the 2015 harvest,3310202050,vetches,Jar planted for the 2015 harvest,Jarosse planted for the 2015 harvest,Jarosse implanted for harvest 2015,0,3,Generic term for many legumes: Either Vicia cracca or Lathyrus cicera ,1
fr,JO6,Jarosse implantée pour la récolte 2016,vetch/red pea planted for the 2016 harvest,3310202050,vetches,Jarosse planted for the 2016 harvest,Jarosse planted for the 2016 harvest,Jarosse set up for the 2016 harvest,0,2,Generic term for many legumes: Either Vicia cracca or Lathyrus cicera ,1
fr,JO7,Jarosse implantée pour la récolte 2017,vetch/red pea  planted for the 2017 harvest,3310202050,vetches,Jarosse planted for the 2017 harvest,Jarosse planted for the 2017 harvest,Jarosse set up for the 2017 harvest,0,2,Generic term for many legumes: Either Vicia cracca or Lathyrus cicera ,1
fr,JO8,Jarosse implantée pour la récolte 2018,vetch/red pea  vetchplanted for the 2018 harvest,3310202050,vetches,Jarosse planted for the 2018 harvest,Jarosse planted for the 2018 harvest,Jarosse implanted for harvest 2018,0,2,Generic term for many legumes: Either Vicia cracca or Lathyrus cicera ,1
fr,JOD,Jarosse déshydratée,Dryied Jarosse,3310202050,vetches,Dehydrated jar,Dehydrated jarosse,Dehydrated jar,0,3,Generic term for many legumes: Either Vicia cracca or Lathyrus cicera ,1
fr,JOS,Autre jarosse,Other jarosse,3310202050,vetches,Another jarosse,Other jarosse,Other jars,0,3,Generic term for many legumes: Either Vicia cracca or Lathyrus cicera ,1
fr,LAV,Lavande / Lavandin,Lavender / Lavandin,3310612190,lavender_lavandula,Lavender / Lavandin,Lavender / Lavandin,Lavender / Lavandin,1,,,
fr,LBF,Laitue / Batavia / Feuille de chêne,Lettuce / Batavia / Oak leaf,3310717990,other_salads_lettuce_leaf_vegetables,Lettuce / Batavia / Oak leaf,Lettuce / Batavia / Oak leaf,Lettuce / Batavia / Oak leaf,1,,,
fr,LDH,Lupin doux d'hiver,Sweet winter lupine,3310201090,lupins,Sweet winter lupine,Sweet winter lupine,Soft winter lupine,1,,,
fr,LDP,Lupin doux de printemps semé avant le 31/05,Sweet spring lupine sown before 31 May,3310201090,lupins,Sweet spring lupine sown before 05/31,Sweet spring clover sown before May 31,Soft spring lupine sown before 31/05,1,,,
fr,LDT,Lupin doux de printemps semé tardivement (après le 31/05),Sweet spring lupine sown after 31 May,3310201090,lupins,Sweet spring lupine sown late (after 05/31),Sweet spring clover sown late (after May 31),Soft spring lupine sown late (after 31/05),1,,,
fr,LEC,Lentille cultivée (non fourragère),Cultivated lentil (not fodder),3310201070,lentils,Cultivated lentil (non-fodder),Cultivated lentil (non-fodder),Cultivated lens (non-forage),0,1,,
fr,LEF,Lentille fourragère,Forage lentil,3310201070,lentils,Foraged lentil,Fodder lentil,Forage lens,0,1,,
fr,LFH,Autre lupin fourrager d'hiver,Other winter forage lupine,3310201090,lupins,Other winter forage lupine,Other winter forage lupin,Other winter forage lupines,1,,,
fr,LFP,Autre lupin fourrager de printemps,Other spring forage lupine,3310201090,lupins,Other spring forage lupine,Other spring forage lupin,Other spring forage lupines,1,,,
fr,LH5,Lupin fourrager d'hiver implante pour la recolte 2015,Winter forage lupine planted for the 2016 harvest,3310201090,lupins,Winter fodder lupine planted for the 2015 harvest,Winter fodder lupin planted for the 2015 harvest,Winter forage rabbit implanted for harvest 2015,0,1,,
fr,LH6,Lupin fourrager d'hiver implanté pour la récolte 2016,Winter forage lupine planted for the 2016 harvest,3310201090,lupins,Winter fodder lupine planted for the 2016 harvest,Winter fodder lupin planted for the 2016 harvest,Winter forage rabbit implanted for harvest 2016,0,1,,
fr,LH7,Lupin fourrager d'hiver implanté pour la récolte 2017,Winter forage lupin planted for the 2017 harvest,3310201090,lupins,Winter fodder lupine planted for the 2017 harvest,Winter fodder lupin planted for the 2017 harvest,Winter forage rabbit implanted for harvest 2017,0,1,,
fr,LH8,Lupin fourrager d'hiver implanté pour la récolte 2018,Winter forage lupin planted for the 2018 harvest,3310201090,lupins,Winter fodder lupine planted for the 2018 harvest,Winter forage lupin planted for the 2018 harvest,Winter forage rabbit implanted for harvest 2018,0,1,,
fr,LIF,Lin fibres,Linen fibers,3310607000,flax_linseed,Flax fibers,Flax fibers,Flax fibres,1,,,
fr,LIH,Lin non textile d'hiver,Winter non-textile linen,3310607000,flax_linseed,Winter non-textile linen,Non-textile winter flax,Non-textile winter linen,1,,,
fr,LIP,Lin non textile de printemps,Spring non-textile linen,3310607000,flax_linseed,Spring non-textile linen,Spring non-textile flax,Non-textile spring linen,1,,,
fr,LO7,Lotier implanté pour la récolte 2017,Trefoil planted for the 2017 harvest,3310202080,birdsfoot_treifoil,Trefoil established for the 2017 harvest,Lotus planted for the 2017 harvest,Lottery established for the 2017 harvest,0,1,,
fr,LO8,Lotier implanté pour la récolte 2018,Trefoil planted for the 2018 harvest,3310202080,birdsfoot_treifoil,Trefoil implanted for the 2018 harvest,Lotus planted for the 2018 harvest,Lottery established for harvest 2018,0,1,,
fr,LOT,Lotier,Trefoil,3310202080,birdsfoot_treifoil,Lotter,Lotus,Lottery,0,1,,
fr,LP5,Lupin fourrager de printemps implante pour la recolte 2015,Spring forage lupine planted for the 2015 harvest,3310201090,lupins,Spring fodder lupine planted for the 2015 harvest,Spring fodder lupin planted for the 2015 harvest,Spring forage rabbit implanted for harvest 2015,0,1,,
fr,LP6,Lupin fourrager de printemps implanté pour la récolte 2016,Spring forage lupine planted for the 2016 harvest,3310201090,lupins,Spring fodder lupine planted for the 2016 harvest,Spring fodder lupin planted for the 2016 harvest,Spring forage rabbit implanted for harvest 2016,0,1,,
fr,LP7,Lupin fourrager de printemps implanté pour la récolte 2017,Spring forage lupin planted for 2017 harvest,3310201090,lupins,Spring fodder lupine planted for the 2017 harvest,Spring fodder lupin planted for the 2017 harvest,Spring forage rabbit implanted for harvest 2017,0,1,,
fr,LP8,Lupin fourrager de printemps implanté pour la récolte 2018,Spring forage lupin planted for 2018 harvest,3310201090,lupins,Spring fodder lupine planted for the 2018 harvest,Spring fodder lupin planted for the 2018 harvest,Spring forage lupine implanted for harvest 2018,1,,,
fr,LSA,Légume sous abris,Vegetable under cover,3350000000,greenhouse_foil_film,Vegetable under shelter,Vegetable grown under cover,Sheltered vegetables,1,,,
fr,LU5,Luzerne implantee pour la recolte 2015,Alfalfa planted for the 2016 harvest,3310202010,alfalfa_lucerne,Alfalfa planted for the 2015 harvest,Alfalfa planted for the 2015 harvest,alfalfa implanted for harvest 2015,1,,,
fr,LU6,Luzerne implantée pour la récolte 2016,Alfalfa planted for the 2016 harvest,3310202010,alfalfa_lucerne,Alfalfa planted for the 2016 harvest,Alfalfa planted for the 2016 harvest,Luzerne implanted for the 2016 harvest,1,,,
fr,LU7,Luzerne implantée pour la récolte 2017,Alfalfa planted for the 2017 harvest,3310202010,alfalfa_lucerne,Alfalfa planted for the 2017 harvest,Alfalfa planted for the 2017 harvest,Luzerne implanted for the 2017 harvest,1,,,
fr,LU8,Luzerne implantée pour la récolte 2018,Alfalfa planted for the 2018 harvest,3310202010,alfalfa_lucerne,Alfalfa planted for the 2018 harvest,Alfalfa planted for the 2018 harvest,Luzerne implanted for harvest 2018,1,,,
fr,LUD,Luzerne déshydratée,Dehydrated alfalfa,3310202010,alfalfa_lucerne,Dehydrated alfalfa,Dehydrated alfalfa,Dehydrated alfalfa,1,,,
