nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
nl,1035.0,Naaldaar (Setaria),Needle (Setaria),3320201060,setaria,Naaldaar (Setaria),Foxtail (Setaria),needlebill (setaria),0,1,,
nl,1036.0,Wortelpeterselie,parsley root,3310612270,parsley,Parsley root,Parsley root,Root parsley,1,,,
nl,1037.0,"Peterselie, productie",Parsley production,3310612270,parsley,"Parsley, production","Parsley, production","parsley, production",1,,,
nl,1038.0,"Peterselie, zaden en opkweekmateriaal","Parsley, seeds and growing material",3310612270,parsley,"Parsley, seeds and propagation material","Parsley, seeds, and propagation material","parsley, seeds and propagating material",1,,,
nl,1039.0,"Chrysant, overige bloemkwekerijgewassen",Chrysanthemum other flower nursery crops,3310809000,chrysanthemum,"Chrysanthemum, other flower nursery crops","Chrysanthemums, other flower nursery crops","Chrysanthemum, other nursery plants",1,,,
nl,1040.0,"Chrysant, droogbloemen","Chrysanthemum, dried flowers",3310809000,chrysanthemum,"Chrysanthemum, dried flowers","Chrysanthemum, dried flowers","Chrysanthemum, dry flowers",1,,,
nl,1042.0,"Angelica, productie",Angelica production,3310612040,angelica,"Angelica, production","Angelica, production","Angelics, production",1,,,
nl,1043.0,"Angelica, zaden en opkweekmateriaal","Angelica, seeds and propagation material",3310612040,angelica,"Angelica, seeds and propagation material","Angelica, seeds and propagation material","Angelics, seeds and propagating material",1,,,
nl,1044.0,Papaver (klaproos),Poppy (poppy),3310606000,poppy,Poppy (poppy),Poppy (cornflower),Poppy (poppies),1,,,
nl,1045.0,Adonis ,Adonis,3310801000,adonis,Adonis,Adonis ,adonis ,1,,,
nl,1046.0,Vergeet mij nietje ,forget me not,3310899000,other_flowers_ornamental_plants,Forget me not,Forget-me-not ,Don't forget me ,1,,,
nl,1047.0,Cranberry,cranberry,3330204020,cranberry,Cranberry,Cranberry,cranberry,1,,,
nl,1048.0,"Echinacea (zonnehoed), productie",Echinacea (coneflower) production,3310815000,echinacea,"Echinacea (coneflower), production","Echinacea (coneflower), production","Echinacea (sun hat), production",1,,,
nl,1049.0,"Echinacea (zonnehoed), zaden en opkweekmateriaal","Echinacea (coneflower), seeds and propagation material",3310815000,echinacea,"Echinacea (coneflower), seeds and propagation material","Echinacea (coneflower), seeds and propagation material","Echinacea, seeds and propagating material",1,,,
nl,1050.0,Leeuwenbekjes,Snapdragons,3310845000,snapdragons,Snapdragons,Lion mouths,Lionbeaks,0,1,,
nl,1051.0,"Iris, Bolvormend",Iris Spherical,3310822000,goldenrod,"Iris, Spherical","Iris, Bulb-forming","iris, bulb-forming",1,,,
nl,1052.0,"Iris, Rhizoomvormend",Iris Rhizomatous,3310822000,goldenrod,"Iris, Rhizome-forming","Iris, Rhizome-forming","iris, rhizoma-forming",1,,,
nl,1053.0,"Palmen, pot- en containervelden",Palms pot and container fields,3369900000,other_tree_wood_forest,"Palms, pot and container fields","Palm trees, pot and container fields","Palms, pots and container fields",1,,,
nl,1054.0,"Pioenroos, vermeerdering",Peony propagation,3310834000,peony_peonies,"Peony, propagation","Peony, propagation","Pioneer dandruff, increase",0,1,,
nl,1055.0,"Chrysant, vermeerdering","Chrysanthemum, propagation",3310809000,chrysanthemum,"Chrysanthemum, propagation","Chrysanthemum, propagation","Chrysanthemum, increase",1,,,
nl,1067.0,"Bos- en haagplanten, open grond",Forest and hedge plants open ground,3360000000,tree_wood_forest,"Forest and hedge plants, open ground","Forest and hedge plants, open ground","Of a fat content, by weight, not exceeding 1,5%",0,1,,
nl,1068.0,"Buxus, open grond",boxwood open ground,3330899000,other_shrubs,"Boxwood, open ground","Boxwood, open ground","boxus, open ground",0,1,,
nl,1069.0,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",Ericaceae (Like erica calluna rhododendron azalea) open ground,3310853000,ericaceae_heather,"Ericaceae (Such as erica, calluna, rhododendron, azalea), open ground","Ericaceae (such as heather, calluna, rhododendron, azalea), open ground","Ericaceae (such as erica, calluna, rhododendron, azalea), open ground",1,,,
nl,1070.0,"Laanbomen/parkbomen, onderstammen, open grond",Avenue trees/park trees,3360000000,tree_wood_forest,"Avenue trees/park trees, rootstocks, open ground","Avenue trees/park trees, rootstocks, open ground","Lane trees/park trees, trunks, open land",1,,,
nl,1071.0,"Laanbomen/parkbomen, opzetters, open grond",Avenue trees/park trees erectors open ground,3360000000,tree_wood_forest,"Avenue trees/park trees, pitchers, open ground","Avenue trees/park trees, standard trees, open ground","avenue trees/park trees, planners, open land",1,,,
nl,1072.0,"Laanbomen/parkbomen, spillen, open grond",avenue trees/park trees spindles open ground,3360000000,tree_wood_forest,"Avenue trees/park trees, spindles, open ground","Avenue trees/park trees, spindles, open ground","Lane trees/park trees, spils, open land",1,,,
nl,1073.0,"Rozenstruiken (incl, zaailingen en onderstammen), open grond",Rose bushes (incl seedlings and rootstocks) open ground,3310837000,roses,"Rose bushes (incl, seedlings and rootstocks), open ground","Rose bushes (including seedlings and rootstocks), open ground","Rose bushes (including seedlings and rootstocks), open land",1,,,
nl,1074.0,"Sierconiferen, open grond",Ornamental conifers open ground,3360900000,conifers,"Ornamental conifers, open ground","Ornamental conifers, open ground","Articles of apparel and clothing accessories, knitted or crocheted",0,1,,
nl,1075.0,"Sierheesters en klimplanten, open grond",Ornamental shrubs and creepers open ground,3330800000,shrubberries_shrubs,"Ornamental shrubs and climbing plants, open ground","Ornamental shrubs and climbing plants, open ground","Ornamental shrubs and climbing plants, open land",1,,,
nl,1076.0,"Trek- en besheesters, open grond",climbing and berry shrubs,3330200000,berries_berry_species,"Migration and berry shrubs, open ground","Pull and prune bushes, open ground","Outdoor plantains and shrubs, outdoor plantains and shrubs",0,1,,
nl,1077.0,"Vruchtbomen, moerbomen, open grond",Fruit trees nut trees open ground,3330100000,orchards_fruits,"Fruit trees, nut trees, open ground","Fruit trees, nut trees, open ground","Fruit trees, mulberries, open ground",1,,,
nl,1078.0,"Vruchtbomen, onderstammen, open grond",Fruit trees rootstocks open ground,3330100000,orchards_fruits,"Fruit trees, rootstocks, open ground","Fruit trees, rootstocks, open ground","Fruit trees, rootstocks, open land",1,,,
nl,1079.0,"Vruchtbomen, overig, open grond",Fruit trees other open ground,3330100000,orchards_fruits,"Fruit trees, other, open ground","Fruit trees, other, open ground","fruit trees, other, open ground",1,,,
nl,1080.0,"Vaste planten, open grond",Perennials open ground,3330000000,permanent_crops_perennial,"Perennials, open ground","Perennials, open ground","Perennials, open land",1,,,
nl,1081.0,"Bos- en haagplanten, pot- en containerveld",Forest and hedge plants pot and container field,3360000000,tree_wood_forest,"Forest and hedge plants, pot and container field","Forest and hedge plants, pot and container field","Forest and hedge plants, pot and container fields",1,,,
nl,1082.0,"Buxus, pot- en containerveld",Boxwood pot and container field,3330800000,shrubberries_shrubs,"Boxwood, pot and container field","Boxwood, pot and container field","box, pot and container field",0,1,,
nl,1083.0,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",Ericaceae (Like erica calluna rhododendron azalea) pot and container field,3310853000,ericaceae_heather,"Ericaceae (Such as erica, calluna, rhododendron, azalea), pot and container field","Ericaceae (such as heather, calluna, rhododendron, azalea), pot and container field","Ericaceae (such as erica, calluna, rhododendron, azalea), pot and container field",1,,,
nl,1084.0,"Laanbomen/parkbomen, onderstammen, pot- en containerveld",Avenue trees/park trees rootstocks pot and container fields,3360000000,tree_wood_forest,"Avenue trees/park trees, rootstocks, pot and container fields","Avenue trees/park trees, rootstocks, pot and container field","Lane trees/park trees, trunks, pot and container fields",1,,,
nl,1085.0,"Laanbomen/parkbomen, opzetters, pot- en containerveld",Avenue trees/park trees erectors pot and container fields,3360000000,tree_wood_forest,"Avenue trees/park trees, stand-ups, pot and container fields","Avenue trees/park trees, seedlings, pot and container field","Lane trees/park trees, planters, pot and container fields",1,,,
nl,1086.0,"Laanbomen/parkbomen, spillen, pot- en containerveld",Avenue trees/park trees spindles pot and container fields,3360000000,tree_wood_forest,"Avenue trees/park trees, spindles, pot and container fields","Avenue trees/park trees, spindles, pot and container field","Lane trees/park trees, spils, pot and container fields",1,,,
nl,1087.0,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",Rose bushes (incl seedlings and rootstocks) pot and container field,3310837000,roses,"Rose bushes (incl, seedlings and rootstocks), pot and container field","Rose bushes (including seedlings and rootstocks), pot and container field","Rose bushes (including seedlings and rootstocks), pot and container fields",1,,,
nl,1088.0,"Sierconiferen, pot- en containerveld",Ornamental conifers pot and container field,3360900000,conifers,"Ornamental conifers, pot and container field","Ornamental conifers, pot and container field","Ornamental, pot- and container-fields",1,,,
nl,1089.0,"Sierheesters en klimplanten, pot- en containerveld",Ornamental shrubs and climbing plants pot and container field,3330899000,other_shrubs,"Ornamental shrubs and climbing plants, pot and container field","Ornamental shrubs and climbing plants, pot and container field","ornamental shrubs and climbing plants, pot and container fields",1,,,
nl,1090.0,"Trek- en besheesters, pot- en containerveld",Tensile and berry shrubs pot and container field,3330899000,other_shrubs,"Traction and berry shrubs, pot and container fields","Pull and prune bushes, pot and container field","Shrimps and shrubs, pot and container fields",0,1,,
nl,1091.0,"Vruchtbomen, moerbomen, pot- en containerveld",Fruit trees nut trees pot and container field,3330100000,orchards_fruits,"Fruit trees, nut trees, pot and container fields","Fruit trees, nut trees, pot and container field","Fruit trees, mulberries, pot and container fields",1,,,
nl,1092.0,"Vruchtbomen, onderstammen, pot- en containerveld",Fruit trees rootstocks pot and container fields,3330100000,orchards_fruits,"Fruit trees, rootstocks, pot and container fields","Fruit trees, rootstocks, pot and container field","Fruit trees, rootstocks, pot and container field",1,,,
nl,1093.0,"Vruchtbomen, overig, pot- en containerveld",Fruit trees other pot and container field,3330100000,orchards_fruits,"Fruit trees, other, pot and container field","Fruit trees, other, pot and container field","Fruit trees, other, pot and container fields",1,,,
nl,1094.0,"Vaste planten, pot- en containerteelt",Perennials pot and container cultivation,3330000000,permanent_crops_perennial,"Perennials, pot and container cultivation","Perennials, pot and container cultivation","Perennials, pots and containers",1,,,
nl,1095.0,Appels. Aangeplant lopende seizoen.,Apples. Planted during the current season.,3330102000,apples,Apples. Planted current season.,Apples. Planted during the current season.,apples. planted running season.,1,,,
nl,1096.0,Appels. Aangeplant voorafgaande aan lopende seizoen.,Apples. Planted prior to the current season.,3330102000,apples,Apples. Planted prior to the current season.,Apples. Planted prior to the current season.,apples. planted before the current season.,1,,,
nl,1097.0,Peren. Aangeplant lopende seizoen.,pears. Planted current season.,3330112000,pears,Pears. Planted current season.,Pears. Planted during the current season.,Pears. planted running season.,1,,,
nl,1098.0,Peren. Aangeplant voorafgaande aan lopende seizoen.,pears. Planted prior to current season.,3330112000,pears,Pears. Planted prior to the current season.,Pears. Planted prior to the current season.,Pears. planted before the current season.,1,,,
nl,1099.0,Wijndruiven,Wine grapes,3330600000,vineyards_wine_vine_rebland_grapes,Wine grapes,Wine grapes,Wine grapes,1,,,
nl,1100.0,"Overige pit- en steenvruchten (zoals perziken, tafeldruiven)",Other pome and stone fruits (such as peaches table grapes),3330100000,orchards_fruits,"Other pome and stone fruits (such as peaches, table grapes)","Other stone and pome fruits (such as peaches, table grapes)","Other stone and pit fruit (such as peaches, table grapes)",1,,,
nl,11926.0,"Aardappelen, poot op klei, uitgroeiteelt (loofver na 15-08)","Potatoes, plant on clay, outgrowth cultivation (leaves after 15-08).",3310300000,potatoes,"Potatoes, planting on clay, growing cultivation (foliage after 15-08)","Potatoes, planted on clay, grown from cuttings (leaves removed after August 15)","potatoes, paws on clay, growing out (believer after 15-08)",1,,,
nl,11927.0,"Aardappelen, poot op zand/veen, uitgroei (loofver na 15-08)","Potatoes, plant on sand/peat, maturity (foliage after 15-08).",3310300000,potatoes,"Potatoes, planted on sand/peat, regrowth (foliage after 15-08)","Potatoes, planted on sand/peat, growth (leaves after August 15)","potatoes, leg on sand/feet, growth (believer after 15-08)",1,,,
nl,11933.0,"Vlas, vezel- (voor zaaizaad)","Flax, fiber (for seed)",3310607000,flax_linseed,"Flax, fiber (for seed)","Flax, fiber (for seed)","flax, fibre (for seeds)",1,,,
nl,11934.0,"Aardappelen, zetmeel-",Potatoes starch,3310300000,potatoes,"Potatoes, starch","Potatoes, starch","Potatoes, starch-",1,,,
nl,11935.0,"Aardappelen, zetmeel- TBM pootgoed","Potatoes, starch-TBM seed tubers",3310300000,potatoes,"Potatoes, starch- TBM seed potatoes","Potatoes, starch - TBM seed potatoes","Potatoes, starches- seed potatoes",1,,,
nl,12636.0,Overig landschapselement,Other landscape element,3390000000,not_known_and_other,Other landscape element,Other landscape feature,other landscape element,1,,,
nl,1574.0,Definitief aan de landbouw onttrokken cultuurgrond,Agricultural land permanently withdrawn from agriculture,3370000000,unmaintained,Cultivated land permanently withdrawn from agriculture,Cultivated land permanently withdrawn from agriculture,utilized agricultural product permanently withdrawn from the agricultural sector,1,,,
nl,1575.0,Faunaranden,Fauna Edges,3390000000,not_known_and_other,Faunal edges,Faunaranden,Fauna Edges,0,1,,
nl,1697.0,Hazelnoten,hazelnuts,3330302000,hazelnuts_hazel,Hazelnuts,Hazelnuts,"Fungi, mosses, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens, lichens",0,1,,
nl,1698.0,Walnoten,walnuts,3330306000,walnuts,Walnuts,Walnuts,walnuts,1,,,
nl,172.0,Tuinbouwzaden,Horticultural Seeds,3311000000,seed_seedlings,Horticultural seeds,Horticultural seeds,"Of a fat content, by weight, not exceeding 1,5%",0,1,,
nl,174.0,Bloemzaden open grond,Flower seeds open ground,3310800000,flowers_ornamental_plants,Flower seeds open ground,Flower seeds for open ground,Flower seeds open ground,1,,,
nl,175.0,Bloemkwekerijgewassen (inclusief bloemzaden),Flower nursery crops (including flower seeds),3310800000,flowers_ornamental_plants,Flower nursery crops (including flower seeds),Flower nursery crops (including flower seeds),Flowering plants (including flowering seeds),0,1,,
nl,176.0,Bloembollen en - knollen,Flower bulbs and tubers,3310800000,flowers_ornamental_plants,Flower bulbs and tubers,Flower bulbs and tubers,Flower bulbs and tubers,1,,,
nl,1869.0,"Bessen, blauwe",Berries blue,3330204010,blueberry,"Berries, blue","Berries, blue","Berries, blue",1,,,
nl,1870.0,Pruimen,plums,3330113000,plums,Plums,Plums,Plums,1,,,
nl,1872.0,"Kersen, zuur (opbrengst bestemd voor verwerkende industrie)",Cherries sour (yield intended for processing industry),3330104000,cherry_cherries,"Cherries, sour (proceeds intended for processing industry)",Sour cherries (yield intended for the processing industry),"Cherry, acid (production for processing)",1,,,
nl,1873.0,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",Berries black (yield processed for processing industry),3330202010,blackberry,"Berries, black (yield processed for processing industry)","Berries, black (yield processed for the processing industry)","Berries, black (produced for manufacturing)",1,,,
nl,1874.0,"Overig kleinfruit (zoals kruisbessen, kiwi's)",Other small fruit (such as gooseberries kiwis),3330100000,orchards_fruits,"Other small fruit (such as gooseberries, kiwis)","Other small fruits (such as gooseberries, kiwis)","Other small fruit (such as gooseberries, kiwiberries)",1,,,
nl,1876.0,Snijgroen,cut green,3320200000,temporary_grassland,Cut green,Cut greens,cut green,1,,,
nl,1909.0,"Aardappelen, consumptie- op kleigrond","Potatoes, consumption on clay soil",3310300000,potatoes,"Potatoes, for consumption on clay soil","Potatoes, consumption, on clay soil","potatoes, on clay soil",1,,,
nl,1910.0,"Aardappelen, consumptie- op zand-/veengrond","Potatoes, consumption on sandy/peat soil",3310300000,potatoes,"Potatoes, for consumption on sand/peat soil","Potatoes, consumption, on sandy/peaty soil","potatoes, food- on sand/vein soil",1,,,
nl,1911.0,"Aardappelen, cons. op kleigrond (vroeg, loofver voor 15-07)","Potatoes, cons. on clay soil (early, leaves before 15-07)",3310300000,potatoes,"Potatoes, cons. on clay soil (early, deciduous before 15-07)","Potatoes, grown on clay soil (early, foliage removed before July 15)","potatoes, cons. on clay soil (early leaves before 15-07)",1,,,
nl,1912.0,"Aardappelen, cons. op zand/veen (vroeg, loofver voor 15-07)","Potatoes, cons. on sand/peat (early, leaves before 15-07)",3310300000,potatoes,"Potatoes, cons. on sand/peat (early, deciduous before 15-07)","Potatoes, grown on sand/peat (early, haulm removed before July 15)","potatoes, cons. on sand/veen (early leaves before 15-07)",1,,,
nl,1914.0,"Graszaad, overig","Grass seed, other",3320201000,poaceae_grasses,"Grass seed, other","Grass seed, other","Seeds of grass, other than grass",1,,,
nl,1915.0,"Graszaad, rietzwenkgras","Grass seed, tall fescue",3320201020,festuca_fescue,"Grass seed, tall fescue","Grass seed, tall fescue","Grass seed, cane fescue",0,1,,
nl,1916.0,"Graszaad, veldbeemd","Grass seed, kentucky bluegrass",3320209900,other_poaceae_grasses,"Grass seed, meadow meadow","Grass seed, field meadow","Grass seed, field-beamed",0,1,,
nl,1917.0,"Graszaad, roodzwenkgras, 1e jaar","Grass seed, red fescue, 1st year",3320201020,festuca_fescue,"Grass seed, red fescue, 1st year","Grass seed, red fescue, 1st year","grass seeds, red fescue, 1st year",1,,,
nl,1918.0,"Graszaad, roodzwenkgras, overjarig","Grass seed, red fescue, perennial",3320201020,festuca_fescue,"Grass seed, red fescue, perennial","Grass seed, red fescue, perennial","grass seeds, red fescue, overage",1,,,
nl,1919.0,"Graszaad, westerwolds","Grass seed, westerwolds ryegrass",3320201050,lolium_ryegrass,"Grass seed, Westerwolds","Grass seed, Westerwolds","Grass seed, westerwolds",0,2,Missing ryegrass- only type name,4
nl,1920.0,"Graszaad, Italiaans","Grass Seed, Italian ryegrass",3320201050,lolium_ryegrass,"Grass seed, Italian","Grass seed, Italian","Grass seed, Italian",0,2,Missing ryegrass- only type name,4
nl,1921.0,Graszoden ,Grass turf,3320201070,sod_turf,Turf,Sod ,lawns ,1,,,
nl,1922.0,"Koolzaad, winter (incl. boterzaad) ",Rapeseed winter (incl. butter seed),3310604011,winter_rapeseed_rape,"Oilseed rape, winter (incl. butterseed)",Winter rapeseed (including butter seed) ,"Rape seed, winter (incl. Butterseed) ",1,,,
nl,1923.0,"Koolzaad, zomer (incl. boterzaad) ",Rapeseed summer (incl. butter seed),3310604012,spring_rapeseed_rape,"Oilseed rape, summer (incl. butterseed)","Rapeseed, summer (including butter seed) ","Rape seed, summer (incl. Butterseed) ",1,,,
nl,1926.0,Agrarisch natuurmengsel,Agricultural nature mixture,3390000000,not_known_and_other,Agricultural natural mixture,Agricultural nature mixture,Agricultural nature mixture,1,,,
nl,1927.0,Overige akkerbouwgewassen,Other arable crops,3310000000,arable_crops,Other arable crops,Other arable crops,Other arable crops,1,,,
nl,1928.0,"Aardappelrassen, poot- op kleigrond","Potato varieties, seed on clay soil",3310300000,potatoes,"Potato varieties, planted in clay soil","Potato varieties, planting on clay soil","potato varieties, seeded on clay soil",1,,,
nl,1929.0,"Aardappelrassen, poot- op zand-/veengrond","Potato varieties, seed on sandy/peat soil",3310300000,potatoes,"Potato varieties, planted on sandy/peat soil","Potato varieties, planting on sandy/peaty soil","Potato varieties, seeded on sand/vein soil",1,,,
nl,1930.0,"Tagetes (zand, loss) (geen groene braak)","Tagetes (sand, loess) (no green fallow)",3310847000,tagetes,"Tagetes (sand, loose) (no green fallow)","Tagetes (sand, loose) (no green vomit)","Tagetes (sand, loose) (no green set-aside)",1,,,
nl,1931.0,"Uien, poot- en plant- (incl. sjalotten)","Onions, plant and plant (incl. shallots)",3310708040,onions,"Onions, seed and plant (incl. shallots)","Onions, seed and planting (including shallots)","Onion, paws and plant- (including seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings, seedlings) Shallots)",1,,,
nl,1932.0,"Uien, poot en plant, 1e jaars","Onions, set and plant, 1st year.",3310708040,onions,"Onions, leg and plant, 1st year","Onions, seed and plant, 1st year","onions, paws and plants, 1st year",0,1,,
nl,1933.0,"Uien, poot en plant, 2e jaars","Onions, set and plant, 2nd year.",3310708040,onions,"Onions, leg and plant, 2nd year","Onions, seed and plant, 2nd year","onions, paws and plants, 2nd year",0,1,,
nl,1934.0,Sjalotten,shallots,3310708060,shallot,Shallots,Shallots,Shallots,1,,,
nl,1935.0,Maiskolvensilage,Corn silage,3310106000,maize_corn_popcorn,Corn cob silage,Corn cob silage,corncob silage,1,,,
nl,1936.0,"Bos, blijvend, met herplantplicht ",Forest permanent with replanting obligation,3360000000,tree_wood_forest,"Forest, permanent, with obligation to replant","Forest, permanent, with replanting obligation ","forest, permanent, with obligation to replant ",1,,,
nl,1940.0,Voedselbos,food forest,3360000000,tree_wood_forest,Food forest,Food forest,Food forest,1,,,
nl,1949.0,Aardperen,Topinambur,3310705000,topinambur_jerusalem_artichoke,Jerusalem artichokes,Jerusalem artichokes,Jerusalem artichokes,1,,,
nl,1950.0,Onbekend/gewas niet opgegeven,Unknown/crop not specified,3310000000,arable_crops,Unknown/crop not specified,Unknown/crop not specified,unknown/crops not specified,1,,,
