nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
es,122.0,ALGARROBO,CAROB TREE,3330901000,carob,CAROB TREE,ALGARROBO,carob,0,1,,
es,123.0,AVELLANO,HAZEL,3330302000,hazelnuts_hazel,HAZEL,HAZEL,hazelnuts,1,,,
es,124.0,PISTACHO,PISTACHIO,3330304000,pistachio,PISTACHIO,PISTACHO,pistachio,1,,,
es,125.0,FRUTOS DE CÁSCARA,NUTS,3330300000,nuts,NUSE FRUITS,NUTS,Nuts/nuts,0,1,,
es,13.0,TRITICALE,TRITICALE,3310108000,triticale,TRITICALE,TRITICALE,triticale,1,,,
es,138.0,ADORMIDERA,POPPY,3310606000,poppy,POPPY,ADORMIDERA,opium poppy,0,1,,
es,139.0,HIERBA CINTA ,Reed Canary Grass,3320201010,elymus,RIBBON GRASS,TAPE GRASS,tape grass ,0,3,One of the common names,1
es,14.0,TRITORDEUM,TRITORDEUM,3310199000,other_cereals,TRITORDEUM,TRITORDEUM,tritordeum,1,,,
es,140.0,ABACA ALIAS MANILA ,Manila Hemp,3310611000,fibre_crops,ABACA AKA MANILA,ABACA AKA MANILA,abaca alias manila ,0,2,"abacá, spelling error + uncommon description",3
es,141.0,KENAF ,Deccan Hemp,3310611000,fibre_crops,KENAF,KENAF,kenaf ,0,2,Actually Kenaf,1
es,144.0,PINOS PIÑONEROS,Pinyon Pine,3360900000,conifers,PINE PINES,STONE PINES,Pine pines,0,1,,
es,145.0,RESTO DE PINOS (NO PIÑONEROS),Other Pine trees excluding Pinenuts,3360900000,conifers,REST OF PINE TREES (NOT PINE TREES),REST OF PINES (NOT PIÑONEROS),other pines (non-pinioners),1,,,
es,146.0,ARBOLES DE NAVIDAD,CHRISTMAS TREES,3360900000,conifers,CHRISTMAS TREES,CHRISTMAS TREES,Christmas trees,1,,,
es,147.0,ENCINA,HOLM OAK,3360600000,oak,HOLM OAK,ENCINA,holm oak,0,1,,
es,149.0,ZARZAMORA,blackberry,3330202010,blackberry,BLACKBERRY,ZARZAMORA,Blackberry,0,1,,
es,150.0,Otras utilizaciones no agrarias ni forestales,Other non-agricultural or forestry uses,3390000000,not_known_and_other,Other non-agricultural or forestry uses,Other non-agricultural and non-forestry uses,other non-agricultural or forestry uses,1,,,
es,151.0,PUERRO,LEEK,3310708030,leek,LEEK,PUERRO,leek,0,1,,
es,152.0,PIMIENTO,Pepper (Bell pepper),3310716010,bell_pepper_paprika,PEPPER,PEPPER,pepper,1,,,
es,153.0,MELÓN,Melon,3310702030,melon,MELON,MELON,melon,1,,,
es,154.0,BRÓCOLI,BROCCOLI,3310707030,broccoli,BROCCOLI,BRÓCOLI,broccoli,1,,,
es,155.0,LECHUGA,Lettuce,3310717000,salads_lettuce_leaf_vegetables,LETTUCE,LECHUGA,lettuce,0,1,,
es,156.0,SANDÍA,WATERMELON,3310702050,watermelon,WATERMELON,SANDY,watermelon,0,1,,
es,157.0,CEBOLLA,ONION,3310708040,onions,ONION,ONION,onion,1,,,
es,158.0,APIO,CELERY,3310711000,celery,CELERY,CELERY,celery,1,,,
es,159.0,COLIRRÁBANO,kohlrabi,3310707100,kohlrabi,kohlrabi,COLIRABAN,choliradican,0,1,,
es,160.0,COLIFLOR,CAULIFLOWER,3310707050,cauliflower,CAULIFLOWER,COLIFLOR,cauliflower,0,1,,
es,162.0,BERENJENA,EGGPLANT,3310712000,aubergine_eggplant,EGGPLANT,BERENJENA,aubergine,0,1,,
es,163.0,CALABACÍN,Zucchini,3310702060,zucchini_courgette,ZUCCHINI,SQUASH,zucchini,1,,,
es,164.0,ALCACHOFA,ARTICHOKE,3310713000,artichoke,ARTICHOKE,ARTICHOKE,artichoke,1,,,
es,165.0,PEPINO,CUCUMBER,3310702010,cucumber_pickle,CUCUMBER,CUCUMBER,cucumber,1,,,
es,166.0,ACELGA,CHARD,3310719030,other_beta_vulgaris,CHARD,ACELGA,chard,0,1,,
es,167.0,CEBOLLETA,SPRING ONION,3310708050,scallion,SPRING ONION,ONION,chives,0,1,,
es,168.0,CHALOTA,SHALLOT,3310708060,shallot,SHALLOT,CHALOTA,shallot,0,1,,
es,169.0,AJO,GARLIC,3310708020,garlic,GARLIC,GARLIC,Garlic,1,,,
es,170.0,COL,Cabbage,3310707000,brassicaceae_cruciferae,CABBAGE,COL,cabbage,0,1,,
es,171.0,CHIRIVÍA,PARSNIP,3310715030,parsnips,PARSNIP,CHIRIVIA,chirivia,0,1,,
es,172.0,REPOLLO,CABBAGE,3310707000,brassicaceae_cruciferae,CABBAGE,REPOLLO,cabbage,0,1,,
es,173.0,COL ROJA O LOMBARDA,RED OR LOMBARD CABBAGE,3310707110,red_cabbage,RED OR LOMBARD CABBAGE,RED CABBAGE OR RED CABBAGE,Red cabbage or Lombardy cabbage,1,,,
es,174.0,COL MILÁN,Savoy Cabbage,3310707120,savoy_cabbage,COL MILAN,COL MILAN,col milan,0,2,col de Milán,3
es,175.0,BERZA,Collard,3310707070,collard_greens,CABBAGE,BERZA,spruce,0,1,,
es,176.0,COL DE BRUSELAS,BRUSSELS SPROUTS,3310707040,brussels_sprouts,BRUSSELS SPROUTS,BRUSSELS SPROUTS,brussel cabbage,1,,,
es,177.0,ENDIVIA,Cichorium Endivia,3310717990,other_salads_lettuce_leaf_vegetables,ENDIVIA,ENDIVIA,endive,0,1,,
es,178.0,ZANAHORIA,CARROT,3310715020,carrots_daucus,CARROT,CARROT,carrot,1,,,
es,179.0,NABO,TURNIP,3310715050,turnips,TURNIP,NABO,turnip,0,1,,
es,180.0,JUDÍA,BEAN,3310201010,beans,BEAN,JEWISH,bean,0,1,,
es,181.0,ACHICORIA,CHICORY,3310717010,chicory_chicories,CHICORY,ACHICORIA,chicory,0,1,,
es,182.0,GUINDILLA,CHILLI,3310716020,chili_pepper,CHILLI,GUINDILLA,Guindilla,0,1,,
es,183.0,ESPINACA,SPINACH,3310717070,spinach,SPINACH,SPINACH,spinach,1,,,
es,184.0,CARDO,THISTLE,3310612400,marian_thistles,THISTLE,CARDO,Cardoon,0,1,,
es,185.0,CALABAZA,Winter Squash,3310702040,pumpkin_squash_gourd,PUMPKIN,SQUASH,pumpkin,1,,,
es,186.0,CALABAZA DEL PEREGRINO,Bottle Gourd,3310702040,pumpkin_squash_gourd,PILGRIM'S PUMPKIN,PILGRIM'S GOURD,Pilgrim's pumpkin,0,2,Specific name for Lagenaria siceraria,1
es,187.0,BORRAJA,BORAGE,3310612090,borage,BORAGE,BORRAJA,borage,0,1,,
es,188.0,PEPINILLOS,Pickles,3310702010,cucumber_pickle,PICKLES,CUCUMBERS,"pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles, pickles",1,,,
es,189.0,ESCAROLA,Chicory,3310717020,endive,ENDIVE,SCAROLA,escarola,0,1,,
es,19.0,TEFF,Teff,3310115000,teff,TEFF,TEFF,teff,1,,,
es,190.0,RÁBANO,RADISH,3310715040,radish,RADISH,RADISH,radish,1,,,
es,191.0,BERRO DE AGUA,WATERCRESS,3310718000,cress,WATERCRESS,WATER BERRY,water berth,0,1,,
es,192.0,FRAMBUESA,RASPBERRY,3330202020,raspberry_raspberries,RASPBERRY,RASPBERRY,raspberry,1,,,
es,193.0,HUERTA,VEGETABLE PLOT,3311200000,kitchen_gardens,VEGETABLE GARDEN,HUERTA,orchard,0,1,,
es,194.0,CHAMPIÑÓN,MUSHROOM,3349900000,other_mushrooms,MUSHROOM,CHAMPIÑÓN,mushrooms,0,1,,
es,197.0,TOMATE,TOMATO,3310714000,tomato,TOMATO,TOMATO,tomato,1,,,
es,198.0,TOMATE PARA TRANSFORMACIÓN,TOMATO FOR TRANSFORMATION,3310714000,tomato,TOMATO FOR TRANSFORMATION,TOMATO FOR PROCESSING,tomato for processing,1,,,
es,2.0,ESPELTA,SPELT,3310110000,spelt,SPELT,SPELT,spelt,1,,,
es,20.0,BARBECHO TRADICIONAL,TRADITIONAL FALLOW,3311100000,fallow_land_not_crop,TRADITIONAL FALLOW,TRADITIONAL FALLOW,Traditional fallow,1,,,
es,200.0,PAULONIA,Paulownia,3369900000,other_tree_wood_forest,PAULONIA,PAULONIA,paulonia,0,2,Paulownia,1
es,201.0,PLATERINA,Peach,3330111000,peach,PLATERINE,PLATERINA,platerin,0,2,Flat hairless peaches,1
es,202.0,PARAGUAYO,Flat Peach,3330111000,peach,PARAGUAYAN,PARAGUAYO,Paraguayan,0,2,Flat fuzzy peaches,1
es,203.0,ENDRINO o ARAÑÓN,blackthorn,3330199000,other_orchards_fruits,blackthorn or spider,ENDRINUM or SPIDER,endrin or spider,0,2,"Blackthorn, same name in Spanish as an insect + second part is regional name",1
es,204.0,CLEMENTINA,CLEMENTINE,3330401000,clementine,CLEMENTINE,CLEMENTINA,clementin,0,1,,
es,205.0,SATSUMA,SATSUMA,3330499000,other_citrus,SATSUMA,SATSUMA,satsuma,1,,,
es,206.0,NARANJO,ORANGE TREE,3330402000,orange,ORANGE TREE,ORANGE,orange,1,,,
es,207.0,LIMONERO,LEMON TREE,3330404000,lemons,LEMON TREE,LIMONERO,lemon tree,0,1,,
es,208.0,POMELO,GRAPEFRUIT,3330499000,other_citrus,GRAPEFRUIT,POMELO,grapefruit,0,1,,
es,209.0,MANDARINO,MANDARIN,3330403000,mandarin,MANDARIN,MANDARINO,mandarin,0,1,,
es,21.0,BARBECHO MEDIOAMBIENTAL ABANDONO 5 AÑOS,ENVIRONMENTAL FALLOW ABANDONMENT 5 YEARS,3311100000,fallow_land_not_crop,ENVIRONMENTAL FALLOW ABANDONMENT 5 YEARS,ENVIRONMENTAL FALLOWING ABANDONMENT 5 YEARS,environmental fallow left 5 years,1,,,
es,210.0,MANDARINO HÍBRIDO,HYBRID MANDARIN,3330403000,mandarin,HYBRID MANDARIN,HYBRID MANDARIN,Hybrid mandarin,1,,,
es,211.0,MEMBRILLO,QUINCE,3330115000,quinces,QUINCE,MEMBRILLO,quince,0,1,,
es,212.0,KIWI,Kiwi,3330107000,kiwi,KIWI,KIWI,kiwi,1,,,
es,213.0,CAQUI o PALOSANTO,PERSIMMON,3330199000,other_orchards_fruits,PERSIMMON or ROSEWOOD,CAQUI or PALOSANTO,khaki or palosanto,0,1,,
es,214.0,NÍSPERO,Loquat,3330108000,medlar_loquat,MEDLAR,NESPERO,nispero,0,1,,
es,215.0,GROSELLERO,GOOSEBERRY,3330206030,gooseberry_gooseberries,GOOSEBERRY,GROSELLERO,currants,0,1,,
es,216.0,ARÁNDANO,BLUEBERRY,3330204010,blueberry,BLUEBERRY,BLUEBERRY,blueberry,1,,,
es,217.0,GRANADO,POMEGRANATE,3330114000,pomegranate,POMEGRANATE,GRENADE,pomegranate,0,1,,
es,218.0,HIGUERA,FIG TREE,3330106000,fig,FIG TREE,HIGUERA,fig tree,0,1,,
es,219.0,FRESA,STRAWBERRY,3310701000,strawberries,STRAWBERRY,STRAWBERRY,strawberry,1,,,
es,220.0,CAÑA DE AZÚCAR,SUGAR CANE,3310699000,other_industrial_crops,SUGAR CANE,SUGAR CANE,sugar cane,1,,,
es,221.0,UVA PASA,Raisin,3330600000,vineyards_wine_vine_rebland_grapes,RAISIN,UVA PASA,raisins,0,1,,
es,222.0,QUINOA,QUINOA,3310703030,quinoa,QUINOA,QUINOA,quinoa,1,,,
es,223.0,MISCANTHUS,MISCANTHUS,3310617030,miscanthus_silvergrass,MISCANTHUS,MISCANTHUS,miscanthus,1,,,
es,225.0,EUCALIPTO,EUCALYPTUS,3360500000,eucalyptus,EUCALYPTUS,EUCALYPTUS,eucalyptus,1,,,
es,226.0,OPUNTIA,Prickly Pear,3330199000,other_orchards_fruits,OPUNTIA,OPUNTIA,opuntia,0,2,Same as English actually,1
es,227.0,SAUCE,WILLOW,3360800000,willows_osiers,WILLOW,SAUCE,willow,0,1,,
es,228.0,ACACIA,Acacia,3369900000,other_tree_wood_forest,ACACIA,ACACIA,acacia,1,,,
es,23.0,BARBECHO MEDIOAMBIENTAL,ENVIRONMENTAL FALLOW,3311100000,fallow_land_not_crop,ENVIRONMENTAL FALLOW,ENVIRONMENTAL FALLOWING,environmental fallow,1,,,
es,234.0,CASTAÑO (FORESTAL),CHESTNUT (FOREST),3330305000,sweet_chestnuts,CHESTNUT (FOREST),CHESTNUT (FORESTRY),chestnut (forestal),1,,,
es,236.0,CAÑA COMÚN ,Arundo donax,3320201010,elymus,COMMON CANE,COMMON CANE,Common cane ,0,2,Arundo donax,1
es,237.0,SUPERFICIES FORESTALES DE ROTACIÓN CORTA,SHORT ROTATION FOREST AREAS,3360000000,tree_wood_forest,SHORT ROTATION FOREST AREAS,SHORT ROTATION FOREST AREAS,short rotation forest areas,1,,,
es,238.0,ALTRAMUZ AMARILLO,YELLOW LUPINE,3310201090,lupins,YELLOW LIPIN,YELLOW LUPINE,yellow lupin,1,,,
es,239.0,ALMORTA,Lathyrus sativus (Pea),3310201080,peas,ALMORT,ALMORTA,almort,0,2,Common name for Lathyrus sativus,1
es,24.0,BARBECHO SIN PRODUCCIÓN,FALLOW WITHOUT PRODUCTION,3311100000,fallow_land_not_crop,FALLOW WITHOUT PRODUCTION,FALLOW WITHOUT PRODUCTION,Non-production fallow,1,,,
es,240.0,TITARROS,Lathyrus cicera (red pea),3310201080,peas,TITARROS,TITARROS,pots and pots,0,1,,
es,241.0,MEZCLA AVENA-VEZA,Oat-vetches mixture,3310105000,oats,OAT-VEESE MIXTURE,OAT-BEER MIXTURE,oat-veza mixture,0,1,,
es,242.0,MEZCLA TRITICALE-VEZA,TRITICALE-vetches MIXTURE,3310108000,triticale,TRITICALE-VEZA MIXTURE,TRITICALE-BEER MIXTURE,triticale-veza mixture,0,1,,
es,243.0,MEZCLA TRIGO-VEZA,Wheat-vetches mixture,3310101000,common_soft_wheat,WHEAT-VEESE MIXTURE,WHEAT-BEER BLEND,wheat-veza mixture,0,1,,
es,244.0,MEZCLA CEBADA-VEZA,Barley-vetches mixture,3310104000,barley,BARLEY-VEESE MIXTURE,BARLEY-BEER MIXTURE,barley-veza mixture,0,1,,
es,245.0,MEZCLA AVENA-ZULLA,Oat Sweet tvetch mixture,3310105000,oats,OAT-ZULLA MIXTURE,OAT-OATMEAL MIXTURE,oatmeal-zulla mixture,0,1,,
es,246.0,MEZCLA CEBADA-ZULLA,Barley sweet vetch mixture,3310104000,barley,BARLEY-ZULLA MIXTURE,BARLEY-MALLOW BLEND,barley-zulla mixture,0,1,,
es,247.0,CULTIVOS MIXTOS DE ESPECIES PRATENSES,Mixed Crops of the Pratense (clover) species,3310202030,clover,MIXED CROPS OF PRATE SPECIES,MIXED CROPS OF GRASSLAND SPECIES,mixed crops of pratan species,0,1,,
es,248.0,ALGARROBA,CAROB TREE,3330901000,carob,CAROB,ALGARROBA,carob,0,1,,
es,249.0,ALVERJA,Pea,3310201080,peas,ALVERJA,ALVERJA,alverja,0,2,Either regional name of peas or common name of vetches,2
es,25.0,ABANDONO 20 años,ABANDONMENT 20 years,3370000000,unmaintained,ABANDONMENT 20 years,ABANDONMENT 20 years,I quit 20 years,0,1,,
es,250.0,ALBERJÓN,Lupin,3310201090,lupins,HOSTEL,ALBERJÓN,alberjón,0,2,Either Lupin or Vetch,1
es,251.0,AJEDREA,SAVORY,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,SAVORY,AJEDREA,ajedrea,0,2,Savory,1
es,252.0,CILANTRO,CILANTRO,3310612150,coriander,CILANTRO,CILANTRO,cilantro,1,,,
es,253.0,ANÍS DULCE,SWEET ANISE,3310612050,anise_aniseed,SWEET ANISE,SWEET ANISEED,sweet anise,1,,,
es,254.0,ENELDO,DILL,3310612030,anethum_dill,DILL,ENELDO,dill,0,1,,
es,255.0,MANZANILLA,CHAMOMILE,3310612130,chamomile,CHAMOMILE,APPLE,chamomile,0,1,,
es,256.0,VALERIANA,VALERIAN,3310612380,valerian,VALERIAN,VALERIANA,valerian,0,1,,
es,257.0,ARTEMISA,Ambrosia Peruviana,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,SAGEBRUSH,ARTEMISA,artemisa,0,1,,
es,259.0,HISOPO,HYSSOP,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,HYSSOP,HISOPO,hyssop,0,1,,
es,260.0,HINOJO,FENNEL,3310704000,fennel,FENNEL,FENNEL,"fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel, fennel.",1,,,
es,261.0,PEREJIL,PARSLEY,3310612270,parsley,PARSLEY,PEREJIL,parsley,0,1,,
es,262.0,AZAFRÁN,SAFFRON,3310612320,saffron_crocus_sativus,SAFFRON,AZAFRAN,saffron,0,1,,
es,263.0,TOMILLO,THYME,3310612370,thyme,THYME,TOMILLO,thyme,0,1,,
es,264.0,ALBAHACA,BASIL,3310612070,basil,BASIL,BASIL,basil,1,,,
es,265.0,MELISA O TORONJIL,Lemon balm,3310612200,lemon_balm_melissa,MELISA OR LEMONSLEY,LEMON BALM OR LEMON BALM,melisa or toronjil,0,1,,
es,266.0,MENTA,MINT,3310612220,mints_peppermint,MINT,MINT,mint,1,,,
es,267.0,ORÉGANO,OREGANO,3310612260,oregano,OREGANO,ORGAN,oregano,0,1,,
es,268.0,SALVIA,SAGE,3310703040,sage_chia,SAGE,SAGE,sage,1,,,
es,270.0,ESTRAGÓN,TARRAGON,3310612360,tarragon,TARRAGON,ESTRAGON,tarragon,1,,,
es,271.0,MEJORANA,Majoran,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,MARJORAM,MEJORANA,marjoram,0,1,,
es,272.0,CALÉNDULA,CALENDULA,3310612100,calendula_marigold,CALENDULA,SQUID,calendula,0,1,,
es,273.0,COMINO,Cumin,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,CUMIN,COMINO,cumin,0,1,,
es,274.0,ESTEVIA,STEVIA,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,STEVIA,ESTEVIA,stevia,0,1,,
es,275.0,HIPÉRICO,St John’s Wort,3310612340,st_johns_wort,HYPERICUM,HYPERRICO,St. John’s wort,0,1,,
es,276.0,HIERBABUENA,PEPPERMINT,3310612220,mints_peppermint,PEPPERMINT,HIERBABUENA,wort,0,1,,
es,277.0,VERBENA,VERBENA,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,VERBENA,VERBENA,vervain,0,1,,
es,278.0,FRUTOS DEL BOSQUE,Berry,3330200000,berries_berry_species,FRUITS OF THE FOREST,FRUITS OF THE FOREST,fruits of the forest,1,,,
es,279.0,ESPÁRRAGO,ASPARAGUS,3310706000,asparagus,ASPARAGUS,ASPARAGUS,asparagus,1,,,
es,28.0,RETIRADA FORESTACIÓN,Deforestation,3390000000,not_known_and_other,FORESTATION WITHDRAWAL,AFFORESTATION REMOVAL,withdrawal afforestation,0,1,,
es,280.0,TRUFA,TRUFFLE,3340200000,truffle,TRUFFLE,TRUFA,truffle,0,1,,
es,281.0,LAVANDA,LAVENDER,3310612190,lavender_lavandula,LAVENDER,LAVANDA,lavender,0,1,,
es,282.0,LAVANDÍN,LAVENDER,3310612190,lavender_lavandula,LAVENDER,LAVANDIN,lavandin,0,1,,
es,283.0,ALCAPARRA,Caper,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,CAPER,ALCAPARRA,caper,0,1,,
es,284.0,AJENJO,Artemisia,3310612060,artemisia,WORMWOOD,AJENJO,Worm,0,1,,
es,285.0,ESPLIEGO,LAVENDER,3310612190,lavender_lavandula,LAVENDER,ESPLIEGO,splendour,0,1,,
es,286.0,HELICRISO,Strawflower,3310899000,other_flowers_ornamental_plants,HELICHRISSUS,HELICRISO,helicriso,0,2,Strawflower,1
es,287.0,HIERBALUISA,Lemon Verbena,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,lemongrass,HIERBALUISA,herboluza,0,1,,
es,288.0,ROMERO,ROSEMARY,3310612300,rosemary,ROSEMARY,ROSEMARY,rosemary,1,,,
es,289.0,SANTOLINA,SANTOLINA,3310899000,other_flowers_ornamental_plants,SANTOLINE,SANTOLINA,santolin,0,2,Scientific name of SANTOLINA,1
es,290.0,ALOE VERA,ALOE VERA,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,ALOE VERA,ALOE VERA,aloe vera,1,,,
es,292.0,GROSELLA NEGRA,BLACKCURRANT,3330206010,blackcurrant_cassis,BLACKCURRANT,GROSELLA BLACK,blackcurrant,0,1,,
es,293.0,ROBLE,OAK,3360600000,oak,OAK,OAK,oak,1,,,
es,294.0,HAYA,Beech,3369900000,other_tree_wood_forest,IS,HAYA,beech,0,1,,
es,295.0,ALCORNOQUE,Cork Oat,3360600000,oak,CORK OK,ALCORNOQUE,cork oak,0,1,,
es,296.0,ABETO,Fir,3360900000,conifers,FIR TREE,ABETO,spruce,0,1,,
es,297.0,ENEBRO,JUNIPER,3360900000,conifers,JUNIPER,ENEBRO,juniper,0,1,,
es,298.0,MEZCLA CEBADA-GUISANTE,BARLEY-PEA MIXTURE,3310104000,barley,BARLEY-PEA MIXTURE,BARLEY-PEA MIXTURE,barley-pisant mixture,0,1,,
es,299.0,MEZCLA AVENA-GUISANTE,OAT-PEA MIXTURE,3310105000,oats,OAT-PEA MIXTURE,OAT-PEA BLEND,oatmeal-pisting mixture,0,1,,
es,3.0,TRIGO DURO,Durum,3310102000,durum_hard_wheat,HARD WHEAT,HARD WHEAT,durum wheat,1,,,
es,300.0,SABINA,Sabina (type of Junipers),3360900000,conifers,SABINA,SABINA,sabine,0,2,Juniperus thurifera and Juniperus phoenicea,1
es,302.0,MEZCLA EN MÁRGENES MULTIFUNCIONALES,MIXING IN MULTIFUNCTIONAL MARGINS,3390000000,not_known_and_other,MIXING IN MULTIFUNCTIONAL MARGINS,MIXING AT MULTIFUNCTIONAL MARGINS,mixing in multi-functional margins,1,,,
es,303.0,MEZCLA DE RESERVORIOS,RESERVOIR MIX,3390000000,not_known_and_other,RESERVOIR MIX,RESERVOIR MIX,mixing of reservoirs,1,,,
es,304.0,COL CHINA,CHINESE CABBAGE,3310707060,chinese_cabbage,CHINESE CABBAGE,CHINESE CABBAGE,Chinese cabbage,1,,,
es,305.0,MEZCLA AVENA-TRIGO,OAT-WHEAT MIXTURE,3310100000,cereal,OAT-WHEAT MIXTURE,OAT-WHEAT BLEND,oat-wheat mixture,1,,,
es,306.0,MEZCLA AVENA-CEBADA,OATS-BARLEY MIXTURE,3310100000,cereal,OATS-BARLEY MIXTURE,OAT-BARLEY MIXTURE,oat-baked mixture,0,1,,
es,307.0,MEZCLA AVENA-TRITICALE,OAT-TRITICALE MIXTURE,3310100000,cereal,OAT-TRITICALE MIXTURE,OAT-TRITICALE BLEND,oat-triticale mixture,1,,,
es,308.0,AGRIMONIA,AGRIMONY,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,AGRIMONY,AGRIMONIA,agrimony,0,1,,
es,309.0,BARDANA,BURDOCK,3310715010,arctium_burdock,BURDOCK,BARDANA,bardana,0,1,,
es,310.0,DIENTE DE LEÓN,DANDELION,3310814000,dandelions,DANDELION,DANDELION,dandelion,1,,,
es,312.0,EQUINACEA,Coneflowers,3310838000,rudbeckia,ECHINACEA,EQUINACEA,quinacea,0,1,,
es,313.0,GINSENG,GINSENG,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,GINSENG,GINSENG,ginseng,1,,,
es,315.0,LLANTÉN,Broadleaf PLANTAIN/Plantago Major,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,PLANTAIN,WHEEL,rim,0,1,,
es,316.0,MALVAVISCO,MARSHMALLOW,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,MARSHMALLOW,MALVAVISCO,marshmallow,0,1,,
es,317.0,MANZANILLA AMARGA,BITTER CHAMOMILE,3310612130,chamomile,BITTER CHAMOMILE,BITTER CHAMOMILE,bitter chamomile,1,,,
