nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,g_tname,dpl_tname,opus_tname,translation_flag,type_error,Notes,Niche/uncommon name/spelling error/abbreviation
ee,10014.0,aedmaasikad avamaal või madala katte all,Strawberries (open field or under low cover),3310701000,strawberries,garden strawberries in open ground or under low cover,garden strawberries in open ground or under low cover,garden strawberries in the open or under low cover,1,,,
ee,10015.0,aedpetersell,garden parsley,3310612270,parsley,garden parsley,garden parsley,Celeriacs/turnip rooted celeries,0,1,,
ee,10016.0,aedtill,Dill,3310612030,anethum_dill,dill,aedtill,Cardoons,0,1,,
ee,10017.0,aeduba,kidney bean,3310201010,beans,garden bean,lead,"Buckwheat (Amaranthus, quinoa)",0,1,,
ee,10018.0,"aniis, harilik",aniseed common,3310612050,anise_aniseed,"anise, common","anise, common","Anise, common",1,,,
ee,10019.0,arbuus,watermelon,3310702050,watermelon,watermelon,watermelon,Watermelons,1,,,
ee,10020.0,aroonia,chokeberry,3330201000,aronia_chokeberries,Aronia,aroonia,Arony,0,1,,
ee,10021.0,astelpaju,Sea-buckthorn,3330208000,hippophae_sea_buckthorns_seaberry,sea ​​buckthorn,sea buckthorn,Buckwheat (Amaranthus spp.),0,1,,
ee,10022.0,ebaküdoonia,Chaenomeles,3330802000,chaenomeles_cathayensis,unquidonia,uncertainty,"Not less than € 50,4 but less than € 50,7",0,3,Translation available at klassifikaatorid,1
ee,10023.0,füüsal,Groundcherry,3310799000,other_fresh_vegetables,physeal,physical,Physal,0,3,Translation available at klassifikaatorid,1
ee,10024.0,hapu kirsipuu,Sour Cherry,3330104000,cherry_cherries,sour cherry tree,sour cherry tree,Soursops/guanabanas,0,1,,
ee,10025.0,hapu kirsipuu sh murelipuu,Sour cherry incl. morello cherry,3330104000,cherry_cherries,sour cherry tree including morel tree,"sour cherry tree, including the weeping cherry tree",Sour cherry (including sour cherry),0,1,,
ee,10026.0,"harakputk, aed-",Chervil,3310612140,chervil,"magpie, garden","chamomile, garden",Chards/beet leaves,0,1,,
ee,10027.0,haraline ploomipuu (alõtša),Plum tree,3330113000,plums,plum tree (Alycha),plum tree (alõtša),Plaice (Pleuronectes platessa),0,1,,
ee,10028.0,harilik esparsett (100% esparsetti),Common sainfoin (100%),3310202060,onobrychis_sainfoins,common asparagus (100% asparagus),common esparsette (100% esparsette),Esparset (100% esparsetti),0,1,,
ee,10029.0,"harilik esparsett (esparsetti 50-80%, teisi heintaimi 20-50%)",common sainfoin (sainfoin 50-80% other grasses 20-50%),3310202060,onobrychis_sainfoins,"common asparagus (50-80% asparagus, 20-50% other herbs)","common esparsette (50-80% esparsette, 20-50% other grasses)","Esparset (Esparsett 50-80%, other hay plants 20-50%)",0,1,,
ee,10030.0,"harilik esparsett (vähemalt 80% esparsetti, kuni 20% heintaimi)","Common sainfoin (at least 80% sainfoin, up to 20% grass)",3310202060,onobrychis_sainfoins,"common asparagus (at least 80% asparagus, up to 20% grasses)","common esparsette (at least 80% esparsette, up to 20% grasses)","Esparset (less than 80% esparset, less than 20% grass)",0,1,,
ee,10031.0,harilik kanep,cannabis,3310610000,hemp_cannabis,common hemp,common hemp,Hemp,1,,,
ee,10032.0,harilik lutsern (100% lutsern),lucerne (100% lucerne),3310202010,alfalfa_lucerne,common alfalfa (100% alfalfa),common alfalfa (100% alfalfa),Lucerne (100% Lucerne),1,,,
ee,10033.0,harilik lutsern (100% lutserni),Lucerne (100%),3310202010,alfalfa_lucerne,common alfalfa (100% alfalfa),common alfalfa (100% alfalfa),Lucerne (100% lucerne),1,,,
ee,10034.0,"harilik lutsern (lutserni 50-80%, teisi heintaimi 20-50%)",alfalfa (alfalfa 50-80% other grasses 20-50%),3310202010,alfalfa_lucerne,"common alfalfa (alfalfa 50-80%, other grasses 20-50%)","common alfalfa (50-80% alfalfa, 20-50% other grasses)","Lucerne (50-80% lucerne, 20-50% other herb)",1,,,
ee,10035.0,"harilik lutsern (vähemalt 80% lutserni, kun 20% heintaimi)",Lucerne (at least 80% alfalfa 20% grasses),3310202010,alfalfa_lucerne,common alfalfa (at least 80% alfalfa and 20% grasses),"common alfalfa (at least 80% alfalfa, up to 20% grasses)","Lucerne (less than 80% lucerne, 20% hay)",1,,,
ee,10036.0,harilik nõiahammas (100% nõiahammast),Birdsfoot trefoil (100%),3310202080,birdsfoot_treifoil,common witch's tooth (100% witch's tooth),common witch's tooth (100% witch's tooth),Common witch tooth (100% witch tooth),0,2,Translation available at klassifikaatorid,1
ee,10037.0,"harilik nõiahammas (nõiahammast 50-80%, teisi heintaimi 20-50%)",common trefoil (50-80% of witch tooth 20-50% other grasses),3310202080,birdsfoot_treifoil,"common witch's tooth (witch's tooth 50-80%, other grasses 20-50%)","common witchgrass (50-80% witchgrass, 20-50% other grasses)","Common witch tooth (from 50 to 80% witch teeth, from 20 to 50% other herb plants)",0,2,Translation available at klassifikaatorid,1
ee,10038.0,"harilik nõiahammas (vähemalt 80% nõiahammast, kuni 20% heintaimi)","bird's-foot trefoil (at least 80% trefoil, up to 20% grass)",3310202080,birdsfoot_treifoil,"common witch's tooth (at least 80% witch's tooth, up to 20% grass)","common witchgrass (at least 80% witchgrass, up to 20% grasses)","Common witch tooth (not less than 80% witch tooth, not more than 20% grass)",0,2,Translation available at klassifikaatorid,1
ee,10039.0,harilik pihlakas,Rowan,3330213000,rowan_rowanberries,mountain ash,common rowan,"Prickly pear (Pleuronectidae, Bothidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae, Cynoglossidae)",0,1,,
ee,10040.0,harilik sarapuu,common hazel,3330302000,hazelnuts_hazel,common hazel,common hazel,"Hake (Merluccius spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp., Urophycis spp.)",0,1,,
ee,10041.0,harilik sibul (söögisibul),onion (onion),3310708040,onions,common onion (onion),common onion (edible onion),Onions (Silverskin onions),1,,,
ee,10042.0,harilik ussikeel (100% ussikeelt),Common viper's bugloss (100% of viper's bugloss),3310899000,other_flowers_ornamental_plants,common snake tongue (100% snake tongue),common wormwood (100% wormwood),Common worm tongue (100% worm tongue),0,3,Translation available at klassifikaatorid,1
ee,10043.0,hiina kapsas,Chinese cabbage,3310707060,chinese_cabbage,Chinese cabbage,Chinese cabbage,Chinese cabbage,1,,,
ee,10044.0,humal,hops,3310602000,hops,hops,hop,hops,1,,,
ee,10045.0,humallutsern (100% lutserni),Black medick (100% of alfalfa),3310202010,alfalfa_lucerne,hop alfalfa (100% alfalfa),alfalfa (100% alfalfa),Humallucerne (100% lucerne),0,1,,
ee,10046.0,ida-kitsehernes (100% ida-kitsehernest),Fodder galega  (100% Fodder galega ),3310202070,galega,Eastern goat pea (100% Eastern goat pea),eastern goat's rue (100% eastern goat's rue),East goat pea (100% East goat pea),0,1,,
ee,10047.0,"ida-kitsehernes (vähemalt 80% ida-kitsehernest, kuni 20% heintaimi)",Fodder galega (at least 80% galega up to 20% grasses),3310202070,galega,"Eastern Goat Pea (at least 80% Eastern Goat Pea, up to 20% grasses)","eastern goat's rue (at least 80% eastern goat's rue, up to 20% grasses)",Edible offals (other than liver and kidney),0,1,,
ee,10048.0,"iisop, harilik",hyssop,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,"hyssop, common","hyssop, common","ysop, common",1,,,
ee,10049.0,juurseller,celery root,3310711010,celeriac,celery root,root sellers,Celeriacs/turnip rooted celeries,0,1,,
ee,10050.0,jääsalat,iceberg lettuce,3310717030,iceberg,iceberg lettuce,ice salad,Iceberg lettuce,1,,,
ee,10051.0,jõhvikas,Cranberry,3330204020,cranberry,cranberry,cranberry,Fruits of the genus Capsicum or of the genus Capsicum or of the genus Pimenta,0,1,,
ee,10052.0,kaalikas,Rutabaga,3310715070,swede_rutabaga,turnip,cabbage,Sweetcorn (Zea mays var. saccharata),0,3,Translation available at klassifikaatorid,1
ee,10053.0,kabatšokk,Zucchini,3310702060,zucchini_courgette,courgette,kabachok,Cardoons,0,1,,
ee,10054.0,"kaer allakülviga, v.a liblikõieliste allakülviga",Oats undersown (excl. legumes),3310105000,oats,"oats with undersowing, except for leguminous undersowing","oats undersown, except undersown with legumes","Oats undersown, other than undersown",1,,,
ee,10055.0,kaer allakülvita,oats sown,3310105000,oats,sow the oats,oats undersown,Oats not undersown,0,1,,
ee,10056.0,kaer liblikõieliste allakülviga,Oats undersown with legumes,3310105000,oats,oats with legumes,oats with legume undersowing,Oats with butterfly undersown,0,1,,
ee,10057.0,"kanep, Bialobrzeskie","hemp, Bialobrzeskie",3310610000,hemp_cannabis,"hemp, Bialobrzeskie","sofa, Bialobrzeskie","Hemp, balobrzeskie",0,1,,
ee,10058.0,"kanep, CFX-2","hemp, CFX-2",3310610000,hemp_cannabis,"cannabis, CFX-2","hemp, CFX-2","Hemp, cfx-2",1,,,
ee,10059.0,"kanep, CRS-1","hemp, CRS-1",3310610000,hemp_cannabis,"cannabis, CRS-1","hemp, CRS-1","Hemp, crs-1",1,,,
ee,10060.0,"kanep, Earlina 8 FC","hemp, Earlina 8 FC",3310610000,hemp_cannabis,"hemp, Earlina 8 FC","hemp, Earlina 8 FC","Hemp, earlina 8 fc",1,,,
ee,10061.0,"kanep, Estica","hemp, Estica",3310610000,hemp_cannabis,"hemp, Estica","kanep, Stretch","hemp, estica",0,1,,
ee,10062.0,"kanep, Fibror 79","hemp, Fibror 79",3310610000,hemp_cannabis,"hemp, Fibror 79","hemp, Fibror 79","Hemp, Fibrir 79",1,,,
ee,10063.0,"kanep, Finola",Hemp Finola,3310610010,finola,"hemp, Finola","hemp, Finola","Hemp, finola",1,,,
ee,10064.0,"kanep, Fiona","hemp, Fiona",3310610010,finola,"Cannabis, Fiona","hemp, Fiona","Hemp, Fiona",1,,,
ee,10065.0,"kanep, Futura 75","hemp, Futura 75",3310610000,hemp_cannabis,"hemp, Futura 75","Cannabis, Futura 75","Hemp, futura 75",1,,,
ee,10066.0,"kanep, Henola",Cannabis Heinola,3310610000,hemp_cannabis,"hemp, Henola","hemp, Henola","Henola, hemp",1,,,
ee,10067.0,"kanep, Mara 21","hemp, Mara 21",3310610000,hemp_cannabis,"hemp, Mara 21","hemp, Mara 21","Hemp, mara 21",1,,,
ee,10068.0,"kanep, Santhica 27","hemp, Santhica 27",3310610000,hemp_cannabis,"hemp, Santhica 27","hemp, Santhica 27","Hemp, santhica 27",1,,,
ee,10069.0,"kanep, Secuieni Jubileu","hemp, Secuieni Jubileu",3310610000,hemp_cannabis,"Hemp, Secuien Jubilee","kanep, Secuieni Jubilee","Cannabis, secuieni jubileu",0,1,,
ee,10070.0,"kanep, Tiborszallasi",cannabis Tiborszallasi,3310610000,hemp_cannabis,"hemp, Tiborszallasi","hemp, Tiborszallasi","Cannabis, tiborszalans",1,,,
ee,10071.0,"kanep, Tisza","hemp, Tisza",3310610000,hemp_cannabis,"hemp, Tisza","kanep, Tisza","Hemp, tisza",0,1,,
ee,10072.0,"kanep, Uso - 31",cannabis Uso - 31,3310610000,hemp_cannabis,"hemp, Uso - 31","Cannabis, Usage - 31","hemp, uso - 31",1,,,
ee,10073.0,"kapsasrohi, must",Black mustard,3310707010,mustard,"cabbage grass, black","cabbage grass, black","kohlrabies, black",0,1,,
ee,10074.0,"kapsasrohi, sarepta",Brown mustard,3310707010,mustard,"cabbage grass, sarepta","cabbage grass, sarepta","Calabrese, sardinella, briquettes, jackfruit, sapodillo plums, jackfruit, sapodillo plums, sapodillo plums, sapodillo plums, sapodillo plums, sapodillo plums, sapodillo plums, sapodillo plums, sapodillo plums, sapodillo plums, passion fruit, passion fruit, carambola and pitahaya",0,1,,
ee,10075.0,"kartul ""Ando""","potato ""Ando""",3310300000,potatoes,"potato ""Ando""","potato ""Ando""","potato ""ando'",1,,,
ee,10076.0,"kartul v.a ""Ando""","Potato (excl. ""Ando"")",3310300000,potatoes,"potatoes except ""Ando""","potatoes, except ""Ando""","potatoes other than ""ando'",1,,,
ee,10077.0,karusmari,gooseberry,3330206030,gooseberry_gooseberries,gooseberry,carousel,"Gooseberries (green, red and yellow)",0,1,,
ee,10078.0,"kassinaeris, mets-",Malva sylvestris,3310828000,malva,"catnip, wild","cat, forest","Cassava, wood-",0,1,,
ee,10079.0,kaunviljade segu,Mixture of legumes,3310200000,legumes,legume mix,legume mix,Mixtures of legumes,1,,,
ee,10080.0,keerispea allakülviga v.a liblikõieliste allakülviga,Scorpion-weed (Phacelia tanacetifolia)  undersown (excl. legumes),3311300000,phacelia,"with rotary head sowing, except for leguminous sowing","with a spiral head, except for butterfly seeds",With a sugar content exceeding 30% by weight,0,3,No translation available on klassifikaatorid,1
ee,10081.0,keerispea allakülvita,Scorpion-weed (Phacelia tanacetifolia) not undersown,3311300000,phacelia,sow under the whirling head,under the whirlpool,Spindle head without undersown,0,3,Translation available at klassifikaatorid,1
ee,10082.0,keerispea liblikõieliste allakülviga,Scorpion-weed (Phacelia tanacetifolia) undersown with legumes,3311300000,phacelia,vortex head with leguminous seeding,whirlwind with leguminous plants,With a sugar content exceeding 30% by weight but not exceeding 30% by weight,0,3,Translation available at klassifikaatorid,1
ee,10083.0,kikerhernes,chickpeas,3310201040,chickpeas,chickpea,chickpea,Chickpeas,1,,,
ee,10084.0,"kikkaputk, harilik",Garden angelica,3310612040,angelica,"jackfruit, common",common reed,Carobs/Saint John's breads,0,1,,
ee,10085.0,kirsipuu (hapukirss),cherry (sour cherry),3330104000,cherry_cherries,cherry tree (sour cherry),cherry tree (sour cherry),Cherry (sourcing),1,,,
ee,10086.0,kiulina,Fibre flax,3310607000,flax_linseed,as a fiber,kiulina,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing > 200 g/m2, printed",0,3,Translation available at klassifikaatorid,1
ee,10087.0,koirohi,wormwood,3310612060,artemisia,wormwood,wormwood,Carobs/Saint John's breads,0,1,,
ee,10088.0,kollane mesikas (100% mesikat),yellow melilot (100% melilot),3310202040,melilot,yellow honeydew (100% honeydew),yellow honey (100% honey),Yellow bee (100% bee),0,3,Translation available at klassifikaatorid,1
ee,10089.0,"kollane mesikas (mesikat 50-80%, teisi heintaimi 20-50%)",yellow melilot (melilot 50-80% other grasses 20-50%),3310202040,melilot,"yellow beeswax (50-80% beeswax, 20-50% other grasses)","yellow clover (50-80% clover, 20-50% other grasses)","yellow bee (bee 50-80%, other hay plants 20-50%)",0,3,Translation available at klassifikaatorid,1
ee,10090.0,"kollane mesikas (vähemalt 80% mesikat, kuni 20% heintaimi)",yellow melilot (at least 80% melilot up to 20% grasses),3310202040,melilot,"yellow honeydew (at least 80% honeydew, up to 20% grass)","yellow clover (at least 80% clover, up to 20% grasses)","Yellow bee (at least 80% bee, up to 20% hay)",0,3,Translation available at klassifikaatorid,1
ee,10091.0,kreegipuu,damson plum,3330113000,plums,walnut tree,birch tree,Creme tree,0,3,Translation available at klassifikaatorid,1
ee,10092.0,"kreegipuu, haraline ploomipuu (alõtša)","damson plum, plum tree (aloesha)",3330113000,plums,"holly tree, plum tree",creeping plum tree (alõtša),Plaice (Pleuronectes platessa),0,1,,
ee,10093.0,"kuningakepp, kaheaastane",Common evening-primrose,3310835000,primrose,"king stick, two years old","royal scepter, two-year-old","King's stick, 2 years old",0,3,Separable prefix! Translation available at klassifikaatorid,5
ee,10094.0,kurdlehine kibuvits,Kurdish rose,3310837000,roses,curly-leaved rosehip,rosehip,Red-fronted rosefowl,0,1,,
ee,10095.0,"kurgirohi, harilik",Borage,3310612090,borage,"Cucumber, common","cucumber grass, common",Chards/beet leaves,0,1,,
ee,10096.0,kurk,cucumber,3310702010,cucumber_pickle,cucumber,cucumber,Cucumber,1,,,
ee,10097.0,kuumaasikad avamaal või madala katte all,strawberries in the open or under low cover,3310701000,strawberries,moonflowers in the open or under low cover,hot peppers in open fields or under low cover,hotspots in open air or under low cover,0,1,,
ee,10098.0,kõrreliste rohumaa (vähemalt 80% kõrrelisi),grassland (at least 80% grasses),3320000000,grassland_grass,grass grassland (at least 80% grasses),grassland with grasses (at least 80% grasses),Grass grass (at least 80% grass),1,,,
ee,10099.0,kõrvits,pumpkin,3310702040,pumpkin_squash_gourd,pumpkin,pumpkin,Okra/lady's fingers,0,1,,
ee,10100.0,köögivili väikestel pindadel,Fresh vegetables grown in small area (open field),3310700000,fresh_vegetables,vegetables on small surfaces,vegetables on small surfaces,vegetables on small surfaces,1,,,
ee,10101.0,köömen,Caraway,3310612110,caraway,cumin,cumin,Caraway,0,1,,
ee,10102.0,küüslauk,garlic,3310708020,garlic,garlic,garlic,Garlic,1,,,
ee,10103.0,"lambalääts, põld-",fenugreek,3310201060,fenugreek,"fenugreek, field-","sheep's fescue, field","Fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek, fenugreek",0,1,,
ee,10104.0,lauaviinamarjad,table grapes,3330600000,vineyards_wine_vine_rebland_grapes,table grapes,table grapes,Table grapes,1,,,
ee,10105.0,lauaviinamarjad (viinapuu),table grapes (vine),3330600000,vineyards_wine_vine_rebland_grapes,table grapes (vine),table grapes (grapevine),Table grapes (vine fruit),1,,,
ee,10106.0,"lavendel, tähk-",lavender star,3310612190,lavender_lavandula,"lavender, star-","lavender, spike","lavender, dit-",1,,,
ee,10107.0,lehtkapsas,kale,3310707090,kale,kale,kale,Kale,1,,,
ee,10108.0,lehtpeet,Chard,3310719030,other_beta_vulgaris,beetroot,leaf beet,Beet leaves (chard),0,1,,
ee,10109.0,lehtsalat,lettuce,3310717000,salads_lettuce_leaf_vegetables,lettuce,lettuce,lettuces and salad plants,1,,,
ee,10110.0,liblikõieliste ja kõrreliste segu (30-80% liblikõielisi),mixture of legumes and grasses (30-80% legumes),3310200000,legumes,a mixture of legumes and grasses (30-80% legumes),mixture of legumes and grasses (30-80% legumes),Blend of legumes and grasses (30-80% legumes),1,,,
ee,10111.0,liblikõieliste ja muude põllumajanduskultuuride segu (30-80% liblikõielisi),Mix of legumes and other crops (30-80% legumes),3310200000,legumes,a mixture of legumes and other agricultural crops (30-80% legumes),mixture of legumes and other agricultural crops (30-80% legumes),Mixtures of legumes and other arable crops (30 to 80% legumes),1,,,
ee,10112.0,"liivsinep, võõr-",mustard foreign,3310707010,mustard,"mustard, foreign","sand mustard, foreign","Sand mustard, foreign-",1,,,
ee,10113.0,lilled ja ehistaimed (dekoratiivtaimed) avamaal või madala katte all,flowers and ornamental plants (ornamental plants) in the open or under low cover,3310800000,flowers_ornamental_plants,flowers and ornamental plants (decorative plants) in open ground or under low cover,flowers and ornamental plants (decorative plants) in open ground or under low cover,Flowers and ornamental plants (decorative plants) outdoors or under low cover,1,,,
ee,10114.0,lillede segu,mixture of flowers,3310800000,flowers_ornamental_plants,a mixture of flowers,flower mix,Blend of flowers,1,,,
ee,10115.0,lillkapsas,Cauliflower,3310707050,cauliflower,cauliflower,cauliflower,Cauliflower,1,,,
ee,10116.0,lääts,lentil,3310201070,lentils,lens,lens,lens,0,2,Translation available at klassifikaatorid,1
ee,10117.0,maapirn,Jerusalem artichoke,3310705000,topinambur_jerusalem_artichoke,earth bulb,ground pear,Jerusalem artichokes,0,1,,
ee,10118.0,"maarjaohakas, harilik",Milk thistle,3310612400,marian_thistles,"alder thistle, common",common marigold,Red-necked macaw,0,3,Separable prefix! Translation available at klassifikaatorid,5
ee,10119.0,magus kirsipuu,sweet cherry tree,3330104000,cherry_cherries,sweet cherry tree,sweet cherry tree,Sweet cherry,1,,,
ee,10120.0,maguslupiin,sweet lupin,3310201090,lupins,sweet lupine,sweet lupine,desalupin,0,1,,
ee,10121.0,mais,Grain maize,3310106000,maize_corn_popcorn,in May,more,maize,0,1,,
ee,10122.0,melon,melon,3310702030,melon,melon,melon,Sweetcorn (Zea mays var. saccharata),0,1,,
ee,10123.0,mesiputk,Anise or Sweet Cicely,3310612050,anise_aniseed,beehive,honeycomb,Carobs/Saint John's breads,0,3,2 Translations available at klassifikaatorid,1
ee,10124.0,minimais,Baby corn,3310106000,maize_corn_popcorn,mini corn,mentioned,"Of a fat content, by weight, not exceeding 1,5%",0,1,,
ee,10125.0,mitmeliigiline väike põld,multispecies small field,3310000000,arable_crops,a diverse small field,small mixed field,small multimodal field,1,,,
ee,10126.0,moon (magun),papaver,3310606000,poppy,poppy,moon (magun),Moon,0,1,,
ee,10127.0,mugulsibul,onion,3310708040,onions,spring onion,bulb,Spring onions/green onions and Welsh onions,0,1,,
ee,10128.0,murelipuu,Morello cherry tree,3330104000,cherry_cherries,morel tree,worry tree,carbaliwood,0,3,Translation available at klassifikaatorid,1
ee,10129.0,must leeder,elderberry,3330804000,elder_elderberry,black elder,must leader,black leder,0,1,,
ee,10130.0,must sõstar,black currant,3330206010,blackcurrant_cassis,black currant,black currant,Blackcurrant,1,,,
ee,10131.0,mustikas,blueberry,3330204010,blueberry,blueberry,blueberry,Blueberry,1,,,
ee,10132.0,mustkesa,Fallow land (bare land),3311100000,fallow_land_not_crop,blackberry,blackberry,black kesa,0,1,,
ee,10133.0,"mustköömen, aed-",black cumin,3310612080,black_cumin,"black cumin, garden-","black cumin, garden","Black caraway, garden-",0,1,,
ee,10134.0,"mustköömen, türgi","black cumin, turkey",3310612080,black_cumin,"black cumin, turkey","black cumin, Turkish","Black caraway, Turkish",0,1,,
ee,10135.0,mustrõigas,patterned radish,3310715040,radish,black radish,black-breasted,Black radish,0,1,,
ee,10136.0,muu heintaimede segu,Other mix of grasses,3320201000,poaceae_grasses,other grass mix,other grass mixture,Other mixtures of grasses,1,,,
ee,10137.0,muu kapsas,Other cabbage,3310707000,brassicaceae_cruciferae,other cabbage,other cabbage,Other cauliflowers,0,1,,
ee,10138.0,muu kaunvili,other legumes,3310200000,legumes,other legumes,other ornamental plants,Other leguminous vegetables,0,1,,
ee,10139.0,muu köögivili,other vegetables,3310700000,fresh_vegetables,other vegetable,other vegetables,Other vegetables,1,,,
ee,10140.0,muu ravim- ja maitsetaim,Other medicinal and culinary plant,3310612000,aromatic_medicinal_culinary_plants_spices_herbs,other herbs and spices,other medicinal and aromatic plants,Other herbal infusions and herbal infusions,1,,,
ee,10141.0,muu rühvelkultuur,Other cultures,3310000000,arable_crops,other ruff culture,other group culture,Other fork-and-knock crops,0,3,No translation available on klassifikaatorid,1
ee,10142.0,muu tehniline kultuur,other technical culture,3310000000,arable_crops,other technical culture,other technical culture,other technical culture,1,,,
ee,10143.0,"muu teravili allakülviga, v.a liblikõieliste allakülviga",other cereals sown with the exception of legumes,3310198000,unspecified_cereals,"other cereals with sub-sowing, except leguminous sub-sowing","other cereals, except legumes","Other cereals, undersown, other than legumes",1,,,
ee,10144.0,muu teravili allakülvita,Other cereals,3310198000,unspecified_cereals,sow other cereals,"other cereals, not sown","Other cereals, not undersown",0,1,,
ee,10145.0,muu teravili liblikõieliste allakülviga,Other cereals with legumes,3310198000,unspecified_cereals,other cereals with legumes,other cereals with legume undersown,"Other cereals, shelled or unshelled",0,1,,
ee,10146.0,muu õli- ja kiukultuur,other oil and fibre crops,3310600000,industrial_nonfood_crops,other oil and fiber crops,other oil and fiber crops,Other oil and fibre crops,1,,,
ee,10147.0,"muud liblikõielised (vähemalt 80% liblikõielisi, kuni 20% heintaimi)",other legumes (at least 80% legumes up to 20% grasses),3310200000,legumes,"other legumes (at least 80% legumes, up to 20% grasses)","other legumes (at least 80% legumes, up to 20% grasses)","Other leguminous vegetables (not less than 80% leguminous vegetables, not exceeding 20% herbal infusions)",1,,,
